time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
73.519,14464950561,7201480055,7263470506,7200644579,835476,0,0,0,0,0,0,7262603214,867292,0,0,0,0,0,0
74.528,14995715431,7467906729,7527808702,7467040543,866186,0,0,0,0,0,0,7526909763,898939,0,0,0,0,0,0
75.535,15496306972,7717056328,7779250644,7716161259,895069,0,0,0,0,0,0,7778321461,929183,0,0,0,0,0,0
76.543,15908824192,7923296387,7985527805,7922377338,919049,0,0,0,0,0,0,7984574118,953687,0,0,0,0,0,0
77.550,16341960805,8142460440,8199500365,8141516051,944389,0,0,0,0,0,0,8198521279,979086,0,0,0,0,0,0
78.557,16940141693,8438904333,8501237360,8437925217,979116,0,0,0,0,0,0,8500222174,1015186,0,0,0,0,0,0
79.564,17352664333,8645146363,8707517970,8644143235,1003128,0,0,0,0,0,0,8706478222,1039748,0,0,0,0,0,0
80.571,17765184590,8851379903,8913804687,8850352895,1027008,0,0,0,0,0,0,8912740298,1064389,0,0,0,0,0,0
81.581,18372907087,9160681993,9212225094,9159619210,1062783,0,0,0,0,0,0,9211125094,1100000,0,0,0,0,0,0
82.588,18796536835,9366966220,9429570615,9365879482,1086738,0,0,0,0,0,0,9428444287,1126328,0,0,0,0,0,0
83.596,19209052293,9573202586,9635849707,9572091939,1110647,0,0,0,0,0,0,9634698846,1150861,0,0,0,0,0,0
84.605,19715362906,9836432483,9878930423,9835291447,1141036,0,0,0,0,0,0,9877750619,1179804,0,0,0,0,0,0
85.613,20240354594,10088800225,10151554369,10087629688,1170537,0,0,0,0,0,0,10150342078,1212291,0,0,0,0,0,0
86.620,20652875256,10295043824,10357831432,10293849252,1194572,0,0,0,0,0,0,10356594647,1236785,0,0,0,0,0,0
87.626,21065379013,10501275074,10564103939,10500056656,1218418,0,0,0,0,0,0,10562842727,1261212,0,0,0,0,0,0
88.635,21684150216,10810608671,10873541545,10809354690,1253981,0,0,0,0,0,0,10872243265,1298280,0,0,0,0,0,0
89.641,22096636878,11016834329,11079802549,11015556589,1277740,0,0,0,0,0,0,11078480014,1322535,0,0,0,0,0,0
90.648,22509142686,11223057800,11286084886,11221756335,1301465,0,0,0,0,0,0,11284737773,1347113,0,0,0,0,0,0
91.657,23085884664,11520968107,11564916557,11519632177,1335930,0,0,0,0,0,0,11563536134,1380423,0,0,0,0,0,0
92.667,23540432364,11738643209,11801789155,11737282005,1361204,0,0,0,0,0,0,11800380618,1408537,0,0,0,0,0,0
93.674,23952937482,11944871763,12008065719,11943486751,1385012,0,0,0,0,0,0,12006632690,1433029,0,0,0,0,0,0
94.685,24475591272,12205519680,12270071592,12204104529,1415151,0,0,0,0,0,0,12268607581,1464011,0,0,0,0,0,0
95.693,24984219166,12460459541,12523759625,12459014775,1444766,0,0,0,0,0,0,12522265309,1494316,0,0,0,0,0,0
96.700,25396745678,12666687542,12730058136,12665218981,1468561,0,0,0,0,0,0,12728538990,1519146,0,0,0,0,0,0
97.707,25809258254,12872913566,12936344688,12871421235,1492331,0,0,0,0,0,0,12934800911,1543777,0,0,0,0,0,0
98.716,26428047377,13182265154,13245782223,13180736978,1528176,0,0,0,0,0,0,13244201352,1580871,0,0,0,0,0,0
99.723,26840575592,13388504836,13452070756,13386952696,1552140,0,0,0,0,0,0,13450465206,1605550,0,0,0,0,0,0
100.730,27253095788,13594740270,13658355518,13593164217,1576053,0,0,0,0,0,0,13656725352,1630166,0,0,0,0,0,0
101.739,27825822298,13889369858,13936452440,13887759790,1610068,0,0,0,0,0,0,13934789200,1663240,0,0,0,0,0,0
102.746,28284410774,14110327883,14174082891,14108692082,1635801,0,0,0,0,0,0,14172390959,1691932,0,0,0,0,0,0
103.754,28696925459,14316550429,14380375030,14314890909,1659520,0,0,0,0,0,0,14378658376,1716654,0,0,0,0,0,0
104.762,29140278070,14534984609,14605293461,14533299748,1684861,0,0,0,0,0,0,14603549821,1743640,0,0,0,0,0,0
105.769,29728315410,14832164493,14896150917,14830444820,1719673,0,0,0,0,0,0,14894372175,1778742,0,0,0,0,0,0
106.777,30140869818,15038419030,15102450788,15036675160,1743870,0,0,0,0,0,0,15100647199,1803589,0,0,0,0,0,0
107.784,30553421716,15244661102,15308760614,15242893225,1767877,0,0,0,0,0,0,15306932026,1828588,0,0,0,0,0,0
108.792,31167766438,15553972745,15613793693,15552168937,1803808,0,0,0,0,0,0,15611929040,1864653,0,0,0,0,0,0
109.799,31584738227,15760263599,15824474628,15758435755,1827844,0,0,0,0,0,0,15822584477,1890151,0,0,0,0,0,0
110.806,31997265209,15966489947,16030775262,15964638334,1851613,0,0,0,0,0,0,16028860265,1914997,0,0,0,0,0,0
111.816,32521361594,16231603761,16289757833,16229721377,1882384,0,0,0,0,0,0,16287811708,1946125,0,0,0,0,0,0
112.823,33028610452,16482069792,16546540660,16480158545,1911247,0,0,0,0,0,0,16544563437,1977223,0,0,0,0,0,0
113.831,33441151782,16688303334,16752848448,16686368219,1935115,0,0,0,0,0,0,16750846267,2002181,0,0,0,0,0,0
114.837,33853672596,16894540614,16959131982,16892581561,1959053,0,0,0,0,0,0,16957105211,2026771,0,0,0,0,0,0
115.845,34471781484,17203848711,17267932773,17201853842,1994869,0,0,0,0,0,0,17265868940,2063833,0,0,0,0,0,0
116.853,34884989799,17410123010,17474866789,17408104274,2018736,0,0,0,0,0,0,17472778144,2088645,0,0,0,0,0,0
117.859,35297499635,17616346512,17681153123,17614304042,2042470,0,0,0,0,0,0,17679039832,2113291,0,0,0,0,0,0
118.867,35808138115,17878137350,17930000765,17876064535,2072815,0,0,0,0,0,0,17927857822,2142943,0,0,0,0,0,0
119.875,36328794405,18131938906,18196855499,18129836628,2102278,0,0,0,0,0,0,18194680796,2174703,0,0,0,0,0,0
120.880,36741338186,18338189119,18403149067,18336062715,2126404,0,0,0,0,0,0,18400949615,2199452,0,0,0,0,0,0
121.887,37153880613,18544429970,18609450643,18542279570,2150400,0,0,0,0,0,0,18607226322,2224321,0,0,0,0,0,0
122.895,37772721606,18853803458,18918918148,18851616898,2186560,0,0,0,0,0,0,18916656684,2261464,0,0,0,0,0,0
123.902,38185225054,19060024534,19125200520,19057814278,2210256,0,0,0,0,0,0,19122914468,2286052,0,0,0,0,0,0
124.910,38597749841,19266245940,19331503901,19264011986,2233954,0,0,0,0,0,0,19329192940,2310961,0,0,0,0,0,0
125.920,39140567634,19539200517,19601367117,19536934740,2265777,0,0,0,0,0,0,19599023990,2343127,0,0,0,0,0,0
126.927,39629072812,19781845254,19847227558,19779551355,2293899,0,0,0,0,0,0,19844854866,2372692,0,0,0,0,0,0
127.934,40041579539,19988070552,20053508987,19985752892,2317660,0,0,0,0,0,0,20051111728,2397259,0,0,0,0,0,0
128.944,40489560639,20212310283,20277250356,20209966534,2343749,0,0,0,0,0,0,20274826331,2424025,0,0,0,0,0,0
129.952,41072902547,20503665917,20569236630,20501288371,2377546,0,0,0,0,0,0,20566777578,2459052,0,0,0,0,0,0
130.959,41485420591,20709907668,20775512923,20707506126,2401542,0,0,0,0,0,0,20773029375,2483548,0,0,0,0,0,0
131.967,41897952347,20916132090,20981820257,20913706805,2425285,0,0,0,0,0,0,20979311754,2508503,0,0,0,0,0,0
132.976,42481575486,21221226797,21260348689,21218766363,2460434,0,0,0,0,0,0,21257806814,2541875,0,0,0,0,0,0
133.983,42929288192,21431717733,21497570459,21429232718,2485015,0,0,0,0,0,0,21495000247,2570212,0,0,0,0,0,0
134.989,43341803258,21637959387,21703843871,21635450375,2509012,0,0,0,0,0,0,21701249221,2594650,0,0,0,0,0,0
135.996,43547971067,21741029196,21806941871,21738508340,2520856,0,0,0,0,0,0,21804334961,2606910,0,0,0,0,0,0
