time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3
45.467523,0,0,0,0
45.469297,0,0,0,0
45.471042,0,0,0,0
45.472798,0,0,0,0
45.474542,0,0,0,0
45.476297,0,0,0,0
45.478063,0,0,0,0
45.479806,0,0,0,0
45.481611,0,0,0,0
45.483356,0,0,0,0
45.485111,0,0,0,0
45.486864,0,0,0,0
45.488637,0,0,0,0
45.490382,0,0,0,0
45.492126,0,0,0,0
45.493886,0,0,0,0
45.495630,0,0,0,0
45.497385,0,0,0,0
45.499141,0,0,0,0
45.500896,0,0,0,0
45.502684,0,0,0,0
45.504433,0,0,0,0
45.506177,0,0,0,0
45.507943,0,0,0,0
45.509724,0,0,0,0
45.511467,0,0,0,0
45.513223,0,0,0,0
45.514966,0,0,0,0
45.516722,0,0,0,0
45.518482,0,0,0,0
45.520226,0,0,0,0
45.522015,0,0,0,0
45.523759,0,0,0,0
45.525516,0,0,0,0
45.527273,0,0,0,0
45.529051,0,0,0,0
45.530796,0,0,0,0
45.532553,0,0,0,0
45.534301,0,0,0,0
45.536045,0,0,0,0
45.537810,0,0,0,0
45.539563,0,0,0,0
45.541330,0,0,0,0
45.543082,0,0,0,0
45.544840,0,0,0,0
45.546584,0,0,0,0
45.548348,0,0,0,0
45.550114,0,0,0,0
45.551859,0,0,0,0
45.553618,0,0,0,0
45.555366,0,0,0,0
45.557126,0,0,0,0
45.558887,0,0,0,0
45.560648,0,0,0,0
45.562416,0,0,0,0
45.564162,0,0,0,0
45.565918,0,0,0,0
45.567683,0,0,0,0
45.569463,0,0,0,0
45.571209,0,0,0,0
45.572969,0,0,0,0
45.574715,0,0,0,0
45.576464,0,0,0,0
45.578226,0,0,0,0
45.579972,0,0,0,0
45.581771,0,0,0,0
45.583517,0,0,0,0
45.585275,0,0,0,0
45.587022,0,0,0,0
45.588808,0,0,0,0
45.590555,0,0,0,0
45.592302,0,0,0,0
45.594048,0,0,0,0
45.595791,0,0,0,0
45.597554,0,0,0,0
45.599320,0,0,0,0
45.601076,0,0,0,0
45.602866,0,0,0,0
45.604622,0,0,0,0
45.606366,0,0,0,0
45.608136,0,0,0,0
45.609927,0,0,0,0
45.611671,0,0,0,0
45.613427,0,0,0,0
45.615170,0,0,0,0
45.616925,0,0,0,0
45.618696,0,0,0,0
45.620441,0,0,0,0
45.622223,0,0,0,0
45.623967,0,0,0,0
45.625729,0,0,0,0
45.627479,0,0,0,0
45.629262,0,0,0,0
45.631007,0,0,0,0
45.632762,0,0,0,0
45.634505,0,0,0,0
45.636250,0,0,0,0
45.638010,0,0,0,0
45.639772,0,0,0,0
45.641529,0,0,0,0
45.643309,0,0,0,0
45.645064,0,0,0,0
45.646816,0,0,0,0
45.648594,0,0,0,0
45.650354,0,0,0,0
45.652100,0,0,0,0
45.653856,0,0,0,0
45.655601,0,0,0,0
45.657357,0,0,0,0
45.659121,0,0,0,0
45.660880,0,0,0,0
45.662664,0,0,0,0
45.664413,0,0,0,0
45.666156,0,0,0,0
45.667919,0,0,0,0
45.669698,0,0,0,0
45.671441,0,0,0,0
45.673200,0,0,0,0
45.674945,0,0,0,0
45.676700,0,0,0,0
45.678453,0,0,0,0
45.680200,0,0,0,0
45.681965,0,0,0,0
45.683721,0,0,0,0
45.685489,0,0,0,0
45.687236,0,0,0,0
45.689014,0,0,0,0
45.690772,0,0,0,0
45.692526,0,0,0,0
45.694271,0,0,0,0
45.696016,0,0,0,0
45.697777,0,0,0,0
45.699541,0,0,0,0
45.701298,0,0,0,0
45.703062,0,0,0,0
45.704817,0,0,0,0
45.706562,0,0,0,0
45.708325,0,0,0,0
45.710092,0,0,0,0
45.711837,0,0,0,0
45.713598,0,0,0,0
45.715342,0,0,0,0
45.717098,0,0,0,0
45.718864,0,0,0,0
45.720620,0,0,0,0
45.722411,0,0,0,0
45.724157,0,0,0,0
45.725915,0,0,0,0
45.727667,0,0,0,0
45.729458,0,0,0,0
45.731204,0,0,0,0
45.732960,0,0,0,0
45.734706,0,0,0,0
45.736452,0,0,0,0
45.738199,0,0,0,0
45.739961,0,0,0,0
45.741721,0,0,0,0
45.743520,0,0,0,0
45.745276,0,0,0,0
45.747103,0,0,0,0
45.748884,0,0,0,0
45.750635,0,0,0,0
45.752382,0,0,0,0
45.754126,0,0,0,0
45.755871,0,0,0,0
45.757644,0,0,0,0
45.759416,0,0,0,0
45.761172,0,0,0,0
45.762969,0,0,0,0
45.764724,0,0,0,0
45.766469,0,0,0,0
45.768226,0,0,0,0
45.770006,0,0,0,0
45.771751,0,0,0,0
45.773509,0,0,0,0
45.775253,0,0,0,0
45.777009,0,0,0,0
45.778760,0,0,0,0
45.780526,0,0,0,0
45.782290,0,0,0,0
45.784056,0,0,0,0
45.785814,0,0,0,0
45.787783,0,0,0,0
45.789570,0,0,0,0
45.791325,0,0,0,0
45.793084,0,0,0,0
45.794831,0,0,0,0
45.796773,0,0,0,0
45.798520,0,0,0,0
45.800281,0,0,0,0
45.802025,0,0,0,0
45.803804,0,0,0,0
45.805565,0,0,0,0
45.807310,0,0,0,0
45.809085,0,0,0,0
45.810851,0,0,0,0
45.812618,0,0,0,0
45.814362,0,0,0,0
45.816107,0,0,0,0
45.817869,0,0,0,0
45.819630,0,0,0,0
45.821387,0,0,0,0
45.823182,0,0,0,0
45.824937,0,0,0,0
45.826681,0,0,0,0
45.828438,0,0,0,0
45.830210,0,0,0,0
45.831955,0,0,0,0
45.833716,0,0,0,0
45.835468,0,0,0,0
45.837225,0,0,0,0
45.838976,0,0,0,0
45.840737,0,0,0,0
45.842498,0,0,0,0
45.844257,0,0,0,0
45.846018,0,0,0,0
45.847765,0,0,0,0
45.849537,0,0,0,0
45.851297,0,0,0,0
45.853058,0,0,0,0
45.854804,0,0,0,0
45.856562,0,0,0,0
45.858311,0,0,0,0
45.860081,0,0,0,0
45.861837,0,0,0,0
45.863637,0,0,0,0
45.865395,0,0,0,0
45.867140,0,0,0,0
45.868919,0,0,0,0
45.870681,0,0,0,0
45.872428,0,0,0,0
45.874173,0,0,0,0
45.875918,0,0,0,0
45.877677,0,0,0,0
45.879437,0,0,0,0
45.881198,0,0,0,0
45.882982,0,0,0,0
45.884738,0,0,0,0
45.886482,0,0,0,0
45.888230,0,0,0,0
45.890004,0,0,0,0
45.891760,0,0,0,0
45.893517,0,0,0,0
45.895260,0,0,0,0
45.897028,0,0,0,0
45.898775,0,0,0,0
45.900545,0,0,0,0
45.902289,0,0,0,0
45.904055,0,0,0,0
45.905814,0,0,0,0
45.907559,0,0,0,0
45.909333,0,0,0,0
45.911100,0,0,0,0
45.912856,0,0,0,0
45.914604,0,0,0,0
45.916347,0,0,0,0
45.918094,0,0,0,0
45.919856,0,0,0,0
45.921618,0,0,0,0
45.923411,0,0,0,0
45.925167,0,0,0,0
45.926912,0,0,0,0
45.928676,0,0,0,0
45.930445,0,0,0,0
45.932196,0,0,0,0
45.933958,0,0,0,0
45.935703,0,0,0,0
45.937459,0,0,0,0
45.939205,0,0,0,0
45.940970,0,0,0,0
45.942731,0,0,0,0
45.944501,0,0,0,0
45.946246,0,0,0,0
45.947995,0,0,0,0
45.949766,0,0,0,0
45.951525,0,0,0,0
45.953283,0,0,0,0
45.955026,0,0,0,0
45.956785,0,0,0,0
45.958531,0,0,0,0
45.960296,0,0,0,0
45.962041,0,0,0,0
45.963838,0,0,0,0
45.965592,0,0,0,0
45.967334,0,0,0,0
45.969114,0,0,0,0
45.970874,0,0,0,0
45.972627,0,0,0,0
45.974370,0,0,0,0
45.976112,0,0,0,0
45.977867,0,0,0,0
45.979623,0,0,0,0
45.981385,0,0,0,0
45.983158,0,0,0,0
45.984921,0,0,0,0
45.986664,0,0,0,0
45.988411,0,0,0,0
45.990175,0,0,0,0
45.991930,0,0,0,0
45.993688,0,0,0,0
45.995430,0,0,0,0
45.997185,0,0,0,0
45.998930,0,0,0,0
46.000704,0,0,0,0
46.002447,0,0,0,0
46.004212,0,0,0,0
46.005969,0,0,0,0
46.007717,0,0,0,0
46.009495,0,0,0,0
46.011254,0,0,0,0
46.013010,0,0,0,0
46.014753,0,0,0,0
46.016514,0,0,0,0
46.018264,0,0,0,0
46.020024,0,0,0,0
46.021781,0,0,0,0
46.023570,0,0,0,0
46.025325,0,0,0,0
46.027068,0,0,0,0
46.028830,0,0,0,0
46.030600,0,0,0,0
46.032346,0,0,0,0
46.034187,0,0,0,0
46.035928,0,0,0,0
46.037683,0,0,0,0
46.039427,0,0,0,0
46.041197,0,0,0,0
46.042942,0,0,0,0
46.044725,0,0,0,0
46.046466,0,0,0,0
46.048211,0,0,0,0
46.049975,0,0,0,0
46.051730,0,0,0,0
46.053488,0,0,0,0
46.055231,0,0,0,0
46.056985,0,0,0,0
46.058728,0,0,0,0
46.060507,0,0,0,0
46.062251,0,0,0,0
46.064041,0,0,0,0
46.065814,0,0,0,0
46.067557,0,0,0,0
46.069317,0,0,0,0
46.071082,0,0,0,0
46.072836,0,0,0,0
46.074577,0,0,0,0
46.076321,0,0,0,0
46.078066,0,0,0,0
46.079812,0,0,0,0
46.081577,0,0,0,0
46.083335,0,0,0,0
46.085108,0,0,0,0
46.086849,0,0,0,0
46.088605,0,0,0,0
46.090366,0,0,0,0
46.092128,0,0,0,0
46.093888,0,0,0,0
46.095630,0,0,0,0
46.097383,0,0,0,0
46.099128,0,0,0,0
46.100903,0,0,0,0
46.102645,0,0,0,0
46.104430,0,0,0,0
46.106173,0,0,0,0
46.107917,0,0,0,0
46.109687,0,0,0,0
46.111453,0,0,0,0
46.113206,0,0,0,0
46.114948,0,0,0,0
46.116703,0,0,0,0
46.118447,0,0,0,0
46.120203,0,0,0,0
46.121962,0,0,0,0
46.123736,0,0,0,0
46.125490,0,0,0,0
46.127233,0,0,0,0
46.128990,0,0,0,0
46.130755,0,0,0,0
46.132523,0,0,0,0
46.134266,0,0,0,0
46.136013,0,0,0,0
46.137772,0,0,0,0
46.139514,0,0,0,0
46.141286,0,0,0,0
46.143029,0,0,0,0
46.144815,0,0,0,0
46.146557,0,0,0,0
46.148303,0,0,0,0
46.150062,0,0,0,0
46.151821,0,0,0,0
46.153601,0,0,0,0
46.155344,0,0,0,0
46.157100,0,0,0,0
46.158846,0,0,0,0
46.160620,0,0,0,0
46.162362,0,0,0,0
46.164158,0,0,0,0
46.165919,0,0,0,0
46.167664,0,0,0,0
46.169424,0,0,0,0
46.171196,0,0,0,0
46.172953,0,0,0,0
46.174694,0,0,0,0
46.176438,0,0,0,0
46.178181,0,0,0,0
46.179923,0,0,0,0
46.181700,0,0,0,0
46.183442,0,0,0,0
46.185230,0,0,0,0
46.186973,0,0,0,0
46.188729,0,0,0,0
46.190490,0,0,0,0
46.192249,0,0,0,0
46.194003,0,0,0,0
46.195746,0,0,0,0
46.197500,0,0,0,0
46.199241,0,0,0,0
46.201012,0,0,0,0
46.202755,0,0,0,0
46.204562,0,0,0,0
46.206304,0,0,0,0
46.208048,0,0,0,0
46.209808,0,0,0,0
46.211577,0,0,0,0
46.213333,0,0,0,0
46.215075,0,0,0,0
46.216831,0,0,0,0
46.218576,0,0,0,0
46.220320,0,0,0,0
46.222080,0,0,0,0
46.223841,0,0,0,0
46.225612,0,0,0,0
46.227353,0,0,0,0
46.229114,0,0,0,0
46.230879,0,0,0,0
46.232649,0,0,0,0
46.234392,0,0,0,0
46.236136,0,0,0,0
46.237891,0,0,0,0
46.239640,0,0,0,0
46.241414,0,0,0,0
46.243156,0,0,0,0
46.244927,0,0,0,0
46.246671,0,0,0,0
46.248417,0,0,0,0
46.250173,0,0,0,0
46.251938,0,0,0,0
46.253695,0,0,0,0
46.255437,0,0,0,0
46.257190,0,0,0,0
46.258934,0,0,0,0
46.260697,0,0,0,0
46.262443,0,0,0,0
46.264214,0,0,0,0
46.265969,0,0,0,0
46.267715,0,0,0,0
46.269478,0,0,0,0
46.271238,0,0,0,0
46.273008,0,0,0,0
46.274749,0,0,0,0
46.276503,0,0,0,0
46.278249,0,0,0,0
46.279991,0,0,0,0
46.281759,0,0,0,0
46.283501,0,0,0,0
46.285309,0,0,0,0
46.287051,0,0,0,0
46.288810,0,0,0,0
46.290568,0,0,0,0
46.292325,0,0,0,0
46.294067,0,0,0,0
46.295810,0,0,0,0
46.297562,0,0,0,0
46.299305,0,0,0,0
46.301077,0,0,0,0
46.302818,0,0,0,0
46.304596,0,0,0,0
46.306338,0,0,0,0
46.308082,0,0,0,0
46.309835,0,0,0,0
46.311607,0,0,0,0
46.313371,0,0,0,0
46.315113,0,0,0,0
46.316867,0,0,0,0
46.318610,0,0,0,0
46.320353,0,0,0,0
46.322114,0,0,0,0
46.323861,0,0,0,0
46.325647,0,0,0,0
46.327389,0,0,0,0
46.329148,0,0,0,0
46.330907,0,0,0,0
46.332674,0,0,0,0
46.334417,0,0,0,0
46.336158,0,0,0,0
46.337916,0,0,0,0
46.339659,0,0,0,0
46.341428,0,0,0,0
46.343170,0,0,0,0
46.344965,0,0,0,0
46.346706,0,0,0,0
46.348453,0,0,0,0
46.350196,0,0,0,0
46.351965,0,0,0,0
46.353743,0,0,0,0
46.355488,0,0,0,0
46.357241,0,0,0,0
46.358986,0,0,0,0
46.360745,0,0,0,0
46.362504,0,0,0,0
46.364266,0,0,0,0
46.366023,0,0,0,0
46.367766,0,0,0,0
46.369522,0,0,0,0
46.371289,0,0,0,0
46.373066,0,0,0,0
46.375013,0,0,0,0
46.376779,0,0,0,0
46.378525,0,0,0,0
46.380268,0,0,0,0
46.382031,0,0,0,0
46.383774,0,0,0,0
46.385545,0,0,0,0
46.387288,0,0,0,0
46.389045,0,0,0,0
46.390802,0,0,0,0
46.392572,0,0,0,0
46.394314,0,0,0,0
46.396056,0,0,0,0
46.397816,0,0,0,0
46.399559,0,0,0,0
46.401424,0,0,0,0
46.403167,0,0,0,0
46.404972,0,0,0,0
46.406714,0,0,0,0
46.408463,0,0,0,0
46.410205,0,0,0,0
46.411974,0,0,0,0
46.413738,0,0,0,0
46.415480,0,0,0,0
46.417233,0,0,0,0
46.418978,0,0,0,0
46.420732,0,0,0,0
46.422490,0,0,0,0
46.424232,0,0,0,0
46.426028,0,0,0,0
46.427773,0,0,0,0
46.429527,0,0,0,0
46.431287,0,0,0,0
46.433056,0,0,0,0
46.434804,0,0,0,0
46.436560,0,0,0,0
46.438306,0,0,0,0
46.440048,0,0,0,0
46.441814,0,0,0,0
46.443558,0,0,0,0
46.445346,0,0,0,0
46.447089,0,0,0,0
46.448849,0,0,0,0
46.450591,0,0,0,0
46.452358,0,0,0,0
46.454104,0,0,0,0
46.455845,0,0,0,0
46.457599,0,0,0,0
46.459342,0,0,0,0
46.461098,0,0,0,0
46.462863,0,0,0,0
46.464634,0,0,0,0
46.466399,0,0,0,0
46.468143,0,0,0,0
46.469897,0,0,0,0
46.471662,0,0,0,0
46.473437,0,0,0,0
46.475179,0,0,0,0
46.476930,0,0,0,0
46.478674,0,0,0,0
46.480419,0,0,0,0
46.482176,0,0,0,0
46.483918,0,0,0,0
46.485725,0,0,0,0
46.487467,0,0,0,0
46.489220,0,0,0,0
46.490974,0,0,0,0
46.492748,0,0,0,0
46.494489,0,0,0,0
46.496231,0,0,0,0
46.497988,0,0,0,0
46.499730,0,0,0,0
46.501486,0,0,0,0
46.503240,0,0,0,0
46.505028,0,0,0,0
46.506770,0,0,0,0
46.508529,0,0,0,0
46.510276,0,0,0,0
46.512036,0,0,0,0
46.513810,0,0,0,0
46.515551,0,0,0,0
46.517306,0,0,0,0
46.519051,0,0,0,0
46.520808,0,0,0,0
46.522571,0,0,0,0
46.524315,0,0,0,0
46.526081,0,0,0,0
46.527825,0,0,0,0
46.529588,0,0,0,0
46.531345,0,0,0,0
46.533120,0,0,0,0
46.534863,0,0,0,0
46.536616,0,0,0,0
46.538359,0,0,0,0
46.540101,0,0,0,0
46.541865,0,0,0,0
46.543609,0,0,0,0
46.545389,0,0,0,0
46.547138,0,0,0,0
46.548894,0,0,0,0
46.550635,0,0,0,0
46.552401,0,0,0,0
46.554150,0,0,0,0
46.555891,0,0,0,0
46.557651,0,0,0,0
46.559393,0,0,0,0
46.561146,0,0,0,0
46.562903,0,0,0,0
46.564657,0,0,0,0
46.566429,0,0,0,0
46.568178,0,0,0,0
46.569933,0,0,0,0
46.571697,0,0,0,0
46.573467,0,0,0,0
46.575208,0,0,0,0
46.576967,0,0,0,0
46.578713,0,0,0,0
46.580457,0,0,0,0
46.582215,0,0,0,0
46.583957,0,0,0,0
46.585767,0,0,0,0
46.587509,0,0,0,0
46.589263,0,0,0,0
46.591005,0,0,0,0
46.592778,0,0,0,0
46.594523,0,0,0,0
46.596265,0,0,0,0
46.598009,0,0,0,0
46.599751,0,0,0,0
46.601509,0,0,0,0
46.603268,0,0,0,0
46.605037,0,0,0,0
46.606793,0,0,0,0
46.608547,0,0,0,0
46.610286,0,0,0,0
46.612046,0,0,0,0
46.613822,0,0,0,0
46.615564,0,0,0,0
46.617317,0,0,0,0
46.619059,0,0,0,0
46.620811,0,0,0,0
46.622574,0,0,0,0
46.624316,0,0,0,0
46.626109,0,0,0,0
46.627854,0,0,0,0
46.629610,0,0,0,0
46.631364,0,0,0,0
46.633144,0,0,0,0
46.634886,0,0,0,0
46.636637,0,0,0,0
46.638381,0,0,0,0
46.640123,0,0,0,0
46.641877,0,0,0,0
46.643636,0,0,0,0
46.645409,0,0,0,0
46.647150,0,0,0,0
46.648912,0,0,0,0
46.650653,0,0,0,0
46.652416,0,0,0,0
46.654175,0,0,0,0
46.655917,0,0,0,0
46.657675,0,0,0,0
46.659422,0,0,0,0
46.661177,0,0,0,0
46.662935,0,0,0,0
46.664689,0,0,0,0
46.666477,0,0,0,0
46.668221,0,0,0,0
46.669980,0,0,0,0
46.671734,0,0,0,0
46.673508,0,0,0,0
46.675250,0,0,0,0
46.677004,0,0,0,0
46.678763,0,0,0,0
46.680517,0,0,0,0
46.682264,0,0,0,0
46.684013,0,0,0,0
46.685816,0,0,0,0
46.687558,0,0,0,0
46.689313,0,0,0,0
46.691054,0,0,0,0
46.692827,0,0,0,0
46.694586,0,0,0,0
46.696328,0,0,0,0
46.698072,0,0,0,0
46.699814,0,0,0,0
46.701571,0,0,0,0
46.703335,0,0,0,0
46.705091,0,0,0,0
46.706878,0,0,0,0
46.708632,0,0,0,0
46.710375,0,0,0,0
46.712133,0,0,0,0
46.713902,0,0,0,0
46.715644,0,0,0,0
46.717403,0,0,0,0
46.719146,0,0,0,0
46.720901,0,0,0,0
46.722653,0,0,0,0
46.724396,0,0,0,0
46.726162,0,0,0,0
46.727907,0,0,0,0
46.729663,0,0,0,0
46.731406,0,0,0,0
46.733184,0,0,0,0
46.734948,0,0,0,0
46.736700,0,0,0,0
46.738446,0,0,0,0
46.740187,0,0,0,0
46.741943,0,0,0,0
46.743701,0,0,0,0
46.745459,0,0,0,0
46.747287,0,0,0,0
46.749043,0,0,0,0
46.750787,0,0,0,0
46.752561,0,0,0,0
46.754308,0,0,0,0
46.756050,0,0,0,0
46.757805,0,0,0,0
46.759548,0,0,0,0
46.761303,0,0,0,0
46.763062,0,0,0,0
46.764820,0,0,0,0
46.766607,0,0,0,0
46.768351,0,0,0,0
46.770095,0,0,0,0
46.771837,0,0,0,0
46.773614,0,0,0,0
46.775358,0,0,0,0
46.777114,0,0,0,0
46.778858,0,0,0,0
46.780611,0,0,0,0
46.782353,0,0,0,0
46.784112,0,0,0,0
46.785900,0,0,0,0
46.787848,0,0,0,0
46.789608,0,0,0,0
46.791351,0,0,0,0
46.793124,0,0,0,0
46.794892,0,0,0,0
46.796825,0,0,0,0
46.798569,0,0,0,0
46.800311,0,0,0,0
46.802054,0,0,0,0
46.803817,0,0,0,0
46.805573,0,0,0,0
46.807350,0,0,0,0
46.809107,0,0,0,0
46.810852,0,0,0,0
46.812621,0,0,0,0
46.814386,0,0,0,0
46.816128,0,0,0,0
46.817888,0,0,0,0
46.819632,0,0,0,0
46.821387,0,0,0,0
46.823139,0,0,0,0
46.824894,0,0,0,0
46.826679,0,0,0,0
46.828427,0,0,0,0
46.830170,0,0,0,0
46.831912,0,0,0,0
46.833692,0,0,0,0
46.835448,0,0,0,0
46.837202,0,0,0,0
46.838946,0,0,0,0
46.840703,0,0,0,0
46.842444,0,0,0,0
46.844202,0,0,0,0
46.845972,0,0,0,0
46.847722,0,0,0,0
46.849475,0,0,0,0
46.851219,0,0,0,0
46.852990,0,0,0,0
46.854742,0,0,0,0
46.856505,0,0,0,0
46.858253,0,0,0,0
46.859997,0,0,0,0
46.861751,0,0,0,0
46.863516,0,0,0,0
46.865271,0,0,0,0
46.867051,0,0,0,0
46.868814,0,0,0,0
46.870558,0,0,0,0
46.872304,0,0,0,0
46.874066,0,0,0,0
46.875817,0,0,0,0
46.877572,0,0,0,0
46.879318,0,0,0,0
46.881077,0,0,0,0
46.882821,0,0,0,0
46.884614,0,0,0,0
46.886382,0,0,0,0
46.888130,0,0,0,0
46.889886,0,0,0,0
46.891632,0,0,0,0
46.893410,0,0,0,0
46.895168,0,0,0,0
46.896930,0,0,0,0
46.898676,0,0,0,0
46.900420,0,0,0,0
46.902162,0,0,0,0
46.903926,0,0,0,0
46.905685,0,0,0,0
46.907455,0,0,0,0
46.909211,0,0,0,0
46.910954,0,0,0,0
46.912724,0,0,0,0
46.914484,0,0,0,0
46.916228,0,0,0,0
46.917988,0,0,0,0
46.919732,0,0,0,0
46.921485,0,0,0,0
46.923237,0,0,0,0
46.925003,0,0,0,0
46.926796,0,0,0,0
46.928557,0,0,0,0
46.930300,0,0,0,0
46.932043,0,0,0,0
46.933822,0,0,0,0
46.935582,0,0,0,0
46.937337,0,0,0,0
46.939090,0,0,0,0
46.940850,0,0,0,0
46.942593,0,0,0,0
46.944354,0,0,0,0
46.946099,0,0,0,0
46.947875,0,0,0,0
46.949632,0,0,0,0
46.951377,0,0,0,0
46.953153,0,0,0,0
46.954919,0,0,0,0
46.956680,0,0,0,0
46.958427,0,0,0,0
46.960175,0,0,0,0
46.961931,0,0,0,0
46.963685,0,0,0,0
46.965445,0,0,0,0
46.967212,0,0,0,0
46.968970,0,0,0,0
46.970715,0,0,0,0
46.972463,0,0,0,0
46.974229,0,0,0,0
46.975981,0,0,0,0
46.977757,0,0,0,0
46.979502,0,0,0,0
46.981257,0,0,0,0
46.983002,0,0,0,0
46.984768,0,0,0,0
46.986530,0,0,0,0
46.988288,0,0,0,0
46.990032,0,0,0,0
46.991774,0,0,0,0
46.993552,0,0,0,0
46.995314,0,0,0,0
46.997068,0,0,0,0
46.998815,0,0,0,0
47.000569,0,0,0,0
47.002312,0,0,0,0
47.004073,0,0,0,0
47.005832,0,0,0,0
47.007598,0,0,0,0
47.009354,0,0,0,0
47.011098,0,0,0,0
47.012857,0,0,0,0
47.014621,0,0,0,0
47.016366,0,0,0,0
47.018112,0,0,0,0
47.019855,0,0,0,0
47.021614,0,0,0,0
47.023358,0,0,0,0
47.025127,0,0,0,0
47.026906,0,0,0,0
47.028662,0,0,0,0
47.030405,0,0,0,0
47.032150,0,0,0,0
47.034038,0,0,0,0
47.035803,0,0,0,0
47.037561,0,0,0,0
47.039305,0,0,0,0
47.041063,0,0,0,0
47.042808,0,0,0,0
47.044580,0,0,0,0
47.046324,0,0,0,0
47.048110,0,0,0,0
47.049867,0,0,0,0
47.051610,0,0,0,0
47.053372,0,0,0,0
47.055139,0,0,0,0
47.056896,0,0,0,0
47.058647,0,0,0,0
47.060394,0,0,0,0
47.062138,0,0,0,0
47.063885,0,0,0,0
47.065647,0,0,0,0
47.067422,0,0,0,0
47.069182,0,0,0,0
47.070927,0,0,0,0
47.072683,0,0,0,0
47.074447,0,0,0,0
47.076202,0,0,0,0
47.077958,0,0,0,0
47.079703,0,0,0,0
47.081462,0,0,0,0
47.083208,0,0,0,0
47.084974,0,0,0,0
47.086720,0,0,0,0
47.088506,0,0,0,0
47.090261,0,0,0,0
47.092005,0,0,0,0
47.093787,0,0,0,0
47.095550,0,0,0,0
47.097305,0,0,0,0
47.099053,0,0,0,0
47.100807,0,0,0,0
47.102551,0,0,0,0
47.104309,0,0,0,0
47.106052,0,0,0,0
47.107822,0,0,0,0
47.109586,0,0,0,0
47.111330,0,0,0,0
47.113085,0,0,0,0
47.114850,0,0,0,0
47.116611,0,0,0,0
47.118358,0,0,0,0
47.120103,0,0,0,0
47.121862,0,0,0,0
47.123605,0,0,0,0
47.125381,0,0,0,0
47.127136,0,0,0,0
47.128904,0,0,0,0
47.130650,0,0,0,0
47.132396,0,0,0,0
47.134161,0,0,0,0
47.135927,0,0,0,0
47.137688,0,0,0,0
47.139431,0,0,0,0
47.141187,0,0,0,0
47.142935,0,0,0,0
47.144705,0,0,0,0
47.146450,0,0,0,0
47.148233,0,0,0,0
47.149990,0,0,0,0
47.151734,0,0,0,0
47.153518,0,0,0,0
47.155287,0,0,0,0
47.157042,0,0,0,0
47.158788,0,0,0,0
47.160556,0,0,0,0
47.162300,0,0,0,0
47.164044,0,0,0,0
47.165811,0,0,0,0
47.167604,0,0,0,0
47.169360,0,0,0,0
47.171105,0,0,0,0
47.172864,0,0,0,0
47.174627,0,0,0,0
47.176389,0,0,0,0
47.178136,0,0,0,0
47.179878,0,0,0,0
47.181632,0,0,0,0
47.183376,0,0,0,0
47.185159,0,0,0,0
47.186903,0,0,0,0
47.188683,0,0,0,0
47.190444,0,0,0,0
47.192189,0,0,0,0
47.193958,0,0,0,0
47.195718,0,0,0,0
47.197477,0,0,0,0
47.199222,0,0,0,0
47.200980,0,0,0,0
47.202724,0,0,0,0
47.204481,0,0,0,0
47.206234,0,0,0,0
47.208018,0,0,0,0
47.209777,0,0,0,0
47.211523,0,0,0,0
47.213279,0,0,0,0
47.215043,0,0,0,0
47.216810,0,0,0,0
47.218557,0,0,0,0
47.220303,0,0,0,0
47.222048,0,0,0,0
47.223791,0,0,0,0
47.225566,0,0,0,0
47.227314,0,0,0,0
47.229086,0,0,0,0
47.230830,0,0,0,0
47.232583,0,0,0,0
47.234342,0,0,0,0
47.236105,0,0,0,0
47.237865,0,0,0,0
47.239610,0,0,0,0
47.241367,0,0,0,0
47.243110,0,0,0,0
47.244878,0,0,0,0
47.246624,0,0,0,0
47.248400,0,0,0,0
47.250146,0,0,0,0
47.251890,0,0,0,0
47.253650,0,0,0,0
47.255417,0,0,0,0
47.257179,0,0,0,0
47.258925,0,0,0,0
47.260686,0,0,0,0
47.262431,0,0,0,0
47.264181,0,0,0,0
47.265956,0,0,0,0
47.267723,0,0,0,0
47.269482,0,0,0,0
47.271225,0,0,0,0
47.272981,0,0,0,0
47.274749,0,0,0,0
47.276534,0,0,0,0
47.278283,0,0,0,0
47.280027,0,0,0,0
47.281781,0,0,0,0
47.283527,0,0,0,0
47.285306,0,0,0,0
47.287051,0,0,0,0
47.288860,0,0,0,0
47.290607,0,0,0,0
47.292351,0,0,0,0
47.294107,0,0,0,0
47.295876,0,0,0,0
47.297631,0,0,0,0
47.299378,0,0,0,0
47.301139,0,0,0,0
47.302884,0,0,0,0
47.304640,0,0,0,0
47.306402,0,0,0,0
47.308197,0,0,0,0
47.309952,0,0,0,0
47.311698,0,0,0,0
47.313457,0,0,0,0
47.315221,0,0,0,0
47.316996,0,0,0,0
47.318742,0,0,0,0
47.320495,0,0,0,0
47.322240,0,0,0,0
47.323984,0,0,0,0
47.325758,0,0,0,0
47.327502,0,0,0,0
47.329294,0,0,0,0
47.331038,0,0,0,0
47.332794,0,0,0,0
47.334565,0,0,0,0
47.336327,0,0,0,0
47.338074,0,0,0,0
47.339819,0,0,0,0
47.341578,0,0,0,0
47.343324,0,0,0,0
47.345085,0,0,0,0
47.346833,0,0,0,0
47.348645,0,0,0,0
47.350390,0,0,0,0
47.352132,0,0,0,0
47.353893,0,0,0,0
