time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3
69.153707,964530176,1929063712,1929063712,964533536
69.155437,964530176,1929063712,1929063712,964533536
69.157148,964530176,1929063712,1929063712,964533536
69.158849,964530176,1929063712,1929063712,964533536
69.160569,964530176,1929063712,1929063712,964533536
69.162286,964530176,1929063712,1929063712,964533536
69.163987,964530176,1929063712,1929063712,964533536
69.165698,964530176,1929063712,1929063712,964533536
69.167400,964530176,1929063712,1929063712,964533536
69.169120,964530176,1929063712,1929063712,964533536
69.170821,964530176,1929063712,1929063712,964533536
69.172551,964530176,1929063712,1929063712,964533536
69.174278,964530176,1929063712,1929063712,964533536
69.175978,964530176,1929063712,1929063712,964533536
69.177693,964530176,1929063712,1929063712,964533536
69.179396,964530176,1929063712,1929063712,964533536
69.181106,964530176,1929063712,1929063712,964533536
69.182819,964530176,1929063712,1929063712,964533536
69.184535,964530176,1929063712,1929063712,964533536
69.186235,964530176,1929063712,1929063712,964533536
69.187935,964530176,1929063712,1929063712,964533536
69.189667,964530176,1929063712,1929063712,964533536
69.191366,964530176,1929063712,1929063712,964533536
69.193090,964530176,1929063712,1929063712,964533536
69.194818,964530176,1929063712,1929063712,964533536
69.196532,964530176,1929063712,1929063712,964533536
69.198234,964530176,1929063712,1929063712,964533536
69.199935,964530176,1929063712,1929063712,964533536
69.201656,964530176,1929063712,1929063712,964533536
69.203363,964530176,1929063712,1929063712,964533536
69.205073,964530176,1929063712,1929063712,964533536
69.206778,964530176,1929063712,1929063712,964533536
69.208493,964530176,1929063712,1929063712,964533536
69.210213,964530176,1929063712,1929063712,964533536
69.211925,964530176,1929063712,1929063712,964533536
69.213647,964530176,1929063712,1929063712,964533536
69.215354,964530176,1929063712,1929063712,964533536
69.217066,964530176,1929063712,1929063712,964533536
69.218769,964530176,1929063712,1929063712,964533536
69.220320,964530176,1929063712,1929063712,964533536
69.222032,964530176,1929063712,1929063712,964533536
69.223733,964530176,1929063712,1929063712,964533536
69.225448,964530176,1929063712,1929063712,964533536
69.227149,964530176,1929063712,1929063712,964533536
69.228863,964530176,1929063712,1929063712,964533536
69.230576,964530176,1929063712,1929063712,964533536
69.232295,964530176,1929063712,1929063712,964533536
69.234022,964530176,1929063712,1929063712,964533536
69.235721,964530176,1929063712,1929063712,964533536
69.237435,964530176,1929063712,1929063712,964533536
69.239139,964530176,1929063712,1929063712,964533536
69.240850,964530176,1929063712,1929063712,964533536
69.242570,964530176,1929063712,1929063712,964533536
69.244271,964530176,1929063712,1929063712,964533536
69.245971,964530176,1929063712,1929063712,964533536
69.247671,964530176,1929063712,1929063712,964533536
69.249397,964530176,1929063712,1929063712,964533536
69.251098,964530176,1929063712,1929063712,964533536
69.252823,964530176,1929063712,1929063712,964533536
69.254541,964530176,1929063712,1929063712,964533536
69.256241,964530176,1929063712,1929063712,964533536
69.257951,964530176,1929063712,1929063712,964533536
69.259650,964530176,1929063712,1929063712,964533536
69.261365,964530176,1929063712,1929063712,964533536
69.263080,964530176,1929063712,1929063712,964533536
69.264797,964530176,1929063712,1929063712,964533536
69.266496,964530176,1929063712,1929063712,964533536
69.268198,964530176,1929063712,1929063712,964533536
69.269924,964530176,1929063712,1929063712,964533536
69.271625,964530176,1929063712,1929063712,964533536
69.273353,964530176,1929063712,1929063712,964533536
69.275078,964530176,1929063712,1929063712,964533536
69.276795,964530176,1929063712,1929063712,964533536
69.278498,964530176,1929063712,1929063712,964533536
69.280198,964530176,1929063712,1929063712,964533536
69.281914,964530176,1929063712,1929063712,964533536
69.283617,964530176,1929063712,1929063712,964533536
69.285330,964530176,1929063712,1929063712,964533536
69.287030,964530176,1929063712,1929063712,964533536
69.288744,964530176,1929063712,1929063712,964533536
69.290455,964530176,1929063712,1929063712,964533536
69.292161,964530176,1929063712,1929063712,964533536
69.293889,964530176,1929063712,1929063712,964533536
69.295591,964530176,1929063712,1929063712,964533536
69.297303,964530176,1929063712,1929063712,964533536
69.299006,964530176,1929063712,1929063712,964533536
69.300722,964530176,1929063712,1929063712,964533536
69.302439,964530176,1929063712,1929063712,964533536
69.304139,964530176,1929063712,1929063712,964533536
69.305849,964530176,1929063712,1929063712,964533536
69.307549,964530176,1929063712,1929063712,964533536
69.309274,964530176,1929063712,1929063712,964533536
69.310983,964530176,1929063712,1929063712,964533536
69.312802,964530176,1929063712,1929063712,964533536
69.314526,964530176,1929063712,1929063712,964533536
69.316227,964530176,1929063712,1929063712,964533536
69.317936,964530176,1929063712,1929063712,964533536
69.319638,964530176,1929063712,1929063712,964533536
69.321355,964530176,1929063712,1929063712,964533536
69.323067,964530176,1929063712,1929063712,964533536
69.324777,964530176,1929063712,1929063712,964533536
69.326477,964530176,1929063712,1929063712,964533536
69.328179,964530176,1929063712,1929063712,964533536
69.329901,964530176,1929063712,1929063712,964533536
69.331603,964530176,1929063712,1929063712,964533536
69.333331,964530176,1929063712,1929063712,964533536
69.335053,964530176,1929063712,1929063712,964533536
69.336763,964530176,1929063712,1929063712,964533536
69.338465,964530176,1929063712,1929063712,964533536
69.340165,964530176,1929063712,1929063712,964533536
69.341882,964530176,1929063712,1929063712,964533536
69.343587,964530176,1929063712,1929063712,964533536
69.345300,964530176,1929063712,1929063712,964533536
69.347001,964530176,1929063712,1929063712,964533536
69.348714,964530176,1929063712,1929063712,964533536
69.350431,964530176,1929063712,1929063712,964533536
69.352137,964530176,1929063712,1929063712,964533536
69.353853,964530176,1929063712,1929063712,964533536
69.355569,964530176,1929063712,1929063712,964533536
69.357284,964530176,1929063712,1929063712,964533536
69.358986,964530176,1929063712,1929063712,964533536
69.360696,964530176,1929063712,1929063712,964533536
69.362405,964530176,1929063712,1929063712,964533536
69.364109,964530176,1929063712,1929063712,964533536
69.365859,964530176,1929063712,1929063712,964533536
69.367559,964530176,1929063712,1929063712,964533536
69.369275,964530176,1929063712,1929063712,964533536
69.370985,964530176,1929063712,1929063712,964533536
69.372708,964530176,1929063712,1929063712,964533536
69.374432,964530176,1929063712,1929063712,964533536
69.376132,964530176,1929063712,1929063712,964533536
69.378064,964530176,1929063712,1929063712,964533536
69.379765,964530176,1929063712,1929063712,964533536
69.381479,964530176,1929063712,1929063712,964533536
69.383195,964530176,1929063712,1929063712,964533536
69.384905,964530176,1929063712,1929063712,964533536
69.386607,964530176,1929063712,1929063712,964533536
69.388310,964530176,1929063712,1929063712,964533536
69.390026,964530176,1929063712,1929063712,964533536
69.391728,964530176,1929063712,1929063712,964533536
69.393461,964530176,1929063712,1929063712,964533536
69.395183,964530176,1929063712,1929063712,964533536
69.396894,964530176,1929063712,1929063712,964533536
69.398597,964530176,1929063712,1929063712,964533536
69.400297,964530176,1929063712,1929063712,964533536
69.402003,964530176,1929063712,1929063712,964533536
69.403714,964530176,1929063712,1929063712,964533536
69.405430,964530176,1929063712,1929063712,964533536
69.407130,964530176,1929063712,1929063712,964533536
69.408846,964530176,1929063712,1929063712,964533536
69.410562,964530176,1929063712,1929063712,964533536
69.412266,964530176,1929063712,1929063712,964533536
69.413975,964530176,1929063712,1929063712,964533536
69.415699,964530176,1929063712,1929063712,964533536
69.417413,964530176,1929063712,1929063712,964533536
69.419116,964530176,1929063712,1929063712,964533536
69.420828,964530176,1929063712,1929063712,964533536
69.422553,964530176,1929063712,1929063712,964533536
69.424253,964530176,1929063712,1929063712,964533536
69.425965,964530176,1929063712,1929063712,964533536
69.427665,964530176,1929063712,1929063712,964533536
69.429381,964530176,1929063712,1929063712,964533536
69.431095,964530176,1929063712,1929063712,964533536
69.432821,964530176,1929063712,1929063712,964533536
69.434538,964530176,1929063712,1929063712,964533536
69.436238,964530176,1929063712,1929063712,964533536
69.437949,964530176,1929063712,1929063712,964533536
69.439649,964530176,1929063712,1929063712,964533536
69.441366,964530176,1929063712,1929063712,964533536
69.443081,964530176,1929063712,1929063712,964533536
69.444792,964530176,1929063712,1929063712,964533536
69.446494,964530176,1929063712,1929063712,964533536
69.448197,964530176,1929063712,1929063712,964533536
69.449918,964530176,1929063712,1929063712,964533536
69.451618,964530176,1929063712,1929063712,964533536
69.453348,964530176,1929063712,1929063712,964533536
69.455077,964530176,1929063712,1929063712,964533536
69.456787,964530176,1929063712,1929063712,964533536
69.458490,964530176,1929063712,1929063712,964533536
69.460191,964530176,1929063712,1929063712,964533536
69.461901,964530176,1929063712,1929063712,964533536
69.463610,964530176,1929063712,1929063712,964533536
69.465326,964530176,1929063712,1929063712,964533536
69.467028,964530176,1929063712,1929063712,964533536
69.468742,964530176,1929063712,1929063712,964533536
69.470461,964530176,1929063712,1929063712,964533536
69.472160,964530176,1929063712,1929063712,964533536
69.473884,964530176,1929063712,1929063712,964533536
69.475605,964530176,1929063712,1929063712,964533536
69.477320,964530176,1929063712,1929063712,964533536
69.479023,964530176,1929063712,1929063712,964533536
69.480737,964530176,1929063712,1929063712,964533536
69.482447,964530176,1929063712,1929063712,964533536
69.484152,964530176,1929063712,1929063712,964533536
69.485862,964530176,1929063712,1929063712,964533536
69.487563,964530176,1929063712,1929063712,964533536
69.489279,964530176,1929063712,1929063712,964533536
69.490994,964530176,1929063712,1929063712,964533536
69.492711,964530176,1929063712,1929063712,964533536
69.494423,964530176,1929063712,1929063712,964533536
69.496136,964530176,1929063712,1929063712,964533536
69.497847,964530176,1929063712,1929063712,964533536
69.499549,964530176,1929063712,1929063712,964533536
69.501263,964530176,1929063712,1929063712,964533536
69.502981,964530176,1929063712,1929063712,964533536
69.504690,964530176,1929063712,1929063712,964533536
69.506396,964530176,1929063712,1929063712,964533536
69.508096,964530176,1929063712,1929063712,964533536
69.509810,964530176,1929063712,1929063712,964533536
69.511522,964530176,1929063712,1929063712,964533536
69.513251,964530176,1929063712,1929063712,964533536
69.514978,964530176,1929063712,1929063712,964533536
69.516688,964530176,1929063712,1929063712,964533536
69.518391,964530176,1929063712,1929063712,964533536
69.520092,964530176,1929063712,1929063712,964533536
69.521802,964530176,1929063712,1929063712,964533536
69.523519,964530176,1929063712,1929063712,964533536
69.525232,964530176,1929063712,1929063712,964533536
69.526931,964530176,1929063712,1929063712,964533536
69.528645,964530176,1929063712,1929063712,964533536
69.530363,964530176,1929063712,1929063712,964533536
69.532062,964530176,1929063712,1929063712,964533536
69.533788,964530176,1929063712,1929063712,964533536
69.535513,964530176,1929063712,1929063712,964533536
69.537227,964530176,1929063712,1929063712,964533536
69.538930,964530176,1929063712,1929063712,964533536
69.540641,964530176,1929063712,1929063712,964533536
69.542346,964530176,1929063712,1929063712,964533536
69.544051,964530176,1929063712,1929063712,964533536
69.545762,964530176,1929063712,1929063712,964533536
69.547463,964530176,1929063712,1929063712,964533536
69.549179,964530176,1929063712,1929063712,964533536
69.550892,964530176,1929063712,1929063712,964533536
69.552605,964530176,1929063712,1929063712,964533536
69.554312,964530176,1929063712,1929063712,964533536
69.556037,964530176,1929063712,1929063712,964533536
69.557748,964530176,1929063712,1929063712,964533536
69.559450,964530176,1929063712,1929063712,964533536
69.561165,964530176,1929063712,1929063712,964533536
69.562880,964530176,1929063712,1929063712,964533536
69.564589,964530176,1929063712,1929063712,964533536
69.566290,964530176,1929063712,1929063712,964533536
69.567991,964530176,1929063712,1929063712,964533536
69.569709,964530176,1929063712,1929063712,964533536
69.571422,964530176,1929063712,1929063712,964533536
69.573151,964530176,1929063712,1929063712,964533536
69.574867,964530176,1929063712,1929063712,964533536
69.576576,964530176,1929063712,1929063712,964533536
69.578280,964530176,1929063712,1929063712,964533536
69.579980,964530176,1929063712,1929063712,964533536
69.581690,964530176,1929063712,1929063712,964533536
69.583404,964530176,1929063712,1929063712,964533536
69.585119,964530176,1929063712,1929063712,964533536
69.586821,964530176,1929063712,1929063712,964533536
69.588533,964530176,1929063712,1929063712,964533536
69.590241,964530176,1929063712,1929063712,964533536
69.591942,964530176,1929063712,1929063712,964533536
69.593671,964530176,1929063712,1929063712,964533536
69.595401,964530176,1929063712,1929063712,964533536
69.597116,964530176,1929063712,1929063712,964533536
69.598818,964530176,1929063712,1929063712,964533536
69.600528,964530176,1929063712,1929063712,964533536
69.602228,964530176,1929063712,1929063712,964533536
69.603940,964530176,1929063712,1929063712,964533536
69.605650,964530176,1929063712,1929063712,964533536
69.607352,964530176,1929063712,1929063712,964533536
69.609070,964530176,1929063712,1929063712,964533536
69.610786,964530176,1929063712,1929063712,964533536
69.612496,964530176,1929063712,1929063712,964533536
69.614209,964530176,1929063712,1929063712,964533536
69.615939,964530176,1929063712,1929063712,964533536
69.617651,964530176,1929063712,1929063712,964533536
69.619355,964530176,1929063712,1929063712,964533536
69.621068,964530176,1929063712,1929063712,964533536
69.622780,964530176,1929063712,1929063712,964533536
69.624488,964530176,1929063712,1929063712,964533536
69.626190,964530176,1929063712,1929063712,964533536
69.627889,964530176,1929063712,1929063712,964533536
69.629602,964530176,1929063712,1929063712,964533536
69.631316,964530176,1929063712,1929063712,964533536
69.633040,964530176,1929063712,1929063712,964533536
69.634744,964530176,1929063712,1929063712,964533536
69.636461,964530176,1929063712,1929063712,964533536
69.638162,964530176,1929063712,1929063712,964533536
69.639863,964530176,1929063712,1929063712,964533536
69.641581,964530176,1929063712,1929063712,964533536
69.643297,964530176,1929063712,1929063712,964533536
69.645012,964530176,1929063712,1929063712,964533536
69.646714,964530176,1929063712,1929063712,964533536
69.648418,964530176,1929063712,1929063712,964533536
69.650121,964530176,1929063712,1929063712,964533536
69.651832,964530176,1929063712,1929063712,964533536
69.653558,964530176,1929063712,1929063712,964533536
69.655283,964530176,1929063712,1929063712,964533536
69.656998,964530176,1929063712,1929063712,964533536
69.658702,964530176,1929063712,1929063712,964533536
69.660403,964530176,1929063712,1929063712,964533536
69.662103,964530176,1929063712,1929063712,964533536
69.663824,964530176,1929063712,1929063712,964533536
69.665534,964530176,1929063712,1929063712,964533536
69.667234,964530176,1929063712,1929063712,964533536
69.669054,964530176,1929063712,1929063712,964533536
69.670769,964530176,1929063712,1929063712,964533536
69.672483,964530176,1929063712,1929063712,964533536
69.674202,964530176,1929063712,1929063712,964533536
69.675925,964530176,1929063712,1929063712,964533536
69.677636,964530176,1929063712,1929063712,964533536
69.679340,964530176,1929063712,1929063712,964533536
69.681055,964530176,1929063712,1929063712,964533536
69.682763,964530176,1929063712,1929063712,964533536
69.684470,964530176,1929063712,1929063712,964533536
69.686170,964530176,1929063712,1929063712,964533536
69.687869,964530176,1929063712,1929063712,964533536
69.689585,964530176,1929063712,1929063712,964533536
69.691303,964530176,1929063712,1929063712,964533536
69.693017,964530176,1929063712,1929063712,964533536
69.694726,964530176,1929063712,1929063712,964533536
69.696445,964530176,1929063712,1929063712,964533536
69.698144,964530176,1929063712,1929063712,964533536
69.699844,964530176,1929063712,1929063712,964533536
69.701555,964530176,1929063712,1929063712,964533536
69.703274,964530176,1929063712,1929063712,964533536
69.704988,964530176,1929063712,1929063712,964533536
69.706689,964530176,1929063712,1929063712,964533536
69.708392,964530176,1929063712,1929063712,964533536
69.710091,964530176,1929063712,1929063712,964533536
69.711808,964530176,1929063712,1929063712,964533536
69.713534,964530176,1929063712,1929063712,964533536
69.715254,964530176,1929063712,1929063712,964533536
69.716969,964530176,1929063712,1929063712,964533536
69.718671,964530176,1929063712,1929063712,964533536
69.720370,964530176,1929063712,1929063712,964533536
69.722070,964530176,1929063712,1929063712,964533536
69.723789,964530176,1929063712,1929063712,964533536
69.725499,964530176,1929063712,1929063712,964533536
69.727199,964530176,1929063712,1929063712,964533536
69.728915,964530176,1929063712,1929063712,964533536
69.730622,964530176,1929063712,1929063712,964533536
69.732328,964530176,1929063712,1929063712,964533536
69.734042,964530176,1929063712,1929063712,964533536
69.735763,964530176,1929063712,1929063712,964533536
69.737473,964530176,1929063712,1929063712,964533536
69.739176,964530176,1929063712,1929063712,964533536
69.740891,964530176,1929063712,1929063712,964533536
69.742592,964530176,1929063712,1929063712,964533536
69.744305,964530176,1929063712,1929063712,964533536
69.746005,964530176,1929063712,1929063712,964533536
69.747704,964530176,1929063712,1929063712,964533536
69.749417,964530176,1929063712,1929063712,964533536
69.751134,964530176,1929063712,1929063712,964533536
69.752848,964530176,1929063712,1929063712,964533536
69.754588,964530176,1929063712,1929063712,964533536
69.756313,964530176,1929063712,1929063712,964533536
69.758013,964530176,1929063712,1929063712,964533536
69.759711,964530176,1929063712,1929063712,964533536
69.761423,964530176,1929063712,1929063712,964533536
69.763136,964530176,1929063712,1929063712,964533536
69.764850,964530176,1929063712,1929063712,964533536
69.766550,964530176,1929063712,1929063712,964533536
69.768253,964530176,1929063712,1929063712,964533536
69.769963,964530176,1929063712,1929063712,964533536
69.771677,964530176,1929063712,1929063712,964533536
69.773397,964530176,1929063712,1929063712,964533536
69.775113,964530176,1929063712,1929063712,964533536
69.776837,964530176,1929063712,1929063712,964533536
69.778541,964530176,1929063712,1929063712,964533536
69.780240,964530176,1929063712,1929063712,964533536
69.781950,964530176,1929063712,1929063712,964533536
69.783666,964530176,1929063712,1929063712,964533536
69.785376,964530176,1929063712,1929063712,964533536
69.787075,964530176,1929063712,1929063712,964533536
69.788795,964530176,1929063712,1929063712,964533536
69.790495,964530176,1929063712,1929063712,964533536
69.792433,964530176,1929063712,1929063712,964533536
69.794153,964530176,1929063712,1929063712,964533536
69.795881,964530176,1929063712,1929063712,964533536
69.797591,964530176,1929063712,1929063712,964533536
69.799294,964530176,1929063712,1929063712,964533536
69.801010,964530176,1929063712,1929063712,964533536
69.802710,964530176,1929063712,1929063712,964533536
69.804427,964530176,1929063712,1929063712,964533536
69.806128,964530176,1929063712,1929063712,964533536
69.807863,964530176,1929063712,1929063712,964533536
69.809577,964530176,1929063712,1929063712,964533536
69.811296,964530176,1929063712,1929063712,964533536
69.813017,964530176,1929063712,1929063712,964533536
69.814734,964530176,1929063712,1929063712,964533536
69.816451,964530176,1929063712,1929063712,964533536
69.818151,964530176,1929063712,1929063712,964533536
69.819850,964530176,1929063712,1929063712,964533536
69.821567,964530176,1929063712,1929063712,964533536
69.823282,964530176,1929063712,1929063712,964533536
69.824997,964530176,1929063712,1929063712,964533536
69.826697,964530176,1929063712,1929063712,964533536
69.828401,964530176,1929063712,1929063712,964533536
69.830101,964530176,1929063712,1929063712,964533536
69.831815,964530176,1929063712,1929063712,964533536
69.833534,964530176,1929063712,1929063712,964533536
69.835248,964530176,1929063712,1929063712,964533536
69.836974,964530176,1929063712,1929063712,964533536
69.838680,964530176,1929063712,1929063712,964533536
69.840385,964530176,1929063712,1929063712,964533536
69.842088,964530176,1929063712,1929063712,964533536
69.843807,964530176,1929063712,1929063712,964533536
69.845521,964530176,1929063712,1929063712,964533536
69.847222,964530176,1929063712,1929063712,964533536
69.848940,964530176,1929063712,1929063712,964533536
69.850643,964530176,1929063712,1929063712,964533536
69.852358,964530176,1929063712,1929063712,964533536
69.854073,964530176,1929063712,1929063712,964533536
69.855803,964530176,1929063712,1929063712,964533536
69.857517,964530176,1929063712,1929063712,964533536
69.859220,964530176,1929063712,1929063712,964533536
69.860940,964530176,1929063712,1929063712,964533536
69.862643,964530176,1929063712,1929063712,964533536
69.864359,964530176,1929063712,1929063712,964533536
69.866060,964530176,1929063712,1929063712,964533536
69.867760,964530176,1929063712,1929063712,964533536
69.869473,964530176,1929063712,1929063712,964533536
69.871186,964530176,1929063712,1929063712,964533536
69.872903,964530176,1929063712,1929063712,964533536
69.874622,964530176,1929063712,1929063712,964533536
69.876352,964530176,1929063712,1929063712,964533536
69.878053,964530176,1929063712,1929063712,964533536
69.879753,964530176,1929063712,1929063712,964533536
69.881463,964530176,1929063712,1929063712,964533536
69.883170,964530176,1929063712,1929063712,964533536
69.884892,964530176,1929063712,1929063712,964533536
69.886591,964530176,1929063712,1929063712,964533536
69.888295,964530176,1929063712,1929063712,964533536
69.889996,964530176,1929063712,1929063712,964533536
69.891710,964530176,1929063712,1929063712,964533536
69.893421,964530176,1929063712,1929063712,964533536
69.895136,964530176,1929063712,1929063712,964533536
69.896872,964530176,1929063712,1929063712,964533536
69.898575,964530176,1929063712,1929063712,964533536
69.900276,964530176,1929063712,1929063712,964533536
69.901975,964530176,1929063712,1929063712,964533536
69.903695,964530176,1929063712,1929063712,964533536
69.905408,964530176,1929063712,1929063712,964533536
69.907110,964530176,1929063712,1929063712,964533536
69.908828,964530176,1929063712,1929063712,964533536
69.910531,964530176,1929063712,1929063712,964533536
69.912250,964530176,1929063712,1929063712,964533536
69.913967,964530176,1929063712,1929063712,964533536
69.915696,964530176,1929063712,1929063712,964533536
69.917408,964530176,1929063712,1929063712,964533536
69.919110,964530176,1929063712,1929063712,964533536
69.920825,964530176,1929063712,1929063712,964533536
69.922526,964530176,1929063712,1929063712,964533536
69.924247,964530176,1929063712,1929063712,964533536
69.925958,964530176,1929063712,1929063712,964533536
69.927659,964530176,1929063712,1929063712,964533536
69.929372,964530176,1929063712,1929063712,964533536
69.931074,964530176,1929063712,1929063712,964533536
69.932796,964530176,1929063712,1929063712,964533536
69.934521,964530176,1929063712,1929063712,964533536
69.936239,964530176,1929063712,1929063712,964533536
69.937951,964530176,1929063712,1929063712,964533536
69.939651,964530176,1929063712,1929063712,964533536
69.941363,964530176,1929063712,1929063712,964533536
69.943065,964530176,1929063712,1929063712,964533536
69.944794,964530176,1929063712,1929063712,964533536
69.946495,964530176,1929063712,1929063712,964533536
69.948197,964530176,1929063712,1929063712,964533536
69.949909,964530176,1929063712,1929063712,964533536
69.951624,964530176,1929063712,1929063712,964533536
69.953336,964530176,1929063712,1929063712,964533536
69.955048,964530176,1929063712,1929063712,964533536
69.956788,964530176,1929063712,1929063712,964533536
69.958490,964530176,1929063712,1929063712,964533536
69.960192,964530176,1929063712,1929063712,964533536
69.961904,964530176,1929063712,1929063712,964533536
69.963620,964530176,1929063712,1929063712,964533536
69.965331,964530176,1929063712,1929063712,964533536
69.967032,964530176,1929063712,1929063712,964533536
69.968748,964530176,1929063712,1929063712,964533536
69.970449,964530176,1929063712,1929063712,964533536
69.972162,964530176,1929063712,1929063712,964533536
69.973879,964530176,1929063712,1929063712,964533536
69.975596,964530176,1929063712,1929063712,964533536
69.977319,964530176,1929063712,1929063712,964533536
69.979027,964530176,1929063712,1929063712,964533536
69.980741,964530176,1929063712,1929063712,964533536
69.982443,964530176,1929063712,1929063712,964533536
69.984160,964530176,1929063712,1929063712,964533536
69.985869,964530176,1929063712,1929063712,964533536
69.987571,964530176,1929063712,1929063712,964533536
69.989284,964530176,1929063712,1929063712,964533536
69.990984,964530176,1929063712,1929063712,964533536
69.992712,964530176,1929063712,1929063712,964533536
69.994423,964530176,1929063712,1929063712,964533536
69.996141,964530176,1929063712,1929063712,964533536
69.997852,964530176,1929063712,1929063712,964533536
69.999556,964530176,1929063712,1929063712,964533536
70.001266,964530176,1929063712,1929063712,964533536
70.002967,964530176,1929063712,1929063712,964533536
70.004695,964530176,1929063712,1929063712,964533536
70.006394,964530176,1929063712,1929063712,964533536
70.008100,964530176,1929063712,1929063712,964533536
70.009813,964530176,1929063712,1929063712,964533536
70.011521,964530176,1929063712,1929063712,964533536
70.013237,964530176,1929063712,1929063712,964533536
70.014957,964530176,1929063712,1929063712,964533536
70.016697,964530176,1929063712,1929063712,964533536
70.018402,964530176,1929063712,1929063712,964533536
70.020103,964530176,1929063712,1929063712,964533536
70.021816,964530176,1929063712,1929063712,964533536
70.023527,964530176,1929063712,1929063712,964533536
70.025248,964530176,1929063712,1929063712,964533536
70.026948,964530176,1929063712,1929063712,964533536
70.028665,964530176,1929063712,1929063712,964533536
70.030366,964530176,1929063712,1929063712,964533536
70.032083,964530176,1929063712,1929063712,964533536
70.033794,964530176,1929063712,1929063712,964533536
70.035511,964530176,1929063712,1929063712,964533536
70.037240,964530176,1929063712,1929063712,964533536
70.038943,964530176,1929063712,1929063712,964533536
70.040657,964530176,1929063712,1929063712,964533536
70.042358,964530176,1929063712,1929063712,964533536
70.044071,964530176,1929063712,1929063712,964533536
70.045782,964530176,1929063712,1929063712,964533536
70.047483,964530176,1929063712,1929063712,964533536
70.049197,964530176,1929063712,1929063712,964533536
70.050898,964530176,1929063712,1929063712,964533536
70.052631,964530176,1929063712,1929063712,964533536
70.054342,964530176,1929063712,1929063712,964533536
70.056059,964530176,1929063712,1929063712,964533536
70.057770,964530176,1929063712,1929063712,964533536
70.059473,964530176,1929063712,1929063712,964533536
70.061185,964530176,1929063712,1929063712,964533536
70.062884,964530176,1929063712,1929063712,964533536
70.064619,964530176,1929063712,1929063712,964533536
70.066321,964530176,1929063712,1929063712,964533536
70.068022,964530176,1929063712,1929063712,964533536
70.069733,964530176,1929063712,1929063712,964533536
70.071436,964530176,1929063712,1929063712,964533536
70.073155,964530176,1929063712,1929063712,964533536
70.074866,964530176,1929063712,1929063712,964533536
70.076626,964530176,1929063712,1929063712,964533536
70.078331,964530176,1929063712,1929063712,964533536
70.080038,964530176,1929063712,1929063712,964533536
70.081754,964530176,1929063712,1929063712,964533536
70.083455,964530176,1929063712,1929063712,964533536
70.085179,964530176,1929063712,1929063712,964533536
70.086880,964530176,1929063712,1929063712,964533536
70.088596,964530176,1929063712,1929063712,964533536
70.090293,964530176,1929063712,1929063712,964533536
70.092005,964530176,1929063712,1929063712,964533536
70.093858,964530176,1929063712,1929063712,964533536
70.095569,964530176,1929063712,1929063712,964533536
70.097297,964530176,1929063712,1929063712,964533536
70.099004,964530176,1929063712,1929063712,964533536
70.100718,964530176,1929063712,1929063712,964533536
70.102417,964530176,1929063712,1929063712,964533536
70.104131,964530176,1929063712,1929063712,964533536
70.105840,964530176,1929063712,1929063712,964533536
70.107540,964530176,1929063712,1929063712,964533536
70.109252,964530176,1929063712,1929063712,964533536
70.110952,964530176,1929063712,1929063712,964533536
70.112683,964530176,1929063712,1929063712,964533536
70.114388,964530176,1929063712,1929063712,964533536
70.116102,964530176,1929063712,1929063712,964533536
70.117811,964530176,1929063712,1929063712,964533536
70.119512,964530176,1929063712,1929063712,964533536
70.121228,964530176,1929063712,1929063712,964533536
70.122927,964530176,1929063712,1929063712,964533536
70.124657,964530176,1929063712,1929063712,964533536
70.126357,964530176,1929063712,1929063712,964533536
70.128056,964530176,1929063712,1929063712,964533536
70.129769,964530176,1929063712,1929063712,964533536
70.131471,964530176,1929063712,1929063712,964533536
70.133195,964530176,1929063712,1929063712,964533536
70.134910,964530176,1929063712,1929063712,964533536
70.136647,964530176,1929063712,1929063712,964533536
70.138350,964530176,1929063712,1929063712,964533536
70.140048,964530176,1929063712,1929063712,964533536
70.141758,964530176,1929063712,1929063712,964533536
70.143458,964530176,1929063712,1929063712,964533536
70.145186,964530176,1929063712,1929063712,964533536
70.146885,964530176,1929063712,1929063712,964533536
70.148600,964530176,1929063712,1929063712,964533536
70.150300,964530176,1929063712,1929063712,964533536
70.152003,964530176,1929063712,1929063712,964533536
70.153721,964530176,1929063712,1929063712,964533536
70.155461,964530176,1929063712,1929063712,964533536
70.157196,964530176,1929063712,1929063712,964533536
70.158899,964530176,1929063712,1929063712,964533536
70.160611,964530176,1929063712,1929063712,964533536
70.162311,964530176,1929063712,1929063712,964533536
70.164021,964530176,1929063712,1929063712,964533536
70.165735,964530176,1929063712,1929063712,964533536
70.167433,964530176,1929063712,1929063712,964533536
70.169146,964530176,1929063712,1929063712,964533536
70.170847,964530176,1929063712,1929063712,964533536
70.172575,964530176,1929063712,1929063712,964533536
70.174275,964530176,1929063712,1929063712,964533536
70.175992,964530176,1929063712,1929063712,964533536
70.177719,964530176,1929063712,1929063712,964533536
70.179421,964530176,1929063712,1929063712,964533536
70.181132,964530176,1929063712,1929063712,964533536
70.182831,964530176,1929063712,1929063712,964533536
70.184564,964530176,1929063712,1929063712,964533536
70.186265,964530176,1929063712,1929063712,964533536
70.187965,964530176,1929063712,1929063712,964533536
70.189675,964530176,1929063712,1929063712,964533536
70.191374,964530176,1929063712,1929063712,964533536
