time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3
46.442542,0,0,0,0
46.444270,0,0,0,0
46.446016,0,0,0,0
46.447744,0,0,0,0
46.449472,0,0,0,0
46.451233,0,0,0,0
46.452962,0,0,0,0
46.454700,0,0,0,0
46.456428,0,0,0,0
46.458179,0,0,0,0
46.459955,0,0,0,0
46.461704,0,0,0,0
46.463440,0,0,0,0
46.465172,0,0,0,0
46.466914,0,0,0,0
46.468642,0,0,0,0
46.470382,0,0,0,0
46.472124,0,0,0,0
46.473853,0,0,0,0
46.475579,0,0,0,0
46.477327,0,0,0,0
46.479066,0,0,0,0
46.480842,0,0,0,0
46.482591,0,0,0,0
46.484323,0,0,0,0
46.486061,0,0,0,0
46.487789,0,0,0,0
46.489516,0,0,0,0
46.491280,0,0,0,0
46.493008,0,0,0,0
46.494747,0,0,0,0
46.496475,0,0,0,0
46.498231,0,0,0,0
46.499999,0,0,0,0
46.501743,0,0,0,0
46.503471,0,0,0,0
46.505200,0,0,0,0
46.506942,0,0,0,0
46.508670,0,0,0,0
46.510407,0,0,0,0
46.512154,0,0,0,0
46.513892,0,0,0,0
46.515620,0,0,0,0
46.517362,0,0,0,0
46.519102,0,0,0,0
46.520890,0,0,0,0
46.522630,0,0,0,0
46.524358,0,0,0,0
46.526097,0,0,0,0
46.527825,0,0,0,0
46.529553,0,0,0,0
46.531314,0,0,0,0
46.533042,0,0,0,0
46.534781,0,0,0,0
46.536509,0,0,0,0
46.538269,0,0,0,0
46.540037,0,0,0,0
46.541792,0,0,0,0
46.543520,0,0,0,0
46.545248,0,0,0,0
46.546991,0,0,0,0
46.548722,0,0,0,0
46.550460,0,0,0,0
46.552204,0,0,0,0
46.553942,0,0,0,0
46.555670,0,0,0,0
46.557415,0,0,0,0
46.559155,0,0,0,0
46.560947,0,0,0,0
46.562686,0,0,0,0
46.564413,0,0,0,0
46.566152,0,0,0,0
46.567880,0,0,0,0
46.569606,0,0,0,0
46.571363,0,0,0,0
46.573091,0,0,0,0
46.574828,0,0,0,0
46.576555,0,0,0,0
46.578318,0,0,0,0
46.580084,0,0,0,0
46.581836,0,0,0,0
46.583564,0,0,0,0
46.585290,0,0,0,0
46.587035,0,0,0,0
46.588844,0,0,0,0
46.590580,0,0,0,0
46.592333,0,0,0,0
46.594083,0,0,0,0
46.595810,0,0,0,0
46.597556,0,0,0,0
46.599298,0,0,0,0
46.601094,0,0,0,0
46.602833,0,0,0,0
46.604562,0,0,0,0
46.606301,0,0,0,0
46.608028,0,0,0,0
46.609756,0,0,0,0
46.611504,0,0,0,0
46.613232,0,0,0,0
46.614978,0,0,0,0
46.616706,0,0,0,0
46.618458,0,0,0,0
46.620230,0,0,0,0
46.621987,0,0,0,0
46.623715,0,0,0,0
46.625445,0,0,0,0
46.627222,0,0,0,0
46.628950,0,0,0,0
46.630688,0,0,0,0
46.632433,0,0,0,0
46.634172,0,0,0,0
46.635900,0,0,0,0
46.637642,0,0,0,0
46.639382,0,0,0,0
46.641157,0,0,0,0
46.643088,0,0,0,0
46.644817,0,0,0,0
46.646555,0,0,0,0
46.648283,0,0,0,0
46.650029,0,0,0,0
46.651779,0,0,0,0
46.653507,0,0,0,0
46.655245,0,0,0,0
46.656973,0,0,0,0
46.658735,0,0,0,0
46.660506,0,0,0,0
46.662273,0,0,0,0
46.664001,0,0,0,0
46.665729,0,0,0,0
46.667466,0,0,0,0
46.669193,0,0,0,0
46.670931,0,0,0,0
46.672680,0,0,0,0
46.674421,0,0,0,0
46.676149,0,0,0,0
46.677905,0,0,0,0
46.679632,0,0,0,0
46.681397,0,0,0,0
46.683135,0,0,0,0
46.684863,0,0,0,0
46.686607,0,0,0,0
46.688349,0,0,0,0
46.690086,0,0,0,0
46.691840,0,0,0,0
46.693568,0,0,0,0
46.695316,0,0,0,0
46.697043,0,0,0,0
46.698804,0,0,0,0
46.700551,0,0,0,0
46.702309,0,0,0,0
46.704037,0,0,0,0
46.705767,0,0,0,0
46.707494,0,0,0,0
46.709222,0,0,0,0
46.710964,0,0,0,0
46.712715,0,0,0,0
46.714455,0,0,0,0
46.716184,0,0,0,0
46.717937,0,0,0,0
46.719665,0,0,0,0
46.721460,0,0,0,0
46.723203,0,0,0,0
46.724930,0,0,0,0
46.726669,0,0,0,0
46.728397,0,0,0,0
46.730135,0,0,0,0
46.731885,0,0,0,0
46.733613,0,0,0,0
46.735354,0,0,0,0
46.737083,0,0,0,0
46.738841,0,0,0,0
46.740596,0,0,0,0
46.742357,0,0,0,0
46.744085,0,0,0,0
46.745814,0,0,0,0
46.747541,0,0,0,0
46.749269,0,0,0,0
46.751010,0,0,0,0
46.752760,0,0,0,0
46.754499,0,0,0,0
46.756227,0,0,0,0
46.757982,0,0,0,0
46.759710,0,0,0,0
46.761497,0,0,0,0
46.763243,0,0,0,0
46.764971,0,0,0,0
46.766711,0,0,0,0
46.768440,0,0,0,0
46.770180,0,0,0,0
46.771923,0,0,0,0
46.773653,0,0,0,0
46.775380,0,0,0,0
46.777107,0,0,0,0
46.778867,0,0,0,0
46.780639,0,0,0,0
46.782401,0,0,0,0
46.784128,0,0,0,0
46.785857,0,0,0,0
46.787585,0,0,0,0
46.789313,0,0,0,0
46.791055,0,0,0,0
46.792803,0,0,0,0
46.794542,0,0,0,0
46.796269,0,0,0,0
46.798022,0,0,0,0
46.799752,0,0,0,0
46.801546,0,0,0,0
46.803388,0,0,0,0
46.805115,0,0,0,0
46.806853,0,0,0,0
46.808581,0,0,0,0
46.810320,0,0,0,0
46.812060,0,0,0,0
46.813794,0,0,0,0
46.815522,0,0,0,0
46.817249,0,0,0,0
46.819006,0,0,0,0
46.820780,0,0,0,0
46.822544,0,0,0,0
46.824272,0,0,0,0
46.826010,0,0,0,0
46.827738,0,0,0,0
46.829465,0,0,0,0
46.831206,0,0,0,0
46.832951,0,0,0,0
46.834689,0,0,0,0
46.836417,0,0,0,0
46.838172,0,0,0,0
46.839902,0,0,0,0
46.841693,0,0,0,0
46.843421,0,0,0,0
46.845148,0,0,0,0
46.846889,0,0,0,0
46.848617,0,0,0,0
46.850354,0,0,0,0
46.852092,0,0,0,0
46.853825,0,0,0,0
46.855554,0,0,0,0
46.857282,0,0,0,0
46.859037,0,0,0,0
46.860809,0,0,0,0
46.862566,0,0,0,0
46.864294,0,0,0,0
46.866033,0,0,0,0
46.867762,0,0,0,0
46.869490,0,0,0,0
46.871230,0,0,0,0
46.872986,0,0,0,0
46.874724,0,0,0,0
46.876451,0,0,0,0
46.878194,0,0,0,0
46.879932,0,0,0,0
46.881715,0,0,0,0
46.883448,0,0,0,0
46.885175,0,0,0,0
46.886916,0,0,0,0
46.888644,0,0,0,0
46.890380,0,0,0,0
46.892116,0,0,0,0
46.893856,0,0,0,0
46.895584,0,0,0,0
46.897311,0,0,0,0
46.899073,0,0,0,0
46.900837,0,0,0,0
46.902600,0,0,0,0
46.904329,0,0,0,0
46.906066,0,0,0,0
46.907793,0,0,0,0
46.909521,0,0,0,0
46.911266,0,0,0,0
46.913011,0,0,0,0
46.914750,0,0,0,0
46.916477,0,0,0,0
46.918219,0,0,0,0
46.919958,0,0,0,0
46.921739,0,0,0,0
46.923480,0,0,0,0
46.925209,0,0,0,0
46.926951,0,0,0,0
46.928679,0,0,0,0
46.930417,0,0,0,0
46.932148,0,0,0,0
46.933899,0,0,0,0
46.935626,0,0,0,0
46.937354,0,0,0,0
46.939113,0,0,0,0
46.940873,0,0,0,0
46.942633,0,0,0,0
46.944361,0,0,0,0
46.946099,0,0,0,0
46.947827,0,0,0,0
46.949554,0,0,0,0
46.951295,0,0,0,0
46.953044,0,0,0,0
46.954782,0,0,0,0
46.956509,0,0,0,0
46.958253,0,0,0,0
46.959996,0,0,0,0
46.961778,0,0,0,0
46.963516,0,0,0,0
46.965244,0,0,0,0
46.966985,0,0,0,0
46.968713,0,0,0,0
46.970450,0,0,0,0
46.972180,0,0,0,0
46.973960,0,0,0,0
46.975689,0,0,0,0
46.977417,0,0,0,0
46.979174,0,0,0,0
46.980930,0,0,0,0
46.982688,0,0,0,0
46.984415,0,0,0,0
46.986156,0,0,0,0
46.987885,0,0,0,0
46.989611,0,0,0,0
46.991351,0,0,0,0
46.993102,0,0,0,0
46.994838,0,0,0,0
46.996567,0,0,0,0
46.998306,0,0,0,0
47.000048,0,0,0,0
47.001804,0,0,0,0
47.003555,0,0,0,0
47.005281,0,0,0,0
47.007021,0,0,0,0
47.008750,0,0,0,0
47.010486,0,0,0,0
47.012216,0,0,0,0
47.013976,0,0,0,0
47.015703,0,0,0,0
47.017430,0,0,0,0
47.019188,0,0,0,0
47.020921,0,0,0,0
47.022692,0,0,0,0
47.024421,0,0,0,0
47.026159,0,0,0,0
47.027887,0,0,0,0
47.029614,0,0,0,0
47.031358,0,0,0,0
47.033098,0,0,0,0
47.034837,0,0,0,0
47.036565,0,0,0,0
47.038302,0,0,0,0
47.040045,0,0,0,0
47.041820,0,0,0,0
47.043567,0,0,0,0
47.045295,0,0,0,0
47.047036,0,0,0,0
47.048765,0,0,0,0
47.050502,0,0,0,0
47.052232,0,0,0,0
47.053986,0,0,0,0
47.055714,0,0,0,0
47.057442,0,0,0,0
47.059202,0,0,0,0
47.060938,0,0,0,0
47.062728,0,0,0,0
47.064456,0,0,0,0
47.066194,0,0,0,0
47.067923,0,0,0,0
47.069651,0,0,0,0
47.071480,0,0,0,0
47.073222,0,0,0,0
47.074964,0,0,0,0
47.076701,0,0,0,0
47.078440,0,0,0,0
47.080182,0,0,0,0
47.081962,0,0,0,0
47.083715,0,0,0,0
47.085442,0,0,0,0
47.087184,0,0,0,0
47.088911,0,0,0,0
47.090647,0,0,0,0
47.092376,0,0,0,0
47.094135,0,0,0,0
47.095863,0,0,0,0
47.097590,0,0,0,0
47.099346,0,0,0,0
47.101073,0,0,0,0
47.102863,0,0,0,0
47.104591,0,0,0,0
47.106341,0,0,0,0
47.108068,0,0,0,0
47.109797,0,0,0,0
47.111526,0,0,0,0
47.113266,0,0,0,0
47.115008,0,0,0,0
47.116736,0,0,0,0
47.118473,0,0,0,0
47.120223,0,0,0,0
47.122016,0,0,0,0
47.123767,0,0,0,0
47.125495,0,0,0,0
47.127235,0,0,0,0
47.128963,0,0,0,0
47.130700,0,0,0,0
47.132429,0,0,0,0
47.134185,0,0,0,0
47.135913,0,0,0,0
47.137641,0,0,0,0
47.139392,0,0,0,0
47.141124,0,0,0,0
47.142897,0,0,0,0
47.144626,0,0,0,0
47.146364,0,0,0,0
47.148092,0,0,0,0
47.149821,0,0,0,0
47.151552,0,0,0,0
47.153289,0,0,0,0
47.155034,0,0,0,0
47.156762,0,0,0,0
47.158499,0,0,0,0
47.160244,0,0,0,0
47.162013,0,0,0,0
47.163765,0,0,0,0
47.165492,0,0,0,0
47.167235,0,0,0,0
47.168962,0,0,0,0
47.170700,0,0,0,0
47.172431,0,0,0,0
47.174187,0,0,0,0
47.175914,0,0,0,0
47.177642,0,0,0,0
47.179387,0,0,0,0
47.181124,0,0,0,0
47.182925,0,0,0,0
47.184653,0,0,0,0
47.186390,0,0,0,0
47.188118,0,0,0,0
47.189846,0,0,0,0
47.191681,0,0,0,0
47.193416,0,0,0,0
47.195161,0,0,0,0
47.196888,0,0,0,0
47.198626,0,0,0,0
47.200377,0,0,0,0
47.202162,0,0,0,0
47.203906,0,0,0,0
47.205633,0,0,0,0
47.207376,0,0,0,0
47.209108,0,0,0,0
47.210946,0,0,0,0
47.212675,0,0,0,0
47.214432,0,0,0,0
47.216159,0,0,0,0
47.217899,0,0,0,0
47.219632,0,0,0,0
47.221364,0,0,0,0
47.223163,0,0,0,0
47.224890,0,0,0,0
47.226627,0,0,0,0
47.228353,0,0,0,0
47.230094,0,0,0,0
47.231823,0,0,0,0
47.233554,0,0,0,0
47.235308,0,0,0,0
47.237035,0,0,0,0
47.238772,0,0,0,0
47.240524,0,0,0,0
47.242288,0,0,0,0
47.244040,0,0,0,0
47.245769,0,0,0,0
47.247497,0,0,0,0
47.249227,0,0,0,0
47.251116,0,0,0,0
47.252845,0,0,0,0
47.254605,0,0,0,0
47.256332,0,0,0,0
47.258069,0,0,0,0
47.259811,0,0,0,0
47.261543,0,0,0,0
47.263326,0,0,0,0
47.265054,0,0,0,0
47.266797,0,0,0,0
47.268525,0,0,0,0
47.270263,0,0,0,0
47.271994,0,0,0,0
47.273728,0,0,0,0
47.275458,0,0,0,0
47.277187,0,0,0,0
47.278927,0,0,0,0
47.280676,0,0,0,0
47.282464,0,0,0,0
47.284212,0,0,0,0
47.285950,0,0,0,0
47.287677,0,0,0,0
47.289403,0,0,0,0
47.291143,0,0,0,0
47.292873,0,0,0,0
47.294630,0,0,0,0
47.296358,0,0,0,0
47.298095,0,0,0,0
47.299832,0,0,0,0
47.301568,0,0,0,0
47.303354,0,0,0,0
47.305087,0,0,0,0
47.306823,0,0,0,0
47.308550,0,0,0,0
47.310300,0,0,0,0
47.312029,0,0,0,0
47.313765,0,0,0,0
47.315500,0,0,0,0
47.317227,0,0,0,0
47.318967,0,0,0,0
47.320717,0,0,0,0
47.322487,0,0,0,0
47.324235,0,0,0,0
47.325973,0,0,0,0
47.327700,0,0,0,0
47.329428,0,0,0,0
47.331169,0,0,0,0
47.332898,0,0,0,0
47.334656,0,0,0,0
47.336384,0,0,0,0
47.338119,0,0,0,0
47.339847,0,0,0,0
47.341584,0,0,0,0
47.343373,0,0,0,0
47.345112,0,0,0,0
47.346849,0,0,0,0
47.348575,0,0,0,0
47.350312,0,0,0,0
47.352042,0,0,0,0
47.353770,0,0,0,0
47.355509,0,0,0,0
47.357241,0,0,0,0
47.358981,0,0,0,0
47.360725,0,0,0,0
47.362494,0,0,0,0
47.364243,0,0,0,0
47.365982,0,0,0,0
47.367718,0,0,0,0
47.369447,0,0,0,0
47.371188,0,0,0,0
47.372918,0,0,0,0
47.374678,0,0,0,0
47.376407,0,0,0,0
47.378145,0,0,0,0
47.379873,0,0,0,0
47.381612,0,0,0,0
47.383388,0,0,0,0
47.385134,0,0,0,0
47.386871,0,0,0,0
47.388598,0,0,0,0
47.390333,0,0,0,0
47.392064,0,0,0,0
47.393792,0,0,0,0
47.395534,0,0,0,0
47.397261,0,0,0,0
47.399001,0,0,0,0
47.400749,0,0,0,0
47.402519,0,0,0,0
47.404266,0,0,0,0
47.406007,0,0,0,0
47.407735,0,0,0,0
47.409461,0,0,0,0
47.411201,0,0,0,0
47.412943,0,0,0,0
47.414698,0,0,0,0
47.416424,0,0,0,0
47.418161,0,0,0,0
47.419889,0,0,0,0
47.421639,0,0,0,0
47.423428,0,0,0,0
47.425174,0,0,0,0
47.426910,0,0,0,0
47.428638,0,0,0,0
47.430375,0,0,0,0
47.432108,0,0,0,0
47.433838,0,0,0,0
47.435584,0,0,0,0
47.437311,0,0,0,0
47.439051,0,0,0,0
47.440792,0,0,0,0
47.442549,0,0,0,0
47.444311,0,0,0,0
47.446048,0,0,0,0
47.447776,0,0,0,0
47.449505,0,0,0,0
47.451245,0,0,0,0
47.452973,0,0,0,0
47.454730,0,0,0,0
47.456458,0,0,0,0
47.458194,0,0,0,0
47.459922,0,0,0,0
47.461675,0,0,0,0
47.463429,0,0,0,0
47.465178,0,0,0,0
47.466920,0,0,0,0
47.468646,0,0,0,0
47.470384,0,0,0,0
47.472113,0,0,0,0
47.473841,0,0,0,0
47.475589,0,0,0,0
47.477315,0,0,0,0
47.479050,0,0,0,0
47.480789,0,0,0,0
47.482552,0,0,0,0
47.484311,0,0,0,0
47.486045,0,0,0,0
47.487770,0,0,0,0
47.489494,0,0,0,0
47.491233,0,0,0,0
47.492960,0,0,0,0
47.494710,0,0,0,0
47.496437,0,0,0,0
47.498171,0,0,0,0
47.499896,0,0,0,0
47.501638,0,0,0,0
47.503396,0,0,0,0
47.505143,0,0,0,0
47.506883,0,0,0,0
47.508611,0,0,0,0
47.510345,0,0,0,0
47.512072,0,0,0,0
47.513798,0,0,0,0
47.515558,0,0,0,0
47.517284,0,0,0,0
47.519020,0,0,0,0
47.520750,0,0,0,0
47.522496,0,0,0,0
47.524282,0,0,0,0
47.526020,0,0,0,0
47.527746,0,0,0,0
47.529471,0,0,0,0
47.531209,0,0,0,0
47.532938,0,0,0,0
47.534679,0,0,0,0
47.536411,0,0,0,0
47.538147,0,0,0,0
47.539870,0,0,0,0
47.541619,0,0,0,0
47.543400,0,0,0,0
47.545145,0,0,0,0
47.546880,0,0,0,0
47.548606,0,0,0,0
47.550341,0,0,0,0
47.552067,0,0,0,0
47.553795,0,0,0,0
47.555545,0,0,0,0
47.557269,0,0,0,0
47.559009,0,0,0,0
47.560737,0,0,0,0
47.562484,0,0,0,0
47.564261,0,0,0,0
47.566003,0,0,0,0
47.567728,0,0,0,0
47.569453,0,0,0,0
47.571190,0,0,0,0
47.572917,0,0,0,0
47.574654,0,0,0,0
47.576394,0,0,0,0
47.578128,0,0,0,0
47.579858,0,0,0,0
47.581607,0,0,0,0
47.583390,0,0,0,0
47.585138,0,0,0,0
47.586873,0,0,0,0
47.588675,0,0,0,0
47.590411,0,0,0,0
47.592139,0,0,0,0
47.593877,0,0,0,0
47.595618,0,0,0,0
47.597342,0,0,0,0
47.599077,0,0,0,0
47.600801,0,0,0,0
47.602550,0,0,0,0
47.604328,0,0,0,0
47.606077,0,0,0,0
47.607802,0,0,0,0
47.609527,0,0,0,0
47.611269,0,0,0,0
47.612994,0,0,0,0
47.614741,0,0,0,0
47.616483,0,0,0,0
47.618225,0,0,0,0
47.619949,0,0,0,0
47.621697,0,0,0,0
47.623452,0,0,0,0
47.625199,0,0,0,0
47.626958,0,0,0,0
47.628715,0,0,0,0
47.630454,0,0,0,0
47.632182,0,0,0,0
47.633918,0,0,0,0
47.635663,0,0,0,0
47.637390,0,0,0,0
47.639123,0,0,0,0
47.640848,0,0,0,0
47.642809,0,0,0,0
47.644590,0,0,0,0
47.646330,0,0,0,0
47.648056,0,0,0,0
47.649783,0,0,0,0
47.651510,0,0,0,0
47.653236,0,0,0,0
47.654980,0,0,0,0
47.656715,0,0,0,0
47.658451,0,0,0,0
47.660176,0,0,0,0
47.661933,0,0,0,0
47.663707,0,0,0,0
47.665453,0,0,0,0
47.667191,0,0,0,0
47.668917,0,0,0,0
47.670652,0,0,0,0
47.672380,0,0,0,0
47.674122,0,0,0,0
47.675866,0,0,0,0
47.677592,0,0,0,0
47.679330,0,0,0,0
47.681055,0,0,0,0
47.682803,0,0,0,0
47.684568,0,0,0,0
47.686321,0,0,0,0
47.688046,0,0,0,0
47.689773,0,0,0,0
47.691509,0,0,0,0
47.693234,0,0,0,0
47.694974,0,0,0,0
47.696711,0,0,0,0
47.698447,0,0,0,0
47.700173,0,0,0,0
47.701925,0,0,0,0
47.703670,0,0,0,0
47.705419,0,0,0,0
47.707157,0,0,0,0
47.708883,0,0,0,0
47.710620,0,0,0,0
47.712353,0,0,0,0
47.714091,0,0,0,0
47.715841,0,0,0,0
47.717568,0,0,0,0
47.719307,0,0,0,0
47.721032,0,0,0,0
47.722789,0,0,0,0
47.724562,0,0,0,0
47.726319,0,0,0,0
47.728044,0,0,0,0
47.729774,0,0,0,0
47.731502,0,0,0,0
47.733227,0,0,0,0
47.734964,0,0,0,0
47.736708,0,0,0,0
47.738454,0,0,0,0
47.740180,0,0,0,0
47.741932,0,0,0,0
47.743671,0,0,0,0
47.745426,0,0,0,0
47.747167,0,0,0,0
47.748894,0,0,0,0
47.750630,0,0,0,0
47.752359,0,0,0,0
47.754097,0,0,0,0
47.755842,0,0,0,0
47.757569,0,0,0,0
47.759308,0,0,0,0
47.761036,0,0,0,0
47.762791,0,0,0,0
47.764564,0,0,0,0
47.766318,0,0,0,0
47.768044,0,0,0,0
47.769773,0,0,0,0
47.771504,0,0,0,0
47.773231,0,0,0,0
47.774972,0,0,0,0
47.776728,0,0,0,0
47.778465,0,0,0,0
47.780191,0,0,0,0
47.781937,0,0,0,0
47.783680,0,0,0,0
47.785440,0,0,0,0
47.787180,0,0,0,0
47.788908,0,0,0,0
47.790643,0,0,0,0
47.792371,0,0,0,0
47.794116,0,0,0,0
47.795853,0,0,0,0
47.797579,0,0,0,0
47.799318,0,0,0,0
47.801045,0,0,0,0
47.802905,0,0,0,0
47.804679,0,0,0,0
47.806433,0,0,0,0
47.808160,0,0,0,0
47.809900,0,0,0,0
47.811629,0,0,0,0
47.813356,0,0,0,0
47.815100,0,0,0,0
47.816844,0,0,0,0
47.818581,0,0,0,0
47.820307,0,0,0,0
47.822059,0,0,0,0
47.823807,0,0,0,0
47.825564,0,0,0,0
47.827300,0,0,0,0
47.829028,0,0,0,0
47.830764,0,0,0,0
47.832493,0,0,0,0
47.834233,0,0,0,0
47.835971,0,0,0,0
47.837703,0,0,0,0
47.839429,0,0,0,0
47.841155,0,0,0,0
47.842910,0,0,0,0
47.844678,0,0,0,0
47.846439,0,0,0,0
47.848166,0,0,0,0
47.849904,0,0,0,0
47.851633,0,0,0,0
47.853360,0,0,0,0
47.855097,0,0,0,0
47.856843,0,0,0,0
47.858583,0,0,0,0
47.860310,0,0,0,0
47.862056,0,0,0,0
47.863806,0,0,0,0
47.865548,0,0,0,0
47.867292,0,0,0,0
47.869017,0,0,0,0
47.870758,0,0,0,0
47.872486,0,0,0,0
47.874222,0,0,0,0
47.875957,0,0,0,0
47.877693,0,0,0,0
47.879423,0,0,0,0
47.881149,0,0,0,0
47.882911,0,0,0,0
47.884686,0,0,0,0
47.886440,0,0,0,0
47.888166,0,0,0,0
47.889902,0,0,0,0
47.891630,0,0,0,0
47.893357,0,0,0,0
47.895096,0,0,0,0
47.896843,0,0,0,0
47.898579,0,0,0,0
47.900305,0,0,0,0
47.902042,0,0,0,0
47.903784,0,0,0,0
47.905539,0,0,0,0
47.907289,0,0,0,0
47.909015,0,0,0,0
47.910753,0,0,0,0
47.912482,0,0,0,0
47.914218,0,0,0,0
47.915945,0,0,0,0
47.917686,0,0,0,0
47.919417,0,0,0,0
47.921143,0,0,0,0
47.922907,0,0,0,0
47.924666,0,0,0,0
47.926443,0,0,0,0
47.928169,0,0,0,0
47.929904,0,0,0,0
47.931633,0,0,0,0
47.933359,0,0,0,0
47.935100,0,0,0,0
47.936848,0,0,0,0
47.938584,0,0,0,0
47.940311,0,0,0,0
47.942049,0,0,0,0
47.943794,0,0,0,0
47.945573,0,0,0,0
47.947325,0,0,0,0
47.949052,0,0,0,0
47.950788,0,0,0,0
47.952523,0,0,0,0
47.954260,0,0,0,0
47.955986,0,0,0,0
47.957728,0,0,0,0
47.959453,0,0,0,0
47.961180,0,0,0,0
47.962941,0,0,0,0
47.964717,0,0,0,0
47.966471,0,0,0,0
47.968199,0,0,0,0
47.969935,0,0,0,0
47.971665,0,0,0,0
47.973392,0,0,0,0
47.975155,0,0,0,0
47.976905,0,0,0,0
47.978643,0,0,0,0
47.980369,0,0,0,0
47.982111,0,0,0,0
47.983856,0,0,0,0
47.985607,0,0,0,0
47.987364,0,0,0,0
47.989090,0,0,0,0
47.990825,0,0,0,0
47.992555,0,0,0,0
47.994292,0,0,0,0
47.996018,0,0,0,0
47.997762,0,0,0,0
47.999490,0,0,0,0
48.001216,0,0,0,0
48.002981,0,0,0,0
48.004759,0,0,0,0
48.006515,0,0,0,0
48.008241,0,0,0,0
48.009977,0,0,0,0
48.011705,0,0,0,0
48.013432,0,0,0,0
48.015172,0,0,0,0
48.016916,0,0,0,0
48.018654,0,0,0,0
48.020388,0,0,0,0
48.022127,0,0,0,0
48.023873,0,0,0,0
48.025651,0,0,0,0
48.027396,0,0,0,0
48.029122,0,0,0,0
48.030868,0,0,0,0
48.032596,0,0,0,0
48.034334,0,0,0,0
48.036061,0,0,0,0
48.037812,0,0,0,0
48.039539,0,0,0,0
48.041265,0,0,0,0
48.043014,0,0,0,0
48.044774,0,0,0,0
48.046531,0,0,0,0
48.048257,0,0,0,0
48.049993,0,0,0,0
48.051722,0,0,0,0
48.053448,0,0,0,0
48.055188,0,0,0,0
48.056923,0,0,0,0
48.058662,0,0,0,0
48.060389,0,0,0,0
48.062128,0,0,0,0
48.063872,0,0,0,0
48.065635,0,0,0,0
48.067391,0,0,0,0
48.069118,0,0,0,0
48.070952,0,0,0,0
48.072681,0,0,0,0
48.074418,0,0,0,0
48.076145,0,0,0,0
48.077901,0,0,0,0
48.079626,0,0,0,0
48.081352,0,0,0,0
48.083101,0,0,0,0
48.084865,0,0,0,0
48.086616,0,0,0,0
48.088343,0,0,0,0
48.090083,0,0,0,0
48.091811,0,0,0,0
48.093537,0,0,0,0
48.095273,0,0,0,0
48.097011,0,0,0,0
48.098752,0,0,0,0
48.100488,0,0,0,0
48.102230,0,0,0,0
48.103982,0,0,0,0
48.105753,0,0,0,0
48.107498,0,0,0,0
48.109225,0,0,0,0
48.110958,0,0,0,0
48.112687,0,0,0,0
48.114426,0,0,0,0
48.116153,0,0,0,0
48.117908,0,0,0,0
48.119635,0,0,0,0
48.121361,0,0,0,0
48.123108,0,0,0,0
48.124863,0,0,0,0
48.126625,0,0,0,0
48.128356,0,0,0,0
48.130108,0,0,0,0
48.131836,0,0,0,0
48.133562,0,0,0,0
48.135301,0,0,0,0
48.137027,0,0,0,0
48.138780,0,0,0,0
48.140508,0,0,0,0
48.142246,0,0,0,0
48.143989,0,0,0,0
48.145763,0,0,0,0
48.147506,0,0,0,0
48.149233,0,0,0,0
48.150974,0,0,0,0
48.152703,0,0,0,0
48.154440,0,0,0,0
48.156166,0,0,0,0
48.157927,0,0,0,0
48.159653,0,0,0,0
48.161381,0,0,0,0
48.163122,0,0,0,0
48.164860,0,0,0,0
48.166745,0,0,0,0
48.168476,0,0,0,0
48.170213,0,0,0,0
48.171942,0,0,0,0
48.173669,0,0,0,0
48.175399,0,0,0,0
48.177126,0,0,0,0
48.178876,0,0,0,0
48.180603,0,0,0,0
48.182342,0,0,0,0
48.184085,0,0,0,0
48.185857,0,0,0,0
48.187602,0,0,0,0
48.189328,0,0,0,0
48.191181,0,0,0,0
48.192912,0,0,0,0
48.194650,0,0,0,0
48.196377,0,0,0,0
48.198137,0,0,0,0
48.199863,0,0,0,0
48.201591,0,0,0,0
48.203343,0,0,0,0
48.205095,0,0,0,0
48.206857,0,0,0,0
48.208588,0,0,0,0
48.210537,0,0,0,0
48.212266,0,0,0,0
48.214008,0,0,0,0
48.215736,0,0,0,0
48.217468,0,0,0,0
48.219216,0,0,0,0
48.220943,0,0,0,0
48.222681,0,0,0,0
48.224434,0,0,0,0
48.226198,0,0,0,0
48.227943,0,0,0,0
48.229671,0,0,0,0
48.231400,0,0,0,0
48.233127,0,0,0,0
48.234864,0,0,0,0
48.236592,0,0,0,0
48.238345,0,0,0,0
48.240073,0,0,0,0
48.241803,0,0,0,0
48.243535,0,0,0,0
48.245286,0,0,0,0
48.247049,0,0,0,0
48.248784,0,0,0,0
48.250821,0,0,0,0
48.252552,0,0,0,0
48.254290,0,0,0,0
48.256017,0,0,0,0
48.257751,0,0,0,0
48.259486,0,0,0,0
48.261213,0,0,0,0
48.262957,0,0,0,0
48.264708,0,0,0,0
48.266491,0,0,0,0
48.268240,0,0,0,0
48.269977,0,0,0,0
48.271707,0,0,0,0
48.273435,0,0,0,0
48.275175,0,0,0,0
48.276902,0,0,0,0
48.278660,0,0,0,0
48.280386,0,0,0,0
48.282126,0,0,0,0
48.283866,0,0,0,0
48.285614,0,0,0,0
48.287365,0,0,0,0
48.289101,0,0,0,0
48.290837,0,0,0,0
48.292565,0,0,0,0
48.294302,0,0,0,0
48.296029,0,0,0,0
48.297763,0,0,0,0
48.299499,0,0,0,0
48.301225,0,0,0,0
48.302967,0,0,0,0
48.304711,0,0,0,0
48.306475,0,0,0,0
48.308223,0,0,0,0
48.309959,0,0,0,0
48.311688,0,0,0,0
