time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
6.655,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
6.863,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
7.070,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
7.278,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
7.486,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
7.693,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
7.901,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
8.109,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
8.316,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
8.524,4251,275,3976,270,5,0,0,0,0,0,0,3968,8,0,0,0,0,0,0
8.731,4758,275,4483,270,5,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
8.939,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
9.147,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
9.354,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
9.562,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
9.770,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
9.977,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
10.185,4813,330,4483,324,6,0,0,0,0,0,0,4474,9,0,0,0,0,0,0
10.394,10523,2806,7717,2780,26,0,0,0,0,0,0,7687,30,0,0,0,0,0,0
10.601,10523,2806,7717,2780,26,0,0,0,0,0,0,7687,30,0,0,0,0,0,0
10.811,161219,27822,133397,27758,64,0,0,0,0,0,0,133306,91,0,0,0,0,0,0
11.019,42604429,40895,42563534,40644,251,0,0,0,0,0,0,42558719,4815,0,0,0,0,0,0
11.226,42711578,47488,42664090,47207,281,0,0,0,0,0,0,42659199,4891,0,0,0,0,0,0
11.434,42711633,47543,42664090,47261,282,0,0,0,0,0,0,42659199,4891,0,0,0,0,0,0
11.641,42711633,47543,42664090,47261,282,0,0,0,0,0,0,42659199,4891,0,0,0,0,0,0
11.849,42711633,47543,42664090,47261,282,0,0,0,0,0,0,42659199,4891,0,0,0,0,0,0
12.056,42761779,47846,42713933,47561,285,0,0,0,0,0,0,42709034,4899,0,0,0,0,0,0
12.284,67057025,24286024,42771001,24282891,3133,0,0,0,0,0,0,42765609,5392,0,0,0,0,0,0
12.492,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
12.699,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
12.907,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
13.114,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
13.321,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
13.529,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
13.736,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
13.944,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
14.151,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
14.358,85374103,42576903,42797200,42571632,5271,0,0,0,0,0,0,42791419,5781,0,0,0,0,0,0
14.565,85377781,42578797,42798984,42573512,5285,0,0,0,0,0,0,42793191,5793,0,0,0,0,0,0
14.773,85378569,42579351,42799218,42574062,5289,0,0,0,0,0,0,42793423,5795,0,0,0,0,0,0
14.980,85499303,42673609,42825694,42668264,5345,0,0,0,0,0,0,42819856,5838,0,0,0,0,0,0
15.188,85499303,42673609,42825694,42668264,5345,0,0,0,0,0,0,42819856,5838,0,0,0,0,0,0
15.395,85499303,42673609,42825694,42668264,5345,0,0,0,0,0,0,42819856,5838,0,0,0,0,0,0
15.603,85617488,42791411,42826077,42786049,5362,0,0,0,0,0,0,42820235,5842,0,0,0,0,0,0
15.811,107715474,54005758,53709716,53998869,6889,0,0,0,0,0,0,53702469,7247,0,0,0,0,0,0
16.019,231259465,85377924,145881541,85367353,10571,0,0,0,0,0,0,145864001,17540,0,0,0,0,0,0
16.227,231259465,85377924,145881541,85367353,10571,0,0,0,0,0,0,145864001,17540,0,0,0,0,0,0
16.435,231707124,85631135,146075989,85620418,10717,0,0,0,0,0,0,146058198,17791,0,0,0,0,0,0
16.643,231747992,85643635,146104357,85632837,10798,0,0,0,0,0,0,146086508,17849,0,0,0,0,0,0
16.851,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
17.059,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
17.266,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
17.474,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
17.681,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
17.889,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
18.096,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
18.304,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
18.511,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
18.719,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
18.926,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
19.134,231748341,85643690,146104651,85632891,10799,0,0,0,0,0,0,146086800,17851,0,0,0,0,0,0
19.345,231970800,85865767,146105033,85854941,10826,0,0,0,0,0,0,146087177,17856,0,0,0,0,0,0
19.552,232021532,85889450,146132082,85878579,10871,0,0,0,0,0,0,146114163,17919,0,0,0,0,0,0
19.760,232021532,85889450,146132082,85878579,10871,0,0,0,0,0,0,146114163,17919,0,0,0,0,0,0
19.967,232243115,85890021,146353094,85879143,10878,0,0,0,0,0,0,146335148,17946,0,0,0,0,0,0
20.175,232243182,85890021,146353161,85879143,10878,0,0,0,0,0,0,146335214,17947,0,0,0,0,0,0
20.382,232296979,85918199,146378780,85907226,10973,0,0,0,0,0,0,146360766,18014,0,0,0,0,0,0
20.590,232296979,85918199,146378780,85907226,10973,0,0,0,0,0,0,146360766,18014,0,0,0,0,0,0
20.798,232296979,85918199,146378780,85907226,10973,0,0,0,0,0,0,146360766,18014,0,0,0,0,0,0
21.005,240574888,94189871,146385017,94177957,11914,0,0,0,0,0,0,146366911,18106,0,0,0,0,0,0
21.213,250087309,103700038,146387271,103687068,12970,0,0,0,0,0,0,146369132,18139,0,0,0,0,0,0
21.421,276542296,130151177,146391119,130135268,15909,0,0,0,0,0,0,146372925,18194,0,0,0,0,0,0
21.629,287931815,141537011,146394804,141519824,17187,0,0,0,0,0,0,146376555,18249,0,0,0,0,0,0
21.839,298933565,144270580,154662985,144253025,17555,0,0,0,0,0,0,154643790,19195,0,0,0,0,0,0
22.051,312290576,150174031,162116545,150155742,18289,0,0,0,0,0,0,162096448,20097,0,0,0,0,0,0
22.262,370313417,168681128,201632289,168660640,20488,0,0,0,0,0,0,201607674,24615,0,0,0,0,0,0
22.472,409402247,175321414,234080833,175300039,21375,0,0,0,0,0,0,234052508,28325,0,0,0,0,0,0
22.680,431538620,187048846,244489774,187026061,22785,0,0,0,0,0,0,244460220,29554,0,0,0,0,0,0
22.887,437284146,188660263,248623883,188637209,23054,0,0,0,0,0,0,248593787,30096,0,0,0,0,0,0
23.097,438372420,188954534,249417886,188931389,23145,0,0,0,0,0,0,249387648,30238,0,0,0,0,0,0
23.305,438595888,189064880,249531008,189041578,23302,0,0,0,0,0,0,249500587,30421,0,0,0,0,0,0
23.525,554648612,247718372,306930240,247688357,30015,0,0,0,0,0,0,306893252,36988,0,0,0,0,0,0
23.735,641880167,291303871,350576296,291268756,35115,0,0,0,0,0,0,350534237,42059,0,0,0,0,0,0
23.943,644860366,292199433,352660933,292163986,35447,0,0,0,0,0,0,352618433,42500,0,0,0,0,0,0
24.152,704506683,318477139,386029544,318438634,38505,0,0,0,0,0,0,385983283,46261,0,0,0,0,0,0
24.362,812068237,370380993,441687244,370336514,44479,0,0,0,0,0,0,441634664,52580,0,0,0,0,0,0
24.570,851107300,395331760,455775540,395284190,47570,0,0,0,0,0,0,455721177,54363,0,0,0,0,0,0
24.797,932074593,439174746,492899847,439122155,52591,0,0,0,0,0,0,492841245,58602,0,0,0,0,0,0
25.015,1051558367,495962549,555595818,495903354,59195,0,0,0,0,0,0,555530019,65799,0,0,0,0,0,0
25.223,1057436274,498474469,558961805,498414754,59715,0,0,0,0,0,0,558895438,66367,0,0,0,0,0,0
25.444,1134196296,538104071,596092225,538039867,64204,0,0,0,0,0,0,596021629,70596,0,0,0,0,0,0
25.661,1247352478,596828552,650523926,596757580,70972,0,0,0,0,0,0,650447030,76896,0,0,0,0,0,0
25.868,1263695728,601603947,662091781,601532132,71815,0,0,0,0,0,0,662013317,78464,0,0,0,0,0,0
26.084,1321707402,637374809,684332593,637298902,75907,0,0,0,0,0,0,684251576,81017,0,0,0,0,0,0
26.299,1443798745,699788739,744010006,699705516,83223,0,0,0,0,0,0,743922096,87910,0,0,0,0,0,0
26.507,1470141574,704923698,765217876,704839604,84094,0,0,0,0,0,0,765127372,90504,0,0,0,0,0,0
26.740,1527950528,737316848,790633680,737229081,87767,0,0,0,0,0,0,790540290,93390,0,0,0,0,0,0
26.955,1639782050,803809722,835972328,803714351,95371,0,0,0,0,0,0,835873681,98647,0,0,0,0,0,0
27.164,1676390051,808049908,868340143,807953775,96133,0,0,0,0,0,0,868237652,102491,0,0,0,0,0,0
27.431,1746443029,843176397,903266632,843076238,100159,0,0,0,0,0,0,903160191,106441,0,0,0,0,0,0
27.653,1854079938,896673604,957406334,896567356,106248,0,0,0,0,0,0,957293705,112629,0,0,0,0,0,0
27.861,1882812748,911167701,971645047,911059651,108050,0,0,0,0,0,0,971530653,114394,0,0,0,0,0,0
28.086,1946370760,948993314,997377446,948880969,112345,0,0,0,0,0,0,997260108,117338,0,0,0,0,0,0
28.312,2068603211,1011186640,1057416571,1011067093,119547,0,0,0,0,0,0,1057292358,124213,0,0,0,0,0,0
28.520,2089068772,1014301336,1074767436,1014181128,120208,0,0,0,0,0,0,1074641053,126383,0,0,0,0,0,0
28.742,2151423350,1050180571,1101242779,1050056261,124310,0,0,0,0,0,0,1101113386,129393,0,0,0,0,0,0
28.976,2257352131,1114917403,1142434728,1114785644,131759,0,0,0,0,0,0,1142300518,134210,0,0,0,0,0,0
29.183,2295322797,1117433629,1177889168,1117301280,132349,0,0,0,0,0,0,1177750811,138357,0,0,0,0,0,0
29.411,2357516292,1154210490,1203305802,1154073962,136528,0,0,0,0,0,0,1203164552,141250,0,0,0,0,0,0
29.636,2475646093,1216075573,1259570520,1215931781,143792,0,0,0,0,0,0,1259422818,147702,0,0,0,0,0,0
29.844,2502129539,1220577774,1281551765,1220433231,144543,0,0,0,0,0,0,1281401382,150383,0,0,0,0,0,0
30.094,2574264360,1263842580,1310421780,1263693154,149426,0,0,0,0,0,0,1310268112,153668,0,0,0,0,0,0
30.310,2691835824,1313593842,1378241982,1313438588,155254,0,0,0,0,0,0,1378080547,161435,0,0,0,0,0,0
30.518,2708378513,1323703665,1384674848,1323547068,156597,0,0,0,0,0,0,1384512481,162367,0,0,0,0,0,0
30.746,2781602532,1362169183,1419433349,1362008221,160962,0,0,0,0,0,0,1419267038,166311,0,0,0,0,0,0
30.978,2908478563,1424318520,1484160043,1424150386,168134,0,0,0,0,0,0,1483986314,173729,0,0,0,0,0,0
31.186,2914636323,1426834692,1487801631,1426665976,168716,0,0,0,0,0,0,1487627229,174402,0,0,0,0,0,0
31.449,3015782322,1479215170,1536567152,1479040528,174642,0,0,0,0,0,0,1536387216,179936,0,0,0,0,0,0
31.672,3115429035,1527454059,1587974976,1527273790,180269,0,0,0,0,0,0,1587789086,185890,0,0,0,0,0,0
31.881,3120894508,1529964411,1590930097,1529783597,180814,0,0,0,0,0,0,1590743620,186477,0,0,0,0,0,0
32.119,3204919728,1574737132,1630182596,1574551200,185932,0,0,0,0,0,0,1629991679,190917,0,0,0,0,0,0
32.348,3321417765,1630584757,1690833008,1630392318,192439,0,0,0,0,0,0,1690635152,197856,0,0,0,0,0,0
32.556,3327150653,1633096191,1694054462,1632903250,192941,0,0,0,0,0,0,1693855967,198495,0,0,0,0,0,0
32.778,3416213138,1685019986,1731193152,1684821160,198826,0,0,0,0,0,0,1730990406,202746,0,0,0,0,0,0
33.004,3527079292,1733121331,1793957961,1732916795,204536,0,0,0,0,0,0,1793748056,209905,0,0,0,0,0,0
33.212,3533408611,1736228567,1797180044,1736023482,205085,0,0,0,0,0,0,1796969514,210530,0,0,0,0,0,0
33.439,3610808102,1776494584,1834313518,1776284953,209631,0,0,0,0,0,0,1834098741,214777,0,0,0,0,0,0
33.659,3709040930,1832846985,1876193945,1832630872,216113,0,0,0,0,0,0,1875974328,219617,0,0,0,0,0,0
33.867,3739666990,1839361281,1900305709,1839144051,217230,0,0,0,0,0,0,1900083134,222575,0,0,0,0,0,0
34.086,3798371574,1865532851,1932838723,1865312603,220248,0,0,0,0,0,0,1932612477,226246,0,0,0,0,0,0
34.320,3906248853,1937719294,1968529559,1937490801,228493,0,0,0,0,0,0,1968299034,230525,0,0,0,0,0,0
34.528,3945928623,1942496439,2003432184,1942267032,229407,0,0,0,0,0,0,2003197545,234639,0,0,0,0,0,0
34.772,4002926686,1973005769,2029920917,1972772830,232939,0,0,0,0,0,0,2029683250,237667,0,0,0,0,0,0
34.983,4092366303,2019403138,2072963165,2019164929,238209,0,0,0,0,0,0,2072720573,242592,0,0,0,0,0,0
35.191,4152203344,2045639214,2106564130,2045397600,241614,0,0,0,0,0,0,2106317380,246750,0,0,0,0,0,0
35.441,4213049479,2082853719,2130195760,2082607919,245800,0,0,0,0,0,0,2129946288,249472,0,0,0,0,0,0
35.662,4313965665,2144524604,2169441061,2144271720,252884,0,0,0,0,0,0,2169187057,254004,0,0,0,0,0,0
35.870,4358451472,2148768917,2209682555,2148515224,253693,0,0,0,0,0,0,2209423879,258676,0,0,0,0,0,0
36.094,4402895569,2175189956,2227705613,2174933277,256679,0,0,0,0,0,0,2227444855,260758,0,0,0,0,0,0
36.329,4532267254,2246931833,2285335421,2246666926,264907,0,0,0,0,0,0,2285067971,267450,0,0,0,0,0,0
36.537,4564707082,2251898738,2312808344,2251632949,265789,0,0,0,0,0,0,2312537628,270716,0,0,0,0,0,0
36.800,4647277135,2297339787,2349937348,2297068873,270914,0,0,0,0,0,0,2349662408,274940,0,0,0,0,0,0
37.015,4738843535,2352515516,2386328019,2352238196,277320,0,0,0,0,0,0,2386048787,279232,0,0,0,0,0,0
37.223,4770965211,2355034200,2415931011,2354756226,277974,0,0,0,0,0,0,2415648291,282720,0,0,0,0,0,0
37.443,4829860692,2381299994,2448560698,2381018992,281002,0,0,0,0,0,0,2448274305,286393,0,0,0,0,0,0
37.655,4917646821,2422410017,2495236804,2422124265,285752,0,0,0,0,0,0,2494945105,291699,0,0,0,0,0,0
37.865,4977223236,2458168122,2519055114,2457877988,290134,0,0,0,0,0,0,2518760384,294730,0,0,0,0,0,0
38.079,4995642278,2466447873,2529194405,2466156772,291101,0,0,0,0,0,0,2528898530,295875,0,0,0,0,0,0
38.310,5089807107,2512138770,2577668337,2511842425,296345,0,0,0,0,0,0,2577366969,301368,0,0,0,0,0,0
38.517,5172311754,2561239278,2611072476,2560937265,302013,0,0,0,0,0,0,2610767142,305334,0,0,0,0,0,0
38.726,5183467293,2561294014,2622173279,2560991836,302178,0,0,0,0,0,0,2621866624,306655,0,0,0,0,0,0
38.934,5278838642,2621169278,2657669364,2620860240,309038,0,0,0,0,0,0,2657358490,310874,0,0,0,0,0,0
39.143,5386295260,2663798813,2722496447,2663484801,314012,0,0,0,0,0,0,2722178159,318288,0,0,0,0,0,0
39.351,5389859562,2664421135,2725438427,2664106891,314244,0,0,0,0,0,0,2725119622,318805,0,0,0,0,0,0
39.563,5492169754,2725087714,2767082040,2724766587,321127,0,0,0,0,0,0,2766758474,323566,0,0,0,0,0,0
39.779,5591181002,2765569790,2825611212,2765243942,325848,0,0,0,0,0,0,2825280946,330266,0,0,0,0,0,0
39.986,5596119135,2767552158,2828566977,2767225821,326337,0,0,0,0,0,0,2828236095,330882,0,0,0,0,0,0
40.203,5691541315,2824772221,2866769094,2824439417,332804,0,0,0,0,0,0,2866433867,335227,0,0,0,0,0,0
40.414,5796911379,2868317850,2928593529,2867979951,337899,0,0,0,0,0,0,2928251249,342280,0,0,0,0,0,0
40.622,5802366902,2870676007,2931690895,2870337656,338351,0,0,0,0,0,0,2931348125,342770,0,0,0,0,0,0
40.838,5879696547,2910877029,2968819518,2910534085,342944,0,0,0,0,0,0,2968472569,346949,0,0,0,0,0,0
41.058,5992723224,2971292363,3021430861,2970942454,349909,0,0,0,0,0,0,3021077884,352977,0,0,0,0,0,0
41.266,6008623084,2973809499,3034813585,2973458989,350510,0,0,0,0,0,0,3034458843,354742,0,0,0,0,0,0
41.512,6097669979,3025734127,3071935852,3025377710,356417,0,0,0,0,0,0,3071576881,358971,0,0,0,0,0,0
41.728,6207557361,3073834249,3133723112,3073472201,362048,0,0,0,0,0,0,3133357084,366028,0,0,0,0,0,0
41.937,6214873799,3076939246,3137934553,3076576640,362606,0,0,0,0,0,0,3137567848,366705,0,0,0,0,0,0
42.161,6280051879,3115860440,3164191439,3115493430,367010,0,0,0,0,0,0,3163821720,369719,0,0,0,0,0,0
42.383,6410301110,3176955932,3233345178,3176581894,374038,0,0,0,0,0,0,3232967533,377645,0,0,0,0,0,0
42.591,6421137718,3180070909,3241066809,3179696172,374737,0,0,0,0,0,0,3240687970,378839,0,0,0,0,0,0
42.843,6509385072,3231183763,3278201309,3230803260,380503,0,0,0,0,0,0,3277818250,383059,0,0,0,0,0,0
43.054,6619779726,3278693017,3341086709,3278307015,386002,0,0,0,0,0,0,3340696449,390260,0,0,0,0,0,0
43.262,6627391832,3283199535,3344192297,3282812715,386820,0,0,0,0,0,0,3343801452,390845,0,0,0,0,0,0
43.509,6713309071,3330918353,3382390718,3330526093,392260,0,0,0,0,0,0,3381995484,395234,0,0,0,0,0,0
43.738,6824373961,3383224695,3441149266,3382826337,398358,0,0,0,0,0,0,3440747265,402001,0,0,0,0,0,0
43.946,6833654540,3386330758,3447323782,3385931811,398947,0,0,0,0,0,0,3446920833,402949,0,0,0,0,0,0
44.176,6901271496,3416828381,3484443115,3416425935,402446,0,0,0,0,0,0,3484035977,407138,0,0,0,0,0,0
44.391,6989890788,3474126625,3515764163,3473717673,408952,0,0,0,0,0,0,3515353384,410779,0,0,0,0,0,0
44.599,7039911746,3489459713,3550452033,3489048674,411039,0,0,0,0,0,0,3550037030,415003,0,0,0,0,0,0
44.825,7089734979,3520012797,3569722182,3519598308,414489,0,0,0,0,0,0,3569304932,417250,0,0,0,0,0,0
45.059,7213779927,3589536658,3624243269,3589114215,422443,0,0,0,0,0,0,3623819718,423551,0,0,0,0,0,0
45.267,7246219499,3592646411,3653573088,3592223374,423037,0,0,0,0,0,0,3653146110,426978,0,0,0,0,0,0
45.523,7317233731,3628915701,3688318030,3628488532,427169,0,0,0,0,0,0,3687887113,430917,0,0,0,0,0,0
45.740,7416152339,3692664096,3723488243,3692229644,434452,0,0,0,0,0,0,3723053188,435055,0,0,0,0,0,0
45.947,7452468474,3695773552,3756694922,3695338455,435097,0,0,0,0,0,0,3756255963,438959,0,0,0,0,0,0
46.162,7500659887,3722040806,3778619081,3721602711,438095,0,0,0,0,0,0,3778177625,441456,0,0,0,0,0,0
46.397,7610779365,3794199824,3816579541,3793753430,446394,0,0,0,0,0,0,3816133615,445926,0,0,0,0,0,0
46.606,7658725526,3798902108,3859823418,3798454921,447187,0,0,0,0,0,0,3859372402,451016,0,0,0,0,0,0
46.839,7711936301,3831943860,3879992441,3831492938,450922,0,0,0,0,0,0,3879539079,453362,0,0,0,0,0,0
47.058,7816859138,3892559322,3924299816,3892101369,457953,0,0,0,0,0,0,3923841279,458537,0,0,0,0,0,0
47.267,7865007355,3902050637,3962956718,3901591211,459426,0,0,0,0,0,0,3962493602,463116,0,0,0,0,0,0
47.493,7908025163,3928442097,3979583066,3927979687,462410,0,0,0,0,0,0,3979118031,465035,0,0,0,0,0,0
47.709,8001867135,3987599573,4014267562,3987130286,469287,0,0,0,0,0,0,4013798445,469117,0,0,0,0,0,0
47.920,8071272862,4005184375,4066088487,4004712798,471577,0,0,0,0,0,0,4065613285,475202,0,0,0,0,0,0
48.132,8075515238,4005185782,4070329456,4004714184,471598,0,0,0,0,0,0,4069853774,475682,0,0,0,0,0,0
48.352,8189898304,4082659087,4107239217,4082178700,480387,0,0,0,0,0,0,4106759132,480085,0,0,0,0,0,0
48.560,8277379115,4108216677,4169162438,4107733223,483454,0,0,0,0,0,0,4168675304,487134,0,0,0,0,0,0
48.769,8277534501,4108315486,4169219015,4107831811,483675,0,0,0,0,0,0,4168731716,487299,0,0,0,0,0,0
48.977,8386269711,4168191215,4218078496,4167700655,490560,0,0,0,0,0,0,4217585593,492903,0,0,0,0,0,0
49.186,8477325732,4208075560,4269250172,4207580381,495179,0,0,0,0,0,0,4268751435,498737,0,0,0,0,0,0
49.394,8483783043,4211442806,4272340237,4210947074,495732,0,0,0,0,0,0,4271840966,499271,0,0,0,0,0,0
49.611,8578874596,4272101600,4306772996,4271598917,502683,0,0,0,0,0,0,4306269698,503298,0,0,0,0,0,0
49.819,8683784377,4311685853,4372098524,4311178546,507307,0,0,0,0,0,0,4371587805,510719,0,0,0,0,0,0
50.027,8690044783,4314576039,4375468744,4314068160,507879,0,0,0,0,0,0,4374957394,511350,0,0,0,0,0,0
50.247,8782759000,4369095288,4413663712,4368581204,514084,0,0,0,0,0,0,4413148020,515692,0,0,0,0,0,0
50.476,8890840503,4415348219,4475492284,4414828721,519498,0,0,0,0,0,0,4474969500,522784,0,0,0,0,0,0
50.684,8896294247,4417705837,4478588410,4417185846,519991,0,0,0,0,0,0,4478065099,523311,0,0,0,0,0,0
50.905,8990651062,4473866226,4516784836,4473339905,526321,0,0,0,0,0,0,4516257181,527655,0,0,0,0,0,0
51.116,9095685275,4517725983,4577959292,4517194542,531441,0,0,0,0,0,0,4577424669,534623,0,0,0,0,0,0
51.324,9102550545,4520836036,4581714509,4520303935,532101,0,0,0,0,0,0,4581179155,535354,0,0,0,0,0,0
51.545,9177589680,4559538286,4618051394,4559001816,536470,0,0,0,0,0,0,4617511926,539468,0,0,0,0,0,0
51.754,9287665027,4620255674,4667409353,4619712202,543472,0,0,0,0,0,0,4666864187,545166,0,0,0,0,0,0
51.962,9309078008,4623972181,4685105827,4623427907,544274,0,0,0,0,0,0,4684558345,547482,0,0,0,0,0,0
52.189,9361822160,4654464514,4707357646,4653916784,547730,0,0,0,0,0,0,4706807596,550050,0,0,0,0,0,0
52.407,9463665373,4703972921,4759692452,4703419545,553376,0,0,0,0,0,0,4759136477,555975,0,0,0,0,0,0
52.615,9515320360,4727095748,4788224612,4726539473,556275,0,0,0,0,0,0,4787665194,559418,0,0,0,0,0,0
52.839,9540861403,4744165462,4796695941,4743607254,558208,0,0,0,0,0,0,4796135542,560399,0,0,0,0,0,0
53.064,9626535766,4778907315,4847628451,4778345151,562164,0,0,0,0,0,0,4847062326,566125,0,0,0,0,0,0
53.271,9707542618,4830160682,4877381936,4829592617,568065,0,0,0,0,0,0,4876812279,569657,0,0,0,0,0,0
53.480,9721558265,4830213587,4891344678,4829645391,568196,0,0,0,0,0,0,4890773305,571373,0,0,0,0,0,0
53.690,9783567853,4852243186,4931324667,4851672384,570802,0,0,0,0,0,0,4930748785,575882,0,0,0,0,0,0
