time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
136.401,36648160826,18339313906,18308846920,18337172064,2141842,0,0,0,0,0,0,18306697249,2149671,0,0,0,0,0,0
136.610,36743275378,18400751543,18342523835,18398602723,2148820,0,0,0,0,0,0,18340370190,2153645,0,0,0,0,0,0
136.817,36744192319,18401558893,18342633426,18399409818,2149075,0,0,0,0,0,0,18340479670,2153756,0,0,0,0,0,0
137.025,36844066505,18441560256,18402506249,18439406574,2153682,0,0,0,0,0,0,18400345646,2160603,0,0,0,0,0,0
137.232,36944758818,18501816178,18442942640,18499655653,2160525,0,0,0,0,0,0,18440777311,2165329,0,0,0,0,0,0
137.440,36950446949,18504681466,18445765483,18502520406,2161060,0,0,0,0,0,0,18443599592,2165891,0,0,0,0,0,0
137.651,37039196608,18538053034,18501143574,18535888177,2164857,0,0,0,0,0,0,18498971371,2172203,0,0,0,0,0,0
137.859,37150243790,18604312636,18545931154,18602140272,2172364,0,0,0,0,0,0,18543753779,2177375,0,0,0,0,0,0
138.066,37156703857,18607805670,18548898187,18605632613,2173057,0,0,0,0,0,0,18546720169,2178018,0,0,0,0,0,0
138.278,37220654511,18633225921,18587428590,18631049934,2175987,0,0,0,0,0,0,18585246235,2182355,0,0,0,0,0,0
138.490,37313637552,18665854705,18647782847,18663674864,2179841,0,0,0,0,0,0,18645593584,2189263,0,0,0,0,0,0
138.698,37363284924,18711257384,18652027540,18709072249,2185135,0,0,0,0,0,0,18649837435,2190105,0,0,0,0,0,0
138.909,37391869018,18729249477,18662619541,18727062314,2187163,0,0,0,0,0,0,18660428224,2191317,0,0,0,0,0,0
139.117,37486663024,18753004805,18733658219,18750814736,2190069,0,0,0,0,0,0,18731458821,2199398,0,0,0,0,0,0
139.324,37569334247,18814184188,18755150059,18811987114,2197074,0,0,0,0,0,0,18752948079,2201980,0,0,0,0,0,0
139.533,37569645564,18814386441,18755259123,18812189236,2197205,0,0,0,0,0,0,18753057005,2202118,0,0,0,0,0,0
139.741,37675421314,18854984398,18820436916,18852782493,2201905,0,0,0,0,0,0,18818227364,2209552,0,0,0,0,0,0
139.948,37772009094,18914648663,18857360431,18912439956,2208707,0,0,0,0,0,0,18855146568,2213863,0,0,0,0,0,0
140.155,37775897453,18917513517,18858383936,18915304275,2209242,0,0,0,0,0,0,18856169791,2214145,0,0,0,0,0,0
140.363,37849684617,18960215827,18889468790,18958001680,2214147,0,0,0,0,0,0,18887251061,2217729,0,0,0,0,0,0
140.578,37934351385,18991370823,18942980562,18989152966,2217857,0,0,0,0,0,0,18940756716,2223846,0,0,0,0,0,0
140.784,37982725087,19020641588,18962083499,19018420276,2221312,0,0,0,0,0,0,18959857304,2226195,0,0,0,0,0,0
140.998,38057529647,19055400540,19002129107,19053175260,2225280,0,0,0,0,0,0,18999898313,2230794,0,0,0,0,0,0
141.210,38153733063,19099709909,19054023154,19097479577,2230332,0,0,0,0,0,0,19051786413,2236741,0,0,0,0,0,0
141.416,38188985874,19123772440,19065213434,19121539160,2233280,0,0,0,0,0,0,19062975156,2238278,0,0,0,0,0,0
141.637,38222052947,19139087455,19082965492,19136852451,2235004,0,0,0,0,0,0,19080725208,2240284,0,0,0,0,0,0
141.862,38354179498,19196179487,19158000011,19193937870,2241617,0,0,0,0,0,0,19155751135,2248876,0,0,0,0,0,0
142.070,38395233992,19226894678,19168339314,19224649423,2245255,0,0,0,0,0,0,19166088989,2250325,0,0,0,0,0,0
142.277,38400359802,19231136250,19169223552,19228890506,2245744,0,0,0,0,0,0,19166973119,2250433,0,0,0,0,0,0
142.486,38504990337,19267776920,19237213417,19265526833,2250087,0,0,0,0,0,0,19234955193,2258224,0,0,0,0,0,0
142.694,38601034648,19329819536,19271215112,19327562353,2257183,0,0,0,0,0,0,19268952762,2262350,0,0,0,0,0,0
142.901,38601498781,19330023681,19271475100,19327766358,2257323,0,0,0,0,0,0,19269212594,2262506,0,0,0,0,0,0
143.110,38721004328,19378281981,19342722347,19376019043,2262938,0,0,0,0,0,0,19340451665,2270682,0,0,0,0,0,0
143.318,38803990721,19430011876,19373978845,19427743000,2268876,0,0,0,0,0,0,19371704510,2274335,0,0,0,0,0,0
143.526,38807768345,19433159661,19374608684,19430890169,2269492,0,0,0,0,0,0,19372334028,2274656,0,0,0,0,0,0
143.734,38863958647,19463087499,19400871148,19460814609,2272890,0,0,0,0,0,0,19398593473,2277675,0,0,0,0,0,0
143.943,38950339927,19497435020,19452904907,19495158184,2276836,0,0,0,0,0,0,19450621310,2283597,0,0,0,0,0,0
144.149,39014015492,19536278436,19477737056,19533996996,2281440,0,0,0,0,0,0,19475450336,2286720,0,0,0,0,0,0
144.361,39025651366,19544756644,19480894722,19542474239,2282405,0,0,0,0,0,0,19478607622,2287100,0,0,0,0,0,0
144.568,39129384822,19585674980,19543709842,19583387850,2287130,0,0,0,0,0,0,19541415519,2294323,0,0,0,0,0,0
144.776,39219806135,19639197698,19580608437,19636904406,2293292,0,0,0,0,0,0,19578309769,2298668,0,0,0,0,0,0
144.982,39220279947,19639405818,19580874129,19637112336,2293482,0,0,0,0,0,0,19578575232,2298897,0,0,0,0,0,0
145.190,39314843562,19674894671,19639948891,19672597075,2297596,0,0,0,0,0,0,19637643222,2305669,0,0,0,0,0,0
145.397,39420226607,19739112900,19681113707,19736808045,2304855,0,0,0,0,0,0,19678803239,2310468,0,0,0,0,0,0
145.604,39426533629,19742528560,19684005069,19740223102,2305458,0,0,0,0,0,0,19681694059,2311010,0,0,0,0,0,0
145.815,39521952206,19781781718,19740170488,19779471800,2309918,0,0,0,0,0,0,19737853092,2317396,0,0,0,0,0,0
146.027,39626911292,19842285289,19784626003,19839968420,2316869,0,0,0,0,0,0,19782303352,2322651,0,0,0,0,0,0
146.234,39632799122,19845657138,19787141984,19843339626,2317512,0,0,0,0,0,0,19784818790,2323194,0,0,0,0,0,0
146.447,39698053420,19880409077,19817644343,19878087629,2321448,0,0,0,0,0,0,19815317646,2326697,0,0,0,0,0,0
146.664,39775640989,19918992142,19856648847,19916666254,2325888,0,0,0,0,0,0,19854317625,2331222,0,0,0,0,0,0
146.871,39839058808,19948780287,19890278521,19946450773,2329514,0,0,0,0,0,0,19887943195,2335326,0,0,0,0,0,0
147.092,39875105238,19962389274,19912715964,19960058200,2331074,0,0,0,0,0,0,19910378112,2337852,0,0,0,0,0,0
147.301,39978475096,19999904306,19978570790,19997568859,2335447,0,0,0,0,0,0,19976225391,2345399,0,0,0,0,0,0
147.507,40045162535,20051849653,19993312882,20049508275,2341378,0,0,0,0,0,0,19990965652,2347230,0,0,0,0,0,0
147.714,40045311759,20051906899,19993404860,20049565351,2341548,0,0,0,0,0,0,19991057488,2347372,0,0,0,0,0,0
147.922,40158283192,20100767696,20057515496,20098420541,2347155,0,0,0,0,0,0,20055160819,2354677,0,0,0,0,0,0
148.129,40247797833,20151893399,20095904434,20149540350,2353049,0,0,0,0,0,0,20093545304,2359130,0,0,0,0,0,0
148.335,40251563615,20155033957,20096529658,20152680363,2353594,0,0,0,0,0,0,20094170277,2359381,0,0,0,0,0,0
148.544,40350410172,20196659411,20153750761,20194301088,2358323,0,0,0,0,0,0,20151384868,2365893,0,0,0,0,0,0
148.755,40452350862,20255203506,20197147356,20252838471,2365035,0,0,0,0,0,0,20194776422,2370934,0,0,0,0,0,0
148.961,40457815577,20258160122,20199655455,20255794484,2365638,0,0,0,0,0,0,20197284028,2371427,0,0,0,0,0,0
149.185,40539141493,20292903577,20246237916,20290533978,2369599,0,0,0,0,0,0,20243861138,2376778,0,0,0,0,0,0
149.396,40649938568,20350524823,20299413745,20348148605,2376218,0,0,0,0,0,0,20297030781,2382964,0,0,0,0,0,0
149.602,40664080089,20361287153,20302792936,20358909460,2377693,0,0,0,0,0,0,20300409301,2383635,0,0,0,0,0,0
149.813,40699243499,20378642215,20320601284,20376262534,2379681,0,0,0,0,0,0,20318215611,2385673,0,0,0,0,0,0
150.024,40784012789,20425023885,20358988904,20422638946,2384939,0,0,0,0,0,0,20356598775,2390129,0,0,0,0,0,0
150.238,40869941933,20464075777,20405866156,20461686236,2389541,0,0,0,0,0,0,20403470589,2395567,0,0,0,0,0,0
150.446,40870339629,20464415940,20405923689,20462026175,2389765,0,0,0,0,0,0,20403527936,2395753,0,0,0,0,0,0
150.653,40954654251,20488778433,20465875818,20486385791,2392642,0,0,0,0,0,0,20463473333,2402485,0,0,0,0,0,0
150.861,41047378133,20553576756,20493801377,20551176766,2399990,0,0,0,0,0,0,20491395564,2405813,0,0,0,0,0,0
151.067,41076662875,20567534255,20509128620,20565132563,2401692,0,0,0,0,0,0,20506720864,2407756,0,0,0,0,0,0
151.276,41168907764,20606795329,20562112435,20604389069,2406260,0,0,0,0,0,0,20559698656,2413779,0,0,0,0,0,0
151.484,41274926119,20667440524,20607485595,20665027361,2413163,0,0,0,0,0,0,20605066548,2419047,0,0,0,0,0,0
151.691,41282921831,20670662180,20612259651,20668248409,2413771,0,0,0,0,0,0,20609839802,2419849,0,0,0,0,0,0
151.907,41347870632,20696092205,20651778427,20693675464,2416741,0,0,0,0,0,0,20649354135,2424292,0,0,0,0,0,0
152.146,41481150240,20768875882,20712274358,20766450771,2425111,0,0,0,0,0,0,20709843059,2431299,0,0,0,0,0,0
152.353,41489199085,20773802900,20715396185,20771376886,2426014,0,0,0,0,0,0,20712964159,2432026,0,0,0,0,0,0
152.570,41539301769,20793410727,20745891042,20790982455,2428272,0,0,0,0,0,0,20743455562,2435480,0,0,0,0,0,0
152.786,41632616762,20831784004,20800832758,20829351210,2432794,0,0,0,0,0,0,20798390945,2441813,0,0,0,0,0,0
152.994,41695458928,20876930044,20818528884,20874491970,2438074,0,0,0,0,0,0,20816084829,2444055,0,0,0,0,0,0
153.202,41699700299,20881170544,20818529755,20878731997,2438547,0,0,0,0,0,0,20816085687,2444068,0,0,0,0,0,0
153.411,41817559082,20926063109,20891495973,20923619264,2443845,0,0,0,0,0,0,20889043618,2452355,0,0,0,0,0,0
153.618,41897779071,20976184165,20921594906,20973734585,2449580,0,0,0,0,0,0,20919138999,2455907,0,0,0,0,0,0
153.826,41901778844,20980058209,20921720635,20977608073,2450136,0,0,0,0,0,0,20919264492,2456143,0,0,0,0,0,0
154.035,41994085237,21015556853,20978528384,21013102574,2454279,0,0,0,0,0,0,20976065782,2462602,0,0,0,0,0,0
154.243,42101123524,21079171801,21021951723,21076710305,2461496,0,0,0,0,0,0,21019484108,2467615,0,0,0,0,0,0
154.451,42108029347,21083183878,21024845469,21080721719,2462159,0,0,0,0,0,0,21022377305,2468164,0,0,0,0,0,0
154.662,42188819747,21113106626,21075713121,21110641034,2465592,0,0,0,0,0,0,21073239173,2473948,0,0,0,0,0,0
154.874,42294037148,21169172256,21124864892,21166700232,2472024,0,0,0,0,0,0,21122385265,2479627,0,0,0,0,0,0
155.081,42314283861,21186311324,21127972537,21183837120,2474204,0,0,0,0,0,0,21125492321,2480216,0,0,0,0,0,0
155.295,42368910716,21206217921,21162692795,21203741421,2476500,0,0,0,0,0,0,21160208653,2484142,0,0,0,0,0,0
155.502,42462369867,21238160106,21224209761,21235679808,2480298,0,0,0,0,0,0,21221718525,2491236,0,0,0,0,0,0
155.709,42520543777,21289440692,21231103085,21286954400,2486292,0,0,0,0,0,0,21228610765,2492320,0,0,0,0,0,0
155.918,42524786556,21293681405,21231105151,21291194637,2486768,0,0,0,0,0,0,21228612801,2492350,0,0,0,0,0,0
156.130,42626425308,21325043808,21301381500,21322553359,2490449,0,0,0,0,0,0,21298881231,2500269,0,0,0,0,0,0
156.341,42712530020,21378355981,21334174039,21375859357,2496624,0,0,0,0,0,0,21331669827,2504212,0,0,0,0,0,0
156.549,42726866919,21392570119,21334296800,21390071747,2498372,0,0,0,0,0,0,21331792377,2504423,0,0,0,0,0,0
156.756,42818049209,21426265758,21391783451,21423763488,2502270,0,0,0,0,0,0,21389272505,2510946,0,0,0,0,0,0
156.963,42908237121,21484780607,21423456514,21482271689,2508918,0,0,0,0,0,0,21420941836,2514678,0,0,0,0,0,0
157.170,42933122278,21495694848,21437427430,21493184460,2510388,0,0,0,0,0,0,21434910909,2516521,0,0,0,0,0,0
157.386,43022280810,21533889952,21488390858,21531375236,2514716,0,0,0,0,0,0,21485868546,2522312,0,0,0,0,0,0
157.603,43115607998,21578157753,21537450245,21575637923,2519830,0,0,0,0,0,0,21534922204,2528041,0,0,0,0,0,0
157.809,43139375435,21598812876,21540562559,21596290557,2522319,0,0,0,0,0,0,21538033886,2528673,0,0,0,0,0,0
158.023,43184584925,21616825005,21567759920,21614300612,2524393,0,0,0,0,0,0,21565228156,2531764,0,0,0,0,0,0
158.252,43300555906,21661650949,21638904957,21659121337,2529612,0,0,0,0,0,0,21636365022,2539935,0,0,0,0,0,0
158.459,43345639048,21701936908,21643702140,21699402579,2534329,0,0,0,0,0,0,21641161365,2540775,0,0,0,0,0,0
158.666,43357286623,21713583277,21643703346,21711047648,2535629,0,0,0,0,0,0,21641162553,2540793,0,0,0,0,0,0
158.874,43465259477,21751329008,21713930469,21748788951,2540057,0,0,0,0,0,0,21711381684,2548785,0,0,0,0,0,0
159.082,43548702658,21801981191,21746721467,21799435356,2545835,0,0,0,0,0,0,21744168875,2552592,0,0,0,0,0,0
159.288,43551783070,21805008891,21746774179,21802462681,2546210,0,0,0,0,0,0,21744221521,2552658,0,0,0,0,0,0
159.495,43551783070,21805008891,21746774179,21802462681,2546210,0,0,0,0,0,0,21744221521,2552658,0,0,0,0,0,0
