time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU0_L4,GPU0_L5
0.356743,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.359629,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.362444,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.365251,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.368879,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.371654,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.374387,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.377108,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.379862,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.382623,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.385302,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.388771,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.391457,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.394127,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.396764,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.399377,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.402005,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.404652,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.407979,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.410551,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.413118,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.415694,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.418246,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.420736,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.423146,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.425551,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.428549,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.430954,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.433349,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.435740,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.438121,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.440545,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.442960,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.445367,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.447775,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.450155,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.452560,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.454965,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.457351,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.459834,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.462241,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.464675,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.467678,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.470061,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.472474,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.474878,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.477262,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.479666,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.482066,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.484495,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.487501,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.489883,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.492265,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.494687,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.497068,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.499460,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.501857,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.504281,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.507301,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.509683,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.512090,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.514491,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.516872,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.519271,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.521679,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.524092,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.527094,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.529479,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.531889,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.534285,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.536683,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.539075,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.541478,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.543890,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.546890,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.549287,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.551692,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.554091,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.556485,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.558881,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.561274,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.563686,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.566078,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.568486,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.570888,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.573281,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.576615,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.580234,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.583870,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.587524,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.591134,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.595426,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.598896,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.602315,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.605742,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.609186,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.612625,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.616058,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.619468,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.622775,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.626068,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.629362,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.632633,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.635798,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.638985,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.642142,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.645256,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.648311,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.651363,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.654409,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.657453,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.660484,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.663465,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.666439,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.669383,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.672346,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.675316,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.678171,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.681067,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.683968,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.686994,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.689852,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.692738,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.695630,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.698493,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.701362,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.704212,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.707034,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.709815,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.712635,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.715447,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.718158,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.720877,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.723639,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.726374,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.729095,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.731809,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.734464,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.737113,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.739778,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.742435,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.746217,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.750133,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.753791,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.757407,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.761007,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.764571,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.768028,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.771472,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.774953,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.777365,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.779775,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.782176,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.784635,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.787064,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.789455,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.791845,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.794229,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.796645,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.799044,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.801423,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.803835,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.806242,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.808665,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.811063,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.813443,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.815846,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.818222,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.820623,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.823054,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.826758,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.829146,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.831545,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.833928,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.836360,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.838776,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.841158,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.844847,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.847317,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.849706,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.852137,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.854431,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.856826,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.859258,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.861641,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.864099,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.867516,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.869903,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.872322,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.874750,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.877148,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.879566,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.881959,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.884413,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.887674,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.890065,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.892477,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.894871,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.897257,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.899639,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.902023,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.904432,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.907614,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.909996,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.912562,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.914954,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.917846,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.921217,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.925617,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.929260,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.932798,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.936449,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.939888,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.943347,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.946663,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.949934,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.953237,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.956490,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.959713,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.962910,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.966075,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.969191,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.972254,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.975338,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.978379,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.981367,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.985161,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.987802,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.990411,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.993182,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.995800,42949672960,85899345920,0,42949672960,42949672960,42949672960
0.998394,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.000981,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.003534,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.006985,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.009469,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.011917,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.014314,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.016769,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.019235,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.021641,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.024082,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.026557,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.028943,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.031377,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.033759,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.036231,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.038761,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.041198,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.043797,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.046239,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.048927,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.051365,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.053766,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.056289,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.058683,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.061080,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.063494,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.066707,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.069330,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.071718,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.074091,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.076558,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.079068,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.081511,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.083914,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.086534,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.089486,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.091878,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.094254,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.096659,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.099275,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.101727,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.104130,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.107377,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.109862,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.112289,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.114704,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.117151,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.119548,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.121968,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.124411,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.127516,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.129953,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.132370,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.134811,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.137331,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.139805,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.142235,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.145395,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.147861,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.150318,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.152746,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.155176,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.157591,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.160061,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.162515,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.165110,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.167593,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.170079,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.172516,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.174950,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.177415,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.179876,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.182336,42949672960,85899345920,0,42949672960,42949672960,42949672960
1.184760,42949672960,85899345920,0,42949672960,42949672960,42949672960
