time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU0_L4,GPU0_L5
2.155461,0,0,0,0,0,0
2.157942,0,0,0,0,0,0
2.160417,0,0,0,0,0,0
2.162874,0,0,0,0,0,0
2.165388,0,0,0,0,0,0
2.168059,0,0,0,0,0,0
2.170824,0,0,0,0,0,0
2.173282,0,0,0,0,0,0
2.175841,0,0,0,0,0,0
2.178360,0,0,0,0,0,0
2.180887,0,0,0,0,0,0
2.183379,0,0,0,0,0,0
2.185908,0,0,0,0,0,0
2.188452,0,0,0,0,0,0
2.190957,0,0,0,0,0,0
2.193413,0,0,0,0,0,0
2.195956,0,0,0,0,0,0
2.198452,0,0,0,0,0,0
2.200936,0,0,0,0,0,0
2.203387,0,0,0,0,0,0
2.206019,0,0,0,0,0,0
2.208726,0,0,0,0,0,0
2.211208,0,0,0,0,0,0
2.214020,0,0,0,0,0,0
2.216803,0,0,0,0,0,0
2.220415,0,0,0,0,0,0
