Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx
57.982043,858840680000.000000,19519240000.000000,19532144000.000000,36120864000.000000,36181568000.000000,36098448000.000000,36111816000.000000,19519264000.000000,19532360000.000000,36177424000.000000,36098448000.000000,35440712000.000000,35369528000.000000,16261576000.000000,16261584000.000000,16261488000.000000,16261224000.000000,16261584000.000000,16261576000.000000,36181568000.000000,36120864000.000000,17731560000.000000,17714920000.000000,16261224000.000000,16261488000.000000,17731304000.000000,17714792000.000000,17714920000.000000,17731560000.000000,35407304000.000000,35440712000.000000,19536400000.000000,19519240000.000000,17714792000.000000,17731304000.000000,19536616000.000000,19519264000.000000
58.524130,873198432000.000000,19853080000.000000,19853184000.000000,36755384000.000000,36739872000.000000,36711648000.000000,36746640000.000000,19853104000.000000,19853392000.000000,36746640000.000000,36711648000.000000,36024824000.000000,35998912000.000000,16537048000.000000,16519840000.000000,16536968000.000000,16519472000.000000,16519840000.000000,16537048000.000000,36739872000.000000,36755384000.000000,18025680000.000000,18022416000.000000,16519472000.000000,16536968000.000000,18025432000.000000,18022320000.000000,18022416000.000000,18025680000.000000,35998912000.000000,36024824000.000000,19853184000.000000,19853080000.000000,18022320000.000000,18025432000.000000,19853392000.000000,19853104000.000000
59.069578,888622576000.000000,20188544000.000000,20244088000.000000,37360000000.000000,37421600000.000000,37336824000.000000,37451120000.000000,20188568000.000000,20244264000.000000,37451120000.000000,37336824000.000000,36655248000.000000,36621840000.000000,16819096000.000000,16819128000.000000,16819040000.000000,16818752000.000000,16819128000.000000,16819096000.000000,37421600000.000000,37360000000.000000,18339200000.000000,18322536000.000000,16818752000.000000,16819040000.000000,18338968000.000000,18322472000.000000,18322536000.000000,18339200000.000000,36621840000.000000,36655248000.000000,20244088000.000000,20188544000.000000,18322472000.000000,18338968000.000000,20244264000.000000,20188568000.000000
59.608494,902408832000.000000,20525024000.000000,20518760000.000000,37973448000.000000,37979688000.000000,37933112000.000000,37967416000.000000,20525056000.000000,20518912000.000000,37967416000.000000,37933112000.000000,37244632000.000000,37186152000.000000,17082728000.000000,17077384000.000000,17082680000.000000,17077000000.000000,17077384000.000000,17082728000.000000,37979688000.000000,37973448000.000000,18634736000.000000,18618480000.000000,17077000000.000000,17082680000.000000,18634504000.000000,18618400000.000000,18618480000.000000,18634736000.000000,37186152000.000000,37244632000.000000,20522960000.000000,20525024000.000000,18622600000.000000,18634504000.000000,20523120000.000000,20525056000.000000
60.150402,919136904000.000000,20907560000.000000,20876008000.000000,38774176000.000000,38661280000.000000,38575192000.000000,38656872000.000000,20907568000.000000,20876136000.000000,38656872000.000000,38575192000.000000,37936992000.000000,37836376000.000000,17444968000.000000,17376672000.000000,17444920000.000000,17376280000.000000,17376672000.000000,17444976000.000000,38661280000.000000,38782568000.000000,18946864000.000000,19009936000.000000,17376280000.000000,17444928000.000000,18946608000.000000,19009840000.000000,19009936000.000000,18946864000.000000,37836376000.000000,37936992000.000000,20876008000.000000,20907560000.000000,19009840000.000000,18946608000.000000,20876136000.000000,20907568000.000000
60.690797,934706096000.000000,21196720000.000000,21316088000.000000,39242040000.000000,39412096000.000000,39221504000.000000,39261744000.000000,21196736000.000000,21316192000.000000,39263840000.000000,39221504000.000000,38469560000.000000,38598304000.000000,17658856000.000000,17730464000.000000,17658792000.000000,17730088000.000000,17730464000.000000,17658856000.000000,39412096000.000000,39242040000.000000,19341784000.000000,19316120000.000000,17747976000.000000,17659840000.000000,19351680000.000000,19316032000.000000,19316120000.000000,19351984000.000000,38603560000.000000,38469560000.000000,21316096000.000000,21196720000.000000,19316032000.000000,19351680000.000000,21316192000.000000,21196736000.000000
61.236191,948524024000.000000,21527128000.000000,21545752000.000000,39838264000.000000,39901072000.000000,40035008000.000000,39896456000.000000,21527176000.000000,21545832000.000000,39896456000.000000,40035008000.000000,39084328000.000000,39260840000.000000,17934168000.000000,18023680000.000000,17934112000.000000,18023288000.000000,18023680000.000000,17934168000.000000,39901072000.000000,39838264000.000000,19554536000.000000,19537840000.000000,18024336000.000000,17934112000.000000,19554232000.000000,19537776000.000000,19537840000.000000,19554536000.000000,39260840000.000000,39084328000.000000,21545752000.000000,21527128000.000000,19537776000.000000,19554232000.000000,21545832000.000000,21527176000.000000
61.775868,966936008000.000000,21973344000.000000,21992288000.000000,40664360000.000000,40727640000.000000,40639144000.000000,40722984000.000000,21973360000.000000,21992384000.000000,40722984000.000000,40639144000.000000,39894016000.000000,39860608000.000000,18305872000.000000,18305912000.000000,18305784000.000000,18305496000.000000,18305912000.000000,18305872000.000000,40727640000.000000,40664360000.000000,19959640000.000000,19942944000.000000,18305496000.000000,18305784000.000000,19959336000.000000,19942872000.000000,19942944000.000000,19959640000.000000,39860608000.000000,39894016000.000000,21992312000.000000,21973344000.000000,19942872000.000000,19959336000.000000,21992400000.000000,21973360000.000000
62.325404,980540920000.000000,22307184000.000000,22322976000.000000,41303632000.000000,41324208000.000000,41117536000.000000,41315760000.000000,22307200000.000000,22323040000.000000,41315760000.000000,41117536000.000000,40478128000.000000,40265456000.000000,18583976000.000000,18491768000.000000,18583896000.000000,18491328000.000000,18491768000.000000,18583976000.000000,41324208000.000000,41303632000.000000,20253768000.000000,20254712000.000000,18491328000.000000,18583896000.000000,20253456000.000000,20254672000.000000,20254712000.000000,20253768000.000000,40340984000.000000,40478128000.000000,22322976000.000000,22307184000.000000,20254672000.000000,20253456000.000000,22323040000.000000,22307200000.000000
62.869754,996887392000.000000,22642632000.000000,22662136000.000000,41903488000.000000,41967536000.000000,41976928000.000000,41962744000.000000,22642672000.000000,22662200000.000000,41962744000.000000,41976928000.000000,41108552000.000000,41150672000.000000,18863408000.000000,18901232000.000000,18863320000.000000,18900776000.000000,18901232000.000000,18863408000.000000,41967536000.000000,41903488000.000000,20567304000.000000,20550584000.000000,18900776000.000000,18863320000.000000,20566976000.000000,20550536000.000000,20550584000.000000,20567304000.000000,41150672000.000000,41108552000.000000,22662136000.000000,22642632000.000000,20550536000.000000,20566976000.000000,22662200000.000000,22642672000.000000
63.408341,1011107968000.000000,22979104000.000000,22994968000.000000,42543608000.000000,42566808000.000000,42517376000.000000,42561880000.000000,22979168000.000000,22995040000.000000,42561880000.000000,42517376000.000000,41697936000.000000,41699120000.000000,19142112000.000000,19142312000.000000,19142032000.000000,19141824000.000000,19142312000.000000,19142112000.000000,42566808000.000000,42543608000.000000,20862840000.000000,20862696000.000000,19141824000.000000,19142032000.000000,20862512000.000000,20862648000.000000,20862696000.000000,20862840000.000000,41699120000.000000,41697936000.000000,22994968000.000000,22979104000.000000,20862648000.000000,20862512000.000000,22995040000.000000,22979168000.000000
63.951660,1027162600000.000000,23407904000.000000,23331760000.000000,43208360000.000000,43207176000.000000,43181616000.000000,43202224000.000000,23412144000.000000,23331840000.000000,43202224000.000000,43181616000.000000,42478672000.000000,42289680000.000000,19437760000.000000,19421016000.000000,19437664000.000000,19420536000.000000,19421016000.000000,19437760000.000000,43207176000.000000,43208360000.000000,21247360000.000000,21158232000.000000,19420536000.000000,19437664000.000000,21247032000.000000,21158192000.000000,21158232000.000000,21247360000.000000,42289680000.000000,42478672000.000000,23331760000.000000,23412136000.000000,21158192000.000000,21247032000.000000,23331840000.000000,23412176000.000000
64.504926,1045466352000.000000,23758160000.000000,23778280000.000000,43968712000.000000,44031640000.000000,43941464000.000000,44028672000.000000,23758144000.000000,23778344000.000000,44028672000.000000,43941464000.000000,43132784000.000000,43099376000.000000,19792648000.000000,19792720000.000000,19792544000.000000,19792216000.000000,19792720000.000000,19792648000.000000,44033768000.000000,43968712000.000000,21580064000.000000,21563336000.000000,19792216000.000000,19792544000.000000,21579712000.000000,21563288000.000000,21563336000.000000,21580064000.000000,43099376000.000000,43132784000.000000,23778288000.000000,23758160000.000000,21563288000.000000,21579712000.000000,23778352000.000000,23758144000.000000
65.047203,1056803304000.000000,24094080000.000000,24001536000.000000,44447488000.000000,44447056000.000000,44419984000.000000,44441984000.000000,24094096000.000000,24001600000.000000,44441984000.000000,44419984000.000000,43721624000.000000,43504224000.000000,19995304000.000000,19978568000.000000,19995192000.000000,19978056000.000000,19978568000.000000,19995304000.000000,44447056000.000000,44447488000.000000,21874744000.000000,21765888000.000000,19978056000.000000,19995192000.000000,21874392000.000000,21765832000.000000,21765888000.000000,21874744000.000000,43504224000.000000,43721624000.000000,24001536000.000000,24094080000.000000,21765832000.000000,21874392000.000000,24001600000.000000,24094104000.000000
65.585821,1075125048000.000000,24427448000.000000,24448048000.000000,45207848000.000000,45273584000.000000,45245432000.000000,45268344000.000000,24427456000.000000,24448104000.000000,45268344000.000000,45245432000.000000,44347320000.000000,44313912000.000000,20350184000.000000,20350256000.000000,20350080000.000000,20349752000.000000,20350256000.000000,20350184000.000000,45273584000.000000,45207848000.000000,22187720000.000000,22170960000.000000,20349752000.000000,20350080000.000000,22187360000.000000,22170968000.000000,22170960000.000000,22187720000.000000,44389408000.000000,44347320000.000000,24448048000.000000,24427448000.000000,22170968000.000000,22187360000.000000,24448104000.000000,24427456000.000000
66.125855,1079827296000.000000,24540984000.000000,24557744000.000000,45434920000.000000,45459704000.000000,45406904000.000000,45454440000.000000,24540992000.000000,24557800000.000000,45454440000.000000,45406904000.000000,44533040000.000000,44533040000.000000,20443040000.000000,20443248000.000000,20442944000.000000,20442736000.000000,20443248000.000000,20443040000.000000,45459704000.000000,45434920000.000000,22280704000.000000,22280528000.000000,20442736000.000000,20442944000.000000,22280352000.000000,22280528000.000000,22280528000.000000,22280704000.000000,44533040000.000000,44533040000.000000,24557744000.000000,24540984000.000000,22280528000.000000,22280352000.000000,24557800000.000000,24540992000.000000
66.757539,1079827296000.000000,24540984000.000000,24557744000.000000,45434920000.000000,45459704000.000000,45406904000.000000,45454440000.000000,24540992000.000000,24557800000.000000,45454440000.000000,45406904000.000000,44533040000.000000,44533040000.000000,20443040000.000000,20443248000.000000,20442944000.000000,20442736000.000000,20443248000.000000,20443040000.000000,45459704000.000000,45434920000.000000,22280704000.000000,22280528000.000000,20442736000.000000,20442944000.000000,22280352000.000000,22280528000.000000,22280528000.000000,22280704000.000000,44533040000.000000,44533040000.000000,24557744000.000000,24540984000.000000,22280528000.000000,22280352000.000000,24557800000.000000,24540992000.000000
67.298652,1079827296000.000000,24540984000.000000,24557744000.000000,45434920000.000000,45459704000.000000,45406904000.000000,45454440000.000000,24540992000.000000,24557800000.000000,45454440000.000000,45406904000.000000,44533040000.000000,44533040000.000000,20443040000.000000,20443248000.000000,20442944000.000000,20442736000.000000,20443248000.000000,20443040000.000000,45459704000.000000,45434920000.000000,22280704000.000000,22280528000.000000,20442736000.000000,20442944000.000000,22280352000.000000,22280528000.000000,22280528000.000000,22280704000.000000,44533040000.000000,44533040000.000000,24557744000.000000,24540984000.000000,22280528000.000000,22280352000.000000,24557800000.000000,24540992000.000000
