time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU0_L4,GPU0_L5
5.010396,0,0,0,0,0,0
5.013198,0,0,0,0,0,0
5.015975,0,0,0,0,0,0
5.018756,0,0,0,0,0,0
5.021508,0,0,0,0,0,0
5.024270,0,0,0,0,0,0
5.026984,0,0,0,0,0,0
5.029665,0,0,0,0,0,0
5.032388,0,0,0,0,0,0
5.035088,0,0,0,0,0,0
5.037755,0,0,0,0,0,0
5.040403,0,0,0,0,0,0
5.043046,0,0,0,0,0,0
5.045650,0,0,0,0,0,0
5.048282,0,0,0,0,0,0
5.050871,0,0,0,0,0,0
5.053445,0,0,0,0,0,0
5.056375,0,0,0,0,0,0
5.059661,0,0,0,0,0,0
5.063244,0,0,0,0,0,0
5.066806,0,0,0,0,0,0
5.070351,0,0,0,0,0,0
5.073819,0,0,0,0,0,0
5.077227,0,0,0,0,0,0
5.080671,0,0,0,0,0,0
5.084065,0,0,0,0,0,0
5.087321,0,0,0,0,0,0
5.090561,0,0,0,0,0,0
5.093827,0,0,0,0,0,0
5.097042,0,0,0,0,0,0
5.100189,0,0,0,0,0,0
5.103335,0,0,0,0,0,0
5.106446,0,0,0,0,0,0
5.109503,0,0,0,0,0,0
5.112556,0,0,0,0,0,0
5.115602,0,0,0,0,0,0
5.118662,0,0,0,0,0,0
5.121754,0,0,0,0,0,0
5.124789,0,0,0,0,0,0
5.127817,0,0,0,0,0,0
5.130834,0,0,0,0,0,0
5.133848,0,0,0,0,0,0
5.136854,0,0,0,0,0,0
5.139907,0,0,0,0,0,0
5.142839,0,0,0,0,0,0
5.145754,0,0,0,0,0,0
5.148793,0,0,0,0,0,0
5.151731,0,0,0,0,0,0
5.154732,0,0,0,0,0,0
5.157664,0,0,0,0,0,0
5.160702,0,0,0,0,0,0
5.163656,0,0,0,0,0,0
5.166562,0,0,0,0,0,0
5.169506,0,0,0,0,0,0
5.172466,0,0,0,0,0,0
5.175316,0,0,0,0,0,0
5.178188,0,0,0,0,0,0
5.181044,0,0,0,0,0,0
5.183884,0,0,0,0,0,0
5.186637,0,0,0,0,0,0
5.189509,0,0,0,0,0,0
5.192288,0,0,0,0,0,0
5.195063,0,0,0,0,0,0
5.197833,0,0,0,0,0,0
5.200609,0,0,0,0,0,0
5.203392,0,0,0,0,0,0
5.206136,0,0,0,0,0,0
5.208865,0,0,0,0,0,0
5.211573,0,0,0,0,0,0
5.214711,0,0,0,0,0,0
5.217826,0,0,0,0,0,0
5.221188,0,0,0,0,0,0
5.224781,0,0,0,0,0,0
5.228361,0,0,0,0,0,0
5.231925,0,0,0,0,0,0
5.235328,0,0,0,0,0,0
5.238740,0,0,0,0,0,0
5.242182,0,0,0,0,0,0
5.245641,0,0,0,0,0,0
5.249044,0,0,0,0,0,0
5.252494,0,0,0,0,0,0
5.255880,0,0,0,0,0,0
5.259169,0,0,0,0,0,0
5.262418,0,0,0,0,0,0
5.265684,0,0,0,0,0,0
5.268893,0,0,0,0,0,0
5.272033,0,0,0,0,0,0
5.275175,0,0,0,0,0,0
5.278314,0,0,0,0,0,0
5.281418,0,0,0,0,0,0
5.284460,0,0,0,0,0,0
5.287499,0,0,0,0,0,0
5.290508,0,0,0,0,0,0
5.293477,0,0,0,0,0,0
5.296416,0,0,0,0,0,0
5.299367,0,0,0,0,0,0
5.302275,0,0,0,0,0,0
5.305163,0,0,0,0,0,0
5.308000,0,0,0,0,0,0
5.310846,0,0,0,0,0,0
5.313693,0,0,0,0,0,0
5.316502,0,0,0,0,0,0
5.319293,0,0,0,0,0,0
5.322043,0,0,0,0,0,0
5.324844,0,0,0,0,0,0
5.327606,0,0,0,0,0,0
5.330285,0,0,0,0,0,0
5.333000,0,0,0,0,0,0
5.335700,0,0,0,0,0,0
5.338523,0,0,0,0,0,0
5.341252,0,0,0,0,0,0
5.343963,0,0,0,0,0,0
5.346646,0,0,0,0,0,0
5.349338,0,0,0,0,0,0
5.352164,0,0,0,0,0,0
5.354877,0,0,0,0,0,0
5.357568,0,0,0,0,0,0
5.360277,0,0,0,0,0,0
5.362975,0,0,0,0,0,0
5.365666,0,0,0,0,0,0
5.368487,0,0,0,0,0,0
5.371191,0,0,0,0,0,0
5.374016,0,0,0,0,0,0
5.376836,0,0,0,0,0,0
5.379570,0,0,0,0,0,0
5.382251,0,0,0,0,0,0
5.384953,0,0,0,0,0,0
5.387650,0,0,0,0,0,0
5.390327,0,0,0,0,0,0
5.393017,0,0,0,0,0,0
5.395802,0,0,0,0,0,0
5.398435,0,0,0,0,0,0
5.401075,0,0,0,0,0,0
5.403733,0,0,0,0,0,0
5.406485,0,0,0,0,0,0
5.409114,0,0,0,0,0,0
5.411761,0,0,0,0,0,0
5.414392,0,0,0,0,0,0
5.417024,0,0,0,0,0,0
5.419686,0,0,0,0,0,0
5.422322,0,0,0,0,0,0
5.424966,0,0,0,0,0,0
5.427597,0,0,0,0,0,0
5.430160,0,0,0,0,0,0
5.432758,0,0,0,0,0,0
5.435335,0,0,0,0,0,0
5.437912,0,0,0,0,0,0
5.440493,0,0,0,0,0,0
5.442994,0,0,0,0,0,0
5.445694,0,0,0,0,0,0
5.448218,0,0,0,0,0,0
5.450730,0,0,0,0,0,0
5.453267,0,0,0,0,0,0
5.455800,0,0,0,0,0,0
5.458344,0,0,0,0,0,0
5.460885,0,0,0,0,0,0
5.463421,0,0,0,0,0,0
5.465933,0,0,0,0,0,0
5.468442,0,0,0,0,0,0
5.470897,0,0,0,0,0,0
5.473316,0,0,0,0,0,0
5.475707,0,0,0,0,0,0
5.478143,0,0,0,0,0,0
5.480616,0,0,0,0,0,0
5.483023,0,0,0,0,0,0
5.485464,0,0,0,0,0,0
5.487929,0,0,0,0,0,0
5.490381,0,0,0,0,0,0
5.492787,0,0,0,0,0,0
5.495336,0,0,0,0,0,0
5.497753,0,0,0,0,0,0
5.500204,0,0,0,0,0,0
5.502617,0,0,0,0,0,0
5.505204,0,0,0,0,0,0
5.507612,0,0,0,0,0,0
5.510058,0,0,0,0,0,0
5.512543,0,0,0,0,0,0
5.515018,0,0,0,0,0,0
5.517433,0,0,0,0,0,0
5.520072,0,0,0,0,0,0
5.522490,0,0,0,0,0,0
5.525305,0,0,0,0,0,0
5.527720,0,0,0,0,0,0
5.530127,0,0,0,0,0,0
5.532546,0,0,0,0,0,0
5.535104,0,0,0,0,0,0
5.537484,0,0,0,0,0,0
5.539971,0,0,0,0,0,0
5.542386,0,0,0,0,0,0
5.544875,0,0,0,0,0,0
5.547326,0,0,0,0,0,0
5.549776,0,0,0,0,0,0
5.552243,0,0,0,0,0,0
5.554630,0,0,0,0,0,0
5.557005,0,0,0,0,0,0
5.559466,0,0,0,0,0,0
5.561908,0,0,0,0,0,0
5.564540,0,0,0,0,0,0
5.566937,0,0,0,0,0,0
5.569371,0,0,0,0,0,0
5.571823,0,0,0,0,0,0
5.574211,0,0,0,0,0,0
5.576697,0,0,0,0,0,0
5.579166,0,0,0,0,0,0
5.581731,0,0,0,0,0,0
5.584084,0,0,0,0,0,0
5.586446,0,0,0,0,0,0
5.590280,0,0,0,0,0,0
5.593901,0,0,0,0,0,0
5.597485,0,0,0,0,0,0
5.601082,0,0,0,0,0,0
5.604603,0,0,0,0,0,0
5.608041,0,0,0,0,0,0
5.611447,0,0,0,0,0,0
5.614883,0,0,0,0,0,0
5.618141,0,0,0,0,0,0
5.621430,0,0,0,0,0,0
5.624817,0,0,0,0,0,0
5.628053,0,0,0,0,0,0
5.631251,0,0,0,0,0,0
5.634389,0,0,0,0,0,0
5.637541,0,0,0,0,0,0
5.640669,0,0,0,0,0,0
5.643704,0,0,0,0,0,0
5.646730,0,0,0,0,0,0
5.649740,0,0,0,0,0,0
5.652743,0,0,0,0,0,0
5.655688,0,0,0,0,0,0
5.659071,0,0,0,0,0,0
5.662003,0,0,0,0,0,0
5.665951,0,0,0,0,0,0
5.669535,0,0,0,0,0,0
5.673131,0,0,0,0,0,0
5.676647,0,0,0,0,0,0
5.680107,0,0,0,0,0,0
5.683514,0,0,0,0,0,0
5.686923,0,0,0,0,0,0
5.690305,0,0,0,0,0,0
5.693733,0,0,0,0,0,0
5.697172,0,0,0,0,0,0
5.700661,0,0,0,0,0,0
5.704074,0,0,0,0,0,0
5.707478,0,0,0,0,0,0
5.710882,0,0,0,0,0,0
5.714159,0,0,0,0,0,0
5.717471,0,0,0,0,0,0
5.720766,0,0,0,0,0,0
5.724051,0,0,0,0,0,0
5.727313,0,0,0,0,0,0
5.730560,0,0,0,0,0,0
5.733892,0,0,0,0,0,0
5.737173,0,0,0,0,0,0
5.740457,0,0,0,0,0,0
5.743719,0,0,0,0,0,0
5.746992,0,0,0,0,0,0
5.750107,0,0,0,0,0,0
5.753258,0,0,0,0,0,0
5.756401,0,0,0,0,0,0
5.759587,0,0,0,0,0,0
5.762610,0,0,0,0,0,0
5.765632,0,0,0,0,0,0
5.768732,0,0,0,0,0,0
5.771762,0,0,0,0,0,0
5.774798,0,0,0,0,0,0
5.777809,0,0,0,0,0,0
5.780869,0,0,0,0,0,0
5.783995,0,0,0,0,0,0
5.787023,0,0,0,0,0,0
5.791336,0,0,0,0,0,0
5.794938,0,0,0,0,0,0
5.798499,0,0,0,0,0,0
5.802090,0,0,0,0,0,0
5.805590,0,0,0,0,0,0
5.809001,0,0,0,0,0,0
5.812408,0,0,0,0,0,0
5.815828,0,0,0,0,0,0
5.819250,0,0,0,0,0,0
5.822640,0,0,0,0,0,0
5.826023,0,0,0,0,0,0
5.829344,0,0,0,0,0,0
5.832604,0,0,0,0,0,0
5.835890,0,0,0,0,0,0
5.839181,0,0,0,0,0,0
5.842315,0,0,0,0,0,0
5.845454,0,0,0,0,0,0
5.848588,0,0,0,0,0,0
5.852173,0,0,0,0,0,0
5.855794,0,0,0,0,0,0
5.859381,0,0,0,0,0,0
5.863549,0,0,0,0,0,0
5.867130,0,0,0,0,0,0
5.870682,0,0,0,0,0,0
5.874258,0,0,0,0,0,0
5.877712,0,0,0,0,0,0
5.881154,0,0,0,0,0,0
5.884566,0,0,0,0,0,0
5.887961,0,0,0,0,0,0
5.891226,0,0,0,0,0,0
5.894478,0,0,0,0,0,0
5.897740,0,0,0,0,0,0
5.900975,0,0,0,0,0,0
5.904116,0,0,0,0,0,0
5.907251,0,0,0,0,0,0
5.910370,0,0,0,0,0,0
5.913431,0,0,0,0,0,0
5.916461,0,0,0,0,0,0
5.919495,0,0,0,0,0,0
5.922523,0,0,0,0,0,0
5.925502,0,0,0,0,0,0
5.928430,0,0,0,0,0,0
5.931376,0,0,0,0,0,0
5.934297,0,0,0,0,0,0
5.937184,0,0,0,0,0,0
5.940128,0,0,0,0,0,0
5.942981,0,0,0,0,0,0
5.945810,0,0,0,0,0,0
5.948635,0,0,0,0,0,0
5.951404,0,0,0,0,0,0
5.954175,0,0,0,0,0,0
5.956946,0,0,0,0,0,0
5.959735,0,0,0,0,0,0
5.962507,0,0,0,0,0,0
5.965283,0,0,0,0,0,0
5.968049,0,0,0,0,0,0
5.970823,0,0,0,0,0,0
5.973529,0,0,0,0,0,0
5.976234,0,0,0,0,0,0
5.978935,0,0,0,0,0,0
5.981642,0,0,0,0,0,0
5.984322,0,0,0,0,0,0
5.986961,0,0,0,0,0,0
5.989579,0,0,0,0,0,0
5.992224,0,0,0,0,0,0
5.994883,0,0,0,0,0,0
5.997460,0,0,0,0,0,0
6.000065,0,0,0,0,0,0
6.002647,0,0,0,0,0,0
6.005216,0,0,0,0,0,0
6.007787,0,0,0,0,0,0
6.010298,0,0,0,0,0,0
6.012826,0,0,0,0,0,0
6.015381,0,0,0,0,0,0
6.017891,0,0,0,0,0,0
6.020356,0,0,0,0,0,0
6.022678,0,0,0,0,0,0
6.026331,0,0,0,0,0,0
6.029960,0,0,0,0,0,0
6.033586,0,0,0,0,0,0
6.037185,0,0,0,0,0,0
6.040733,0,0,0,0,0,0
6.044164,0,0,0,0,0,0
6.047589,0,0,0,0,0,0
6.051026,0,0,0,0,0,0
6.054307,0,0,0,0,0,0
6.057197,0,0,0,0,0,0
6.060209,0,0,0,0,0,0
6.063803,0,0,0,0,0,0
6.067401,0,0,0,0,0,0
6.070982,0,0,0,0,0,0
6.074387,0,0,0,0,0,0
6.077808,0,0,0,0,0,0
6.081238,0,0,0,0,0,0
6.084590,0,0,0,0,0,0
6.087850,0,0,0,0,0,0
6.091114,0,0,0,0,0,0
6.094366,0,0,0,0,0,0
6.097541,0,0,0,0,0,0
6.100708,0,0,0,0,0,0
6.103848,0,0,0,0,0,0
6.107024,0,0,0,0,0,0
6.110048,0,0,0,0,0,0
6.113164,0,0,0,0,0,0
6.116222,0,0,0,0,0,0
6.119260,0,0,0,0,0,0
6.122383,0,0,0,0,0,0
6.125420,0,0,0,0,0,0
6.128451,0,0,0,0,0,0
6.131572,0,0,0,0,0,0
6.134624,0,0,0,0,0,0
6.137638,0,0,0,0,0,0
6.140686,0,0,0,0,0,0
6.143714,0,0,0,0,0,0
6.146630,0,0,0,0,0,0
6.149554,0,0,0,0,0,0
6.152592,0,0,0,0,0,0
6.155651,0,0,0,0,0,0
6.158560,0,0,0,0,0,0
6.161522,0,0,0,0,0,0
6.164454,0,0,0,0,0,0
6.167500,0,0,0,0,0,0
6.170411,0,0,0,0,0,0
6.173339,0,0,0,0,0,0
6.176278,0,0,0,0,0,0
6.179218,0,0,0,0,0,0
6.182082,0,0,0,0,0,0
6.184937,0,0,0,0,0,0
6.187779,0,0,0,0,0,0
6.190605,0,0,0,0,0,0
6.193433,0,0,0,0,0,0
6.196280,0,0,0,0,0,0
6.199233,0,0,0,0,0,0
6.202030,0,0,0,0,0,0
6.204933,0,0,0,0,0,0
6.207726,0,0,0,0,0,0
6.210475,0,0,0,0,0,0
6.213240,0,0,0,0,0,0
6.217083,0,0,0,0,0,0
6.219667,0,0,0,0,0,0
6.223258,0,0,0,0,0,0
6.226832,0,0,0,0,0,0
6.230389,0,0,0,0,0,0
6.233844,0,0,0,0,0,0
6.237255,0,0,0,0,0,0
6.240690,0,0,0,0,0,0
6.244099,0,0,0,0,0,0
6.247363,0,0,0,0,0,0
6.250641,0,0,0,0,0,0
6.253883,0,0,0,0,0,0
6.257082,0,0,0,0,0,0
6.260232,0,0,0,0,0,0
6.263386,0,0,0,0,0,0
6.266507,0,0,0,0,0,0
6.269554,0,0,0,0,0,0
6.272613,0,0,0,0,0,0
6.275657,0,0,0,0,0,0
6.278762,0,0,0,0,0,0
6.281811,0,0,0,0,0,0
6.284839,0,0,0,0,0,0
6.287869,0,0,0,0,0,0
6.290925,0,0,0,0,0,0
6.293928,0,0,0,0,0,0
6.296939,0,0,0,0,0,0
6.299877,0,0,0,0,0,0
6.302825,0,0,0,0,0,0
6.306640,0,0,0,0,0,0
6.310209,0,0,0,0,0,0
6.313815,0,0,0,0,0,0
6.317413,0,0,0,0,0,0
6.321019,0,0,0,0,0,0
6.324555,0,0,0,0,0,0
6.327985,0,0,0,0,0,0
6.331405,0,0,0,0,0,0
6.334837,0,0,0,0,0,0
6.338109,0,0,0,0,0,0
6.341399,0,0,0,0,0,0
6.344676,0,0,0,0,0,0
6.347931,0,0,0,0,0,0
6.351081,0,0,0,0,0,0
6.354201,0,0,0,0,0,0
6.357364,0,0,0,0,0,0
6.360482,0,0,0,0,0,0
6.363534,0,0,0,0,0,0
6.366548,0,0,0,0,0,0
6.369591,0,0,0,0,0,0
6.372593,0,0,0,0,0,0
6.375543,0,0,0,0,0,0
6.378459,0,0,0,0,0,0
6.381410,0,0,0,0,0,0
6.384329,0,0,0,0,0,0
6.387183,0,0,0,0,0,0
6.390023,0,0,0,0,0,0
6.393713,0,0,0,0,0,0
6.397332,0,0,0,0,0,0
6.400919,0,0,0,0,0,0
6.404513,0,0,0,0,0,0
6.408075,0,0,0,0,0,0
6.411480,0,0,0,0,0,0
6.414904,0,0,0,0,0,0
6.418291,0,0,0,0,0,0
6.421629,0,0,0,0,0,0
6.424949,0,0,0,0,0,0
6.428214,0,0,0,0,0,0
6.431477,0,0,0,0,0,0
6.434609,0,0,0,0,0,0
6.437813,0,0,0,0,0,0
6.440974,0,0,0,0,0,0
6.444142,0,0,0,0,0,0
6.447288,0,0,0,0,0,0
6.450404,0,0,0,0,0,0
6.453554,0,0,0,0,0,0
6.456668,0,0,0,0,0,0
6.459716,0,0,0,0,0,0
6.462789,0,0,0,0,0,0
6.465811,0,0,0,0,0,0
6.468816,0,0,0,0,0,0
6.471745,0,0,0,0,0,0
6.474678,0,0,0,0,0,0
6.477601,0,0,0,0,0,0
6.480510,0,0,0,0,0,0
6.483382,0,0,0,0,0,0
6.486211,0,0,0,0,0,0
6.489052,0,0,0,0,0,0
6.491885,0,0,0,0,0,0
6.494660,0,0,0,0,0,0
6.497546,0,0,0,0,0,0
6.500312,0,0,0,0,0,0
6.503121,0,0,0,0,0,0
6.505889,0,0,0,0,0,0
6.508657,0,0,0,0,0,0
6.511452,0,0,0,0,0,0
6.514209,0,0,0,0,0,0
6.516945,0,0,0,0,0,0
6.519644,0,0,0,0,0,0
6.522375,0,0,0,0,0,0
6.525509,0,0,0,0,0,0
6.528207,0,0,0,0,0,0
6.530879,0,0,0,0,0,0
6.533504,0,0,0,0,0,0
6.536155,0,0,0,0,0,0
6.538632,0,0,0,0,0,0
6.541235,0,0,0,0,0,0
6.543872,0,0,0,0,0,0
6.546449,0,0,0,0,0,0
6.550312,0,0,0,0,0,0
6.553913,0,0,0,0,0,0
6.557495,0,0,0,0,0,0
6.561090,0,0,0,0,0,0
6.564634,0,0,0,0,0,0
6.568058,0,0,0,0,0,0
6.571483,0,0,0,0,0,0
6.574892,0,0,0,0,0,0
6.578279,0,0,0,0,0,0
6.581699,0,0,0,0,0,0
6.585147,0,0,0,0,0,0
6.588681,0,0,0,0,0,0
6.591952,0,0,0,0,0,0
6.595241,0,0,0,0,0,0
6.598506,0,0,0,0,0,0
6.601703,0,0,0,0,0,0
6.604854,0,0,0,0,0,0
6.607997,0,0,0,0,0,0
6.611150,0,0,0,0,0,0
6.614158,0,0,0,0,0,0
6.617204,0,0,0,0,0,0
6.620243,0,0,0,0,0,0
6.623455,0,0,0,0,0,0
6.626370,0,0,0,0,0,0
6.629316,0,0,0,0,0,0
6.632249,0,0,0,0,0,0
6.635187,0,0,0,0,0,0
6.638023,0,0,0,0,0,0
6.640876,0,0,0,0,0,0
6.643752,0,0,0,0,0,0
6.646588,0,0,0,0,0,0
6.649428,0,0,0,0,0,0
6.652257,0,0,0,0,0,0
6.655028,0,0,0,0,0,0
6.657990,0,0,0,0,0,0
6.660857,0,0,0,0,0,0
6.664606,0,0,0,0,0,0
6.668193,0,0,0,0,0,0
6.671764,0,0,0,0,0,0
6.675356,0,0,0,0,0,0
6.678751,0,0,0,0,0,0
6.682147,0,0,0,0,0,0
6.685556,0,0,0,0,0,0
6.688904,0,0,0,0,0,0
6.692169,0,0,0,0,0,0
6.695444,0,0,0,0,0,0
6.698695,0,0,0,0,0,0
6.701941,0,0,0,0,0,0
6.705139,0,0,0,0,0,0
6.708277,0,0,0,0,0,0
6.711410,0,0,0,0,0,0
6.714529,0,0,0,0,0,0
6.717605,0,0,0,0,0,0
6.720630,0,0,0,0,0,0
6.723685,0,0,0,0,0,0
6.726703,0,0,0,0,0,0
6.729710,0,0,0,0,0,0
6.732705,0,0,0,0,0,0
6.735661,0,0,0,0,0,0
6.738581,0,0,0,0,0,0
6.741502,0,0,0,0,0,0
6.744438,0,0,0,0,0,0
6.747301,0,0,0,0,0,0
6.750126,0,0,0,0,0,0
6.752971,0,0,0,0,0,0
6.755837,0,0,0,0,0,0
6.758594,0,0,0,0,0,0
6.761376,0,0,0,0,0,0
6.764168,0,0,0,0,0,0
6.766941,0,0,0,0,0,0
6.769698,0,0,0,0,0,0
6.772461,0,0,0,0,0,0
6.775229,0,0,0,0,0,0
6.778002,0,0,0,0,0,0
6.780745,0,0,0,0,0,0
6.783476,0,0,0,0,0,0
6.786162,0,0,0,0,0,0
6.789484,0,0,0,0,0,0
6.793336,0,0,0,0,0,0
6.796947,0,0,0,0,0,0
6.800544,0,0,0,0,0,0
6.804101,0,0,0,0,0,0
6.807526,0,0,0,0,0,0
6.810942,0,0,0,0,0,0
6.814326,0,0,0,0,0,0
6.817655,0,0,0,0,0,0
6.820923,0,0,0,0,0,0
6.824208,0,0,0,0,0,0
6.827441,0,0,0,0,0,0
6.830560,0,0,0,0,0,0
6.833702,0,0,0,0,0,0
6.836862,0,0,0,0,0,0
6.839983,0,0,0,0,0,0
6.843034,0,0,0,0,0,0
6.846046,0,0,0,0,0,0
6.849084,0,0,0,0,0,0
6.852102,0,0,0,0,0,0
6.855036,0,0,0,0,0,0
6.857992,0,0,0,0,0,0
6.861369,0,0,0,0,0,0
6.864304,0,0,0,0,0,0
6.867160,0,0,0,0,0,0
6.869987,0,0,0,0,0,0
6.872834,0,0,0,0,0,0
6.875689,0,0,0,0,0,0
6.878468,0,0,0,0,0,0
6.881238,0,0,0,0,0,0
6.884053,0,0,0,0,0,0
6.886824,0,0,0,0,0,0
6.889591,0,0,0,0,0,0
6.892360,0,0,0,0,0,0
6.895133,0,0,0,0,0,0
6.897909,0,0,0,0,0,0
6.900657,0,0,0,0,0,0
6.903386,0,0,0,0,0,0
6.906080,0,0,0,0,0,0
6.908790,0,0,0,0,0,0
6.911499,0,0,0,0,0,0
6.914120,0,0,0,0,0,0
6.916783,0,0,0,0,0,0
6.919441,0,0,0,0,0,0
6.922072,0,0,0,0,0,0
6.924914,0,0,0,0,0,0
6.927505,0,0,0,0,0,0
6.930069,0,0,0,0,0,0
6.932660,0,0,0,0,0,0
6.935243,0,0,0,0,0,0
6.937777,0,0,0,0,0,0
6.940387,0,0,0,0,0,0
6.942937,0,0,0,0,0,0
6.945458,0,0,0,0,0,0
6.947964,0,0,0,0,0,0
6.950311,0,0,0,0,0,0
6.952669,0,0,0,0,0,0
6.955030,0,0,0,0,0,0
6.957391,0,0,0,0,0,0
6.959754,0,0,0,0,0,0
6.962107,0,0,0,0,0,0
6.964500,0,0,0,0,0,0
6.966861,0,0,0,0,0,0
6.969213,0,0,0,0,0,0
6.971578,0,0,0,0,0,0
6.973926,0,0,0,0,0,0
6.976298,0,0,0,0,0,0
6.978675,0,0,0,0,0,0
6.981022,0,0,0,0,0,0
6.983419,0,0,0,0,0,0
6.985778,0,0,0,0,0,0
6.988153,0,0,0,0,0,0
6.990498,0,0,0,0,0,0
6.992857,0,0,0,0,0,0
6.995221,0,0,0,0,0,0
6.997589,0,0,0,0,0,0
6.999948,0,0,0,0,0,0
7.002308,0,0,0,0,0,0
7.004695,0,0,0,0,0,0
7.007060,0,0,0,0,0,0
7.009422,0,0,0,0,0,0
7.011781,0,0,0,0,0,0
7.014130,0,0,0,0,0,0
7.016497,0,0,0,0,0,0
7.018881,0,0,0,0,0,0
7.021229,0,0,0,0,0,0
7.023620,0,0,0,0,0,0
7.025969,0,0,0,0,0,0
7.028340,0,0,0,0,0,0
7.030687,0,0,0,0,0,0
7.033032,0,0,0,0,0,0
7.035393,0,0,0,0,0,0
7.037771,0,0,0,0,0,0
7.040134,0,0,0,0,0,0
7.042494,0,0,0,0,0,0
7.044883,0,0,0,0,0,0
7.047248,0,0,0,0,0,0
7.049597,0,0,0,0,0,0
7.051960,0,0,0,0,0,0
7.054308,0,0,0,0,0,0
7.056689,0,0,0,0,0,0
7.059069,0,0,0,0,0,0
7.061417,0,0,0,0,0,0
7.063815,0,0,0,0,0,0
7.066166,0,0,0,0,0,0
7.068544,0,0,0,0,0,0
7.070906,0,0,0,0,0,0
7.073256,0,0,0,0,0,0
7.075618,0,0,0,0,0,0
7.077987,0,0,0,0,0,0
7.080346,0,0,0,0,0,0
7.082713,0,0,0,0,0,0
7.085093,0,0,0,0,0,0
7.087461,0,0,0,0,0,0
7.089811,0,0,0,0,0,0
7.092172,0,0,0,0,0,0
7.094517,0,0,0,0,0,0
7.096889,0,0,0,0,0,0
7.099270,0,0,0,0,0,0
7.101620,0,0,0,0,0,0
7.104010,0,0,0,0,0,0
7.106363,0,0,0,0,0,0
7.108736,0,0,0,0,0,0
7.111100,0,0,0,0,0,0
7.113444,0,0,0,0,0,0
7.115832,0,0,0,0,0,0
7.118205,0,0,0,0,0,0
7.120566,0,0,0,0,0,0
7.122942,0,0,0,0,0,0
7.125311,0,0,0,0,0,0
7.127676,0,0,0,0,0,0
7.130032,0,0,0,0,0,0
7.132390,0,0,0,0,0,0
7.134737,0,0,0,0,0,0
7.137090,0,0,0,0,0,0
7.139460,0,0,0,0,0,0
7.141805,0,0,0,0,0,0
7.144203,0,0,0,0,0,0
7.146550,0,0,0,0,0,0
7.148918,0,0,0,0,0,0
7.151279,0,0,0,0,0,0
7.153622,0,0,0,0,0,0
7.156423,0,0,0,0,0,0
7.159218,0,0,0,0,0,0
7.162842,0,0,0,0,0,0
7.166416,0,0,0,0,0,0
7.170017,0,0,0,0,0,0
7.173495,0,0,0,0,0,0
7.176913,0,0,0,0,0,0
7.180321,0,0,0,0,0,0
7.183740,0,0,0,0,0,0
7.187162,0,0,0,0,0,0
7.190549,0,0,0,0,0,0
7.193963,0,0,0,0,0,0
7.197314,0,0,0,0,0,0
7.200770,0,0,0,0,0,0
7.204049,0,0,0,0,0,0
7.207342,0,0,0,0,0,0
7.210462,0,0,0,0,0,0
7.213594,0,0,0,0,0,0
7.217771,0,0,0,0,0,0
7.221086,0,0,0,0,0,0
7.224681,0,0,0,0,0,0
7.228275,0,0,0,0,0,0
7.231831,0,0,0,0,0,0
7.235234,0,0,0,0,0,0
7.238642,0,0,0,0,0,0
7.242032,0,0,0,0,0,0
7.245376,0,0,0,0,0,0
7.248685,0,0,0,0,0,0
7.251964,0,0,0,0,0,0
7.255228,0,0,0,0,0,0
7.258401,0,0,0,0,0,0
7.261534,0,0,0,0,0,0
7.264692,0,0,0,0,0,0
7.267839,0,0,0,0,0,0
7.270961,0,0,0,0,0,0
7.273969,0,0,0,0,0,0
7.277009,0,0,0,0,0,0
7.280053,0,0,0,0,0,0
7.283100,0,0,0,0,0,0
7.286135,0,0,0,0,0,0
7.289183,0,0,0,0,0,0
7.292192,0,0,0,0,0,0
7.295131,0,0,0,0,0,0
7.298085,0,0,0,0,0,0
7.301019,0,0,0,0,0,0
7.304595,0,0,0,0,0,0
7.308212,0,0,0,0,0,0
7.311804,0,0,0,0,0,0
7.315383,0,0,0,0,0,0
7.318978,0,0,0,0,0,0
7.322379,0,0,0,0,0,0
7.325804,0,0,0,0,0,0
7.329222,0,0,0,0,0,0
7.332591,0,0,0,0,0,0
7.335853,0,0,0,0,0,0
7.339138,0,0,0,0,0,0
7.342378,0,0,0,0,0,0
7.345583,0,0,0,0,0,0
7.348725,0,0,0,0,0,0
7.351876,0,0,0,0,0,0
7.355016,0,0,0,0,0,0
7.358038,0,0,0,0,0,0
7.361078,0,0,0,0,0,0
7.364126,0,0,0,0,0,0
7.367171,0,0,0,0,0,0
7.370092,0,0,0,0,0,0
7.373021,0,0,0,0,0,0
7.375955,0,0,0,0,0,0
7.378908,0,0,0,0,0,0
7.381768,0,0,0,0,0,0
7.384634,0,0,0,0,0,0
7.387504,0,0,0,0,0,0
7.390348,0,0,0,0,0,0
7.393150,0,0,0,0,0,0
7.395920,0,0,0,0,0,0
7.398704,0,0,0,0,0,0
7.401461,0,0,0,0,0,0
7.404241,0,0,0,0,0,0
7.406952,0,0,0,0,0,0
7.409647,0,0,0,0,0,0
7.412356,0,0,0,0,0,0
7.415066,0,0,0,0,0,0
7.417698,0,0,0,0,0,0
7.420353,0,0,0,0,0,0
7.422993,0,0,0,0,0,0
7.425641,0,0,0,0,0,0
7.428267,0,0,0,0,0,0
7.430855,0,0,0,0,0,0
