time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
51.369,232044136,146311658,85732478,146294389,17269,0,0,0,0,0,0,85721934,10544,0,0,0,0,0,0
52.377,232044136,146311658,85732478,146294389,17269,0,0,0,0,0,0,85721934,10544,0,0,0,0,0,0
53.384,232044136,146311658,85732478,146294389,17269,0,0,0,0,0,0,85721934,10544,0,0,0,0,0,0
54.391,232044136,146311658,85732478,146294389,17269,0,0,0,0,0,0,85721934,10544,0,0,0,0,0,0
55.399,232044136,146311658,85732478,146294389,17269,0,0,0,0,0,0,85721934,10544,0,0,0,0,0,0
56.406,232044136,146311658,85732478,146294389,17269,0,0,0,0,0,0,85721934,10544,0,0,0,0,0,0
57.413,232266593,146312120,85954473,146294845,17275,0,0,0,0,0,0,85943902,10571,0,0,0,0,0,0
58.420,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
59.427,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
60.435,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
61.442,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
62.449,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
63.456,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
64.463,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
65.470,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
66.477,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
67.485,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
68.492,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
69.499,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
70.506,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
71.513,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
72.521,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
73.528,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
74.535,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
75.542,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
76.549,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
77.557,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
78.564,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
79.571,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
80.579,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
81.586,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
82.593,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
83.600,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
84.608,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
85.615,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
86.621,232374706,146367229,86007477,146349792,17437,0,0,0,0,0,0,85996751,10726,0,0,0,0,0,0
87.631,312227664,204144025,108083639,204119897,24128,0,0,0,0,0,0,108070198,13441,0,0,0,0,0,0
88.638,437545602,249114006,188431596,249084253,29753,0,0,0,0,0,0,188408856,22740,0,0,0,0,0,0
89.644,644980362,352660620,292319742,352618488,42132,0,0,0,0,0,0,292284567,35175,0,0,0,0,0,0
90.653,1034741291,548629762,486111529,548564952,64810,0,0,0,0,0,0,486053875,57654,0,0,0,0,0,0
91.661,1263779119,662052059,601727060,661973607,78452,0,0,0,0,0,0,601655301,71759,0,0,0,0,0,0
92.677,1670615166,865137597,805477569,865035583,102014,0,0,0,0,0,0,805382108,95461,0,0,0,0,0,0
93.685,1882551104,971432148,911118956,971317519,114629,0,0,0,0,0,0,911010854,108102,0,0,0,0,0,0
94.695,2288309895,1174052916,1114256979,1173914799,138117,0,0,0,0,0,0,1114125452,131527,0,0,0,0,0,0
95.702,2501327285,1280824256,1220503029,1280673327,150929,0,0,0,0,0,0,1220358727,144302,0,0,0,0,0,0
96.723,2891698856,1467447948,1424250908,1467275298,172650,0,0,0,0,0,0,1424082931,167977,0,0,0,0,0,0
97.730,3120093318,1590204507,1529888811,1590017437,187070,0,0,0,0,0,0,1529708273,180538,0,0,0,0,0,0
98.756,3527591211,1793087128,1734504083,1792876579,210549,0,0,0,0,0,0,1734299739,204344,0,0,0,0,0,0
99.763,3738868076,1899586299,1839281777,1899363066,223233,0,0,0,0,0,0,1839064901,216876,0,0,0,0,0,0
100.776,4115858254,2089059558,2026798696,2088814542,245016,0,0,0,0,0,0,2026560194,238502,0,0,0,0,0,0
101.786,4357684108,2208972585,2148711523,2208713121,259464,0,0,0,0,0,0,2148458436,253087,0,0,0,0,0,0
102.810,4764245078,2411791442,2352453636,2411508449,282993,0,0,0,0,0,0,2352176910,276726,0,0,0,0,0,0
103.818,4976937773,2518372385,2458565388,2518076496,295889,0,0,0,0,0,0,2458275876,289512,0,0,0,0,0,0
104.833,5377535182,2714924149,2662611033,2714605598,318551,0,0,0,0,0,0,2662297873,313160,0,0,0,0,0,0
105.840,5595736379,2827742859,2767993520,2827410936,331923,0,0,0,0,0,0,2767667660,325860,0,0,0,0,0,0
106.876,5973666370,3007872606,2965793764,3007519693,352913,0,0,0,0,0,0,2965444870,348894,0,0,0,0,0,0
107.884,6214573658,3137183282,3077390376,3136815257,368025,0,0,0,0,0,0,3077028204,362172,0,0,0,0,0,0
108.919,6614998742,3333597017,3281401725,3333206117,390900,0,0,0,0,0,0,3281015897,385828,0,0,0,0,0,0
109.927,6833357831,3446571444,3386786387,3446167142,404302,0,0,0,0,0,0,3386387859,398528,0,0,0,0,0,0
110.937,7186002385,3618062742,3567939643,3617638640,424102,0,0,0,0,0,0,3567520201,419442,0,0,0,0,0,0
111.943,7452101264,3755946503,3696154761,3755506126,440377,0,0,0,0,0,0,3695720248,434513,0,0,0,0,0,0
112.952,7791548210,3911640447,3879907763,3911181935,458512,0,0,0,0,0,0,3879451944,455819,0,0,0,0,0,0
113.960,8070884555,4065324652,4005559903,4064848169,476483,0,0,0,0,0,0,4005088976,470927,0,0,0,0,0,0
114.973,8383715634,4209055141,4174660493,4208561814,493327,0,0,0,0,0,0,4174169958,490535,0,0,0,0,0,0
115.981,8689645491,4374702726,4314942765,4374190096,512630,0,0,0,0,0,0,4314435644,507121,0,0,0,0,0,0
116.990,9009872283,4526094358,4483777925,4525564168,530190,0,0,0,0,0,0,4483251220,526705,0,0,0,0,0,0
117.998,9308471172,4684074696,4624396476,4683526050,548646,0,0,0,0,0,0,4623853044,543432,0,0,0,0,0,0
119.009,9623938394,4835464338,4788474056,4834898054,566284,0,0,0,0,0,0,4787911477,562579,0,0,0,0,0,0
120.017,9927251353,4993460207,4933791146,4992875311,584896,0,0,0,0,0,0,4933211336,579810,0,0,0,0,0,0
121.025,10241375418,5140345920,5101029498,5139743939,601981,0,0,0,0,0,0,5100430278,599220,0,0,0,0,0,0
122.034,10546102069,5302906043,5243196026,5302284971,621072,0,0,0,0,0,0,5242579691,616335,0,0,0,0,0,0
123.045,10852234205,5446024739,5406209466,5445386966,637773,0,0,0,0,0,0,5405574167,635299,0,0,0,0,0,0
124.052,11164872993,5612284434,5552588559,5611627235,657199,0,0,0,0,0,0,5551935889,652670,0,0,0,0,0,0
125.061,11477933939,5758109632,5719824307,5757435371,674261,0,0,0,0,0,0,5719152243,672064,0,0,0,0,0,0
126.077,11783557260,5921619335,5861937925,5920925985,693350,0,0,0,0,0,0,5861249026,688899,0,0,0,0,0,0
127.088,12083844392,6062569170,6021275222,6061859281,709889,0,0,0,0,0,0,6020567645,707577,0,0,0,0,0,0
128.097,12399463284,6228189460,6171273824,6227460190,729270,0,0,0,0,0,0,6170548457,725367,0,0,0,0,0,0
129.111,12683757171,6359615145,6324142026,6358870405,744740,0,0,0,0,0,0,6323398670,743356,0,0,0,0,0,0
130.120,13017805007,6537559902,6480245105,6536794547,765355,0,0,0,0,0,0,6479483438,761667,0,0,0,0,0,0
131.151,13310987457,6677833704,6633153753,6677051712,781992,0,0,0,0,0,0,6632374235,779518,0,0,0,0,0,0
132.158,13594000488,6817325536,6776674952,6816527165,798371,0,0,0,0,0,0,6775878531,796421,0,0,0,0,0,0
