0.003570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.007483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.011408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.015457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.019377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.023365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.027411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.031461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.035468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
